"","WSN","NYY","Champion"
"85569","4","1","WSN"
"85570","4","1","WSN"
"85571","4","0","WSN"
"85572","1","4","NYY"
"85573","1","4","NYY"
"85574","2","4","NYY"
"85575","4","2","WSN"
"85576","2","4","NYY"
"85577","4","3","WSN"
"85578","4","2","WSN"
"85579","1","4","NYY"
"85580","4","2","WSN"
"85581","4","0","WSN"
"85582","4","0","WSN"
"85583","0","4","NYY"
"85584","4","3","WSN"
"85585","0","4","NYY"
"85586","3","4","NYY"
"85587","4","1","WSN"
"85588","4","1","WSN"
"85589","4","2","WSN"
"85590","4","1","WSN"
"85591","3","4","NYY"
"85592","4","2","WSN"
"85593","4","2","WSN"
"85594","4","3","WSN"
"85595","4","2","WSN"
"85596","4","2","WSN"
"85597","4","2","WSN"
"85598","4","2","WSN"
"85599","4","2","WSN"
"85600","4","2","WSN"
"85601","4","2","WSN"
"85602","4","2","WSN"
"85603","4","0","WSN"
"85604","0","4","NYY"
"85605","4","2","WSN"
"85606","2","4","NYY"
"85607","1","4","NYY"
"85608","4","2","WSN"
"85609","4","2","WSN"
"85610","4","2","WSN"
"85611","4","3","WSN"
"85612","4","1","WSN"
"85613","4","2","WSN"
"85614","4","3","WSN"
"85615","4","3","WSN"
"85616","1","4","NYY"
"85617","4","1","WSN"
"85618","2","4","NYY"
"85619","4","2","WSN"
"85620","4","2","WSN"
"85621","1","4","NYY"
"85622","4","0","WSN"
"85623","3","4","NYY"
"85624","3","4","NYY"
"85625","4","0","WSN"
"85626","4","3","WSN"
"85627","2","4","NYY"
"85628","4","1","WSN"
"85629","2","4","NYY"
"85630","3","4","NYY"
"85631","3","4","NYY"
"85632","4","1","WSN"
"85633","1","4","NYY"
"85634","4","2","WSN"
"85635","1","4","NYY"
"85636","2","4","NYY"
"85637","4","2","WSN"
"85638","4","3","WSN"
"85639","3","4","NYY"
"85640","4","2","WSN"
"85641","3","4","NYY"
"85642","3","4","NYY"
"85643","4","3","WSN"
"85644","4","2","WSN"
"85645","3","4","NYY"
"85646","4","3","WSN"
"85647","4","2","WSN"
"85648","4","0","WSN"
"85649","4","1","WSN"
"85650","4","1","WSN"
"85651","4","3","WSN"
"85652","1","4","NYY"
"85653","4","2","WSN"
"85654","2","4","NYY"
"85655","4","3","WSN"
"85656","4","0","WSN"
"85657","4","1","WSN"
"85658","3","4","NYY"
"85659","1","4","NYY"
"85660","4","3","WSN"
"85661","1","4","NYY"
"85662","0","4","NYY"
"85663","4","0","WSN"
"85664","1","4","NYY"
"85665","2","4","NYY"
"85666","2","4","NYY"
"85667","1","4","NYY"
"85668","4","0","WSN"
"85669","4","3","WSN"
"85670","1","4","NYY"
"85671","4","0","WSN"
"85672","4","2","WSN"
"85673","1","4","NYY"
"85674","3","4","NYY"
"85675","4","2","WSN"
"85676","4","1","WSN"
"85677","3","4","NYY"
"85678","4","2","WSN"
"85679","2","4","NYY"
"85680","4","3","WSN"
"85681","1","4","NYY"
"85682","4","0","WSN"
"85683","1","4","NYY"
"85684","1","4","NYY"
"85685","4","0","WSN"
"85686","3","4","NYY"
"85687","1","4","NYY"
"85688","2","4","NYY"
"85689","4","3","WSN"
"85690","4","1","WSN"
"85691","3","4","NYY"
"85692","1","4","NYY"
"85693","2","4","NYY"
"85694","4","1","WSN"
"85695","1","4","NYY"
"85696","2","4","NYY"
"85697","2","4","NYY"
"85698","3","4","NYY"
"85699","3","4","NYY"
"85700","4","0","WSN"
"85701","1","4","NYY"
"85702","0","4","NYY"
"85703","4","1","WSN"
"85704","2","4","NYY"
"85705","1","4","NYY"
"85706","4","2","WSN"
"85707","1","4","NYY"
"85708","4","0","WSN"
"85709","3","4","NYY"
"85710","4","0","WSN"
"85711","4","0","WSN"
"85712","4","2","WSN"
"85713","3","4","NYY"
"85714","4","2","WSN"
"85715","3","4","NYY"
"85716","1","4","NYY"
"85717","4","2","WSN"
"85718","4","2","WSN"
"85719","4","3","WSN"
"85720","1","4","NYY"
"85721","3","4","NYY"
"85722","4","2","WSN"
"85723","4","2","WSN"
"85724","4","3","WSN"
"85725","4","3","WSN"
"85726","2","4","NYY"
"85727","4","0","WSN"
"85728","0","4","NYY"
"85729","4","1","WSN"
"85730","3","4","NYY"
"85731","4","1","WSN"
"85732","2","4","NYY"
"85733","4","2","WSN"
"85734","4","2","WSN"
"85735","3","4","NYY"
"85736","4","3","WSN"
"85737","4","0","WSN"
"85738","4","3","WSN"
"85739","1","4","NYY"
"85740","4","3","WSN"
"85741","4","2","WSN"
"85742","0","4","NYY"
"85743","4","0","WSN"
"85744","4","1","WSN"
"85745","1","4","NYY"
"85746","3","4","NYY"
"85747","4","0","WSN"
"85748","4","3","WSN"
"85749","3","4","NYY"
"85750","2","4","NYY"
"85751","4","3","WSN"
"85752","3","4","NYY"
"85753","4","3","WSN"
"85754","4","2","WSN"
"85755","1","4","NYY"
"85756","1","4","NYY"
"85757","1","4","NYY"
"85758","3","4","NYY"
"85759","4","3","WSN"
"85760","4","1","WSN"
"85761","2","4","NYY"
"85762","4","1","WSN"
"85763","2","4","NYY"
"85764","4","2","WSN"
"85765","1","4","NYY"
"85766","0","4","NYY"
"85767","4","1","WSN"
"85768","4","2","WSN"
"85769","1","4","NYY"
"85770","4","2","WSN"
"85771","2","4","NYY"
"85772","4","3","WSN"
"85773","3","4","NYY"
"85774","4","2","WSN"
"85775","4","3","WSN"
"85776","2","4","NYY"
"85777","0","4","NYY"
"85778","3","4","NYY"
"85779","4","3","WSN"
"85780","4","3","WSN"
"85781","4","3","WSN"
"85782","3","4","NYY"
"85783","4","3","WSN"
"85784","1","4","NYY"
"85785","4","3","WSN"
"85786","4","2","WSN"
"85787","1","4","NYY"
"85788","4","0","WSN"
"85789","4","3","WSN"
"85790","4","1","WSN"
"85791","1","4","NYY"
"85792","4","2","WSN"
"85793","4","3","WSN"
"85794","4","0","WSN"
"85795","2","4","NYY"
"85796","4","3","WSN"
"85797","4","2","WSN"
"85798","4","3","WSN"
"85799","1","4","NYY"
"85800","1","4","NYY"
"85801","3","4","NYY"
"85802","3","4","NYY"
"85803","3","4","NYY"
"85804","1","4","NYY"
"85805","3","4","NYY"
"85806","4","2","WSN"
"85807","1","4","NYY"
"85808","4","1","WSN"
"85809","4","2","WSN"
"85810","4","2","WSN"
"85811","4","2","WSN"
"85812","4","3","WSN"
"85813","2","4","NYY"
"85814","4","1","WSN"
"85815","4","3","WSN"
"85816","3","4","NYY"
"85817","3","4","NYY"
"85818","4","3","WSN"
"85819","4","3","WSN"
"85820","2","4","NYY"
"85821","2","4","NYY"
"85822","4","0","WSN"
"85823","4","3","WSN"
"85824","4","1","WSN"
"85825","4","1","WSN"
"85826","1","4","NYY"
"85827","4","1","WSN"
"85828","4","0","WSN"
"85829","4","3","WSN"
"85830","4","2","WSN"
"85831","4","1","WSN"
"85832","4","1","WSN"
"85833","4","3","WSN"
"85834","4","0","WSN"
"85835","4","2","WSN"
"85836","4","3","WSN"
"85837","4","3","WSN"
"85838","2","4","NYY"
"85839","4","3","WSN"
"85840","2","4","NYY"
"85841","4","1","WSN"
"85842","1","4","NYY"
"85843","3","4","NYY"
"85844","4","2","WSN"
"85845","4","3","WSN"
"85846","4","1","WSN"
"85847","4","3","WSN"
"85848","2","4","NYY"
"85849","4","2","WSN"
"85850","2","4","NYY"
"85851","2","4","NYY"
"85852","4","2","WSN"
"85853","4","1","WSN"
"85854","4","1","WSN"
"85855","2","4","NYY"
"85856","3","4","NYY"
"85857","4","2","WSN"
"85858","3","4","NYY"
"85859","4","1","WSN"
"85860","4","2","WSN"
"85861","3","4","NYY"
"85862","4","2","WSN"
"85863","4","0","WSN"
"85864","1","4","NYY"
"85865","2","4","NYY"
"85866","4","2","WSN"
"85867","4","0","WSN"
"85868","4","0","WSN"
"85869","1","4","NYY"
"85870","2","4","NYY"
"85871","4","2","WSN"
"85872","4","2","WSN"
"85873","4","2","WSN"
"85874","3","4","NYY"
"85875","4","3","WSN"
"85876","2","4","NYY"
"85877","4","0","WSN"
"85878","4","3","WSN"
"85879","2","4","NYY"
"85880","4","1","WSN"
"85881","2","4","NYY"
"85882","4","2","WSN"
"85883","2","4","NYY"
"85884","1","4","NYY"
"85885","4","2","WSN"
"85886","4","2","WSN"
"85887","4","3","WSN"
"85888","3","4","NYY"
"85889","4","2","WSN"
"85890","2","4","NYY"
"85891","4","3","WSN"
"85892","4","3","WSN"
"85893","4","3","WSN"
"85894","4","1","WSN"
"85895","4","1","WSN"
"85896","4","3","WSN"
"85897","4","2","WSN"
"85898","4","3","WSN"
"85899","4","2","WSN"
"85900","4","1","WSN"
"85901","1","4","NYY"
"85902","4","0","WSN"
"85903","4","2","WSN"
"85904","1","4","NYY"
"85905","4","3","WSN"
"85906","1","4","NYY"
"85907","4","2","WSN"
"85908","1","4","NYY"
"85909","4","1","WSN"
"85910","1","4","NYY"
"85911","0","4","NYY"
"85912","3","4","NYY"
"85913","4","1","WSN"
"85914","3","4","NYY"
"85915","2","4","NYY"
"85916","4","0","WSN"
"85917","4","1","WSN"
"85918","2","4","NYY"
"85919","2","4","NYY"
"85920","1","4","NYY"
"85921","1","4","NYY"
"85922","2","4","NYY"
"85923","4","1","WSN"
"85924","4","2","WSN"
"85925","2","4","NYY"
"85926","4","2","WSN"
"85927","4","3","WSN"
"85928","1","4","NYY"
"85929","4","2","WSN"
"85930","1","4","NYY"
"85931","1","4","NYY"
"85932","3","4","NYY"
"85933","1","4","NYY"
"85934","4","2","WSN"
"85935","1","4","NYY"
"85936","3","4","NYY"
"85937","3","4","NYY"
"85938","4","2","WSN"
"85939","4","2","WSN"
"85940","4","2","WSN"
"85941","4","2","WSN"
"85942","4","3","WSN"
"85943","4","2","WSN"
"85944","4","0","WSN"
"85945","4","2","WSN"
"85946","3","4","NYY"
"85947","4","3","WSN"
"85948","4","3","WSN"
"85949","3","4","NYY"
"85950","4","1","WSN"
"85951","4","1","WSN"
"85952","3","4","NYY"
"85953","3","4","NYY"
"85954","4","3","WSN"
"85955","4","0","WSN"
"85956","4","3","WSN"
"85957","3","4","NYY"
"85958","3","4","NYY"
"85959","1","4","NYY"
"85960","4","1","WSN"
"85961","4","2","WSN"
"85962","3","4","NYY"
"85963","4","3","WSN"
"85964","4","0","WSN"
"85965","3","4","NYY"
"85966","3","4","NYY"
"85967","4","1","WSN"
"85968","3","4","NYY"
"85969","4","2","WSN"
"85970","4","3","WSN"
"85971","1","4","NYY"
"85972","1","4","NYY"
"85973","4","1","WSN"
"85974","4","1","WSN"
"85975","3","4","NYY"
"85976","4","1","WSN"
"85977","4","2","WSN"
"85978","2","4","NYY"
"85979","1","4","NYY"
"85980","2","4","NYY"
"85981","4","3","WSN"
"85982","4","0","WSN"
"85983","4","2","WSN"
"85984","4","1","WSN"
"85985","2","4","NYY"
"85986","2","4","NYY"
"85987","4","1","WSN"
"85988","2","4","NYY"
"85989","4","2","WSN"
"85990","4","3","WSN"
"85991","0","4","NYY"
"85992","4","3","WSN"
"85993","4","1","WSN"
"85994","4","0","WSN"
"85995","3","4","NYY"
"85996","4","3","WSN"
"85997","3","4","NYY"
"85998","4","3","WSN"
"85999","4","2","WSN"
"86000","3","4","NYY"
"86001","4","1","WSN"
"86002","2","4","NYY"
"86003","4","2","WSN"
"86004","4","2","WSN"
"86005","3","4","NYY"
"86006","4","3","WSN"
"86007","2","4","NYY"
"86008","4","2","WSN"
"86009","4","0","WSN"
"86010","1","4","NYY"
"86011","4","0","WSN"
"86012","4","0","WSN"
"86013","4","2","WSN"
"86014","4","2","WSN"
"86015","3","4","NYY"
"86016","4","3","WSN"
"86017","1","4","NYY"
"86018","3","4","NYY"
"86019","4","3","WSN"
"86020","1","4","NYY"
"86021","4","1","WSN"
"86022","2","4","NYY"
"86023","2","4","NYY"
"86024","4","2","WSN"
"86025","4","3","WSN"
"86026","1","4","NYY"
"86027","4","2","WSN"
"86028","3","4","NYY"
"86029","4","0","WSN"
"86030","4","2","WSN"
"86031","0","4","NYY"
"86032","4","2","WSN"
"86033","4","2","WSN"
"86034","4","3","WSN"
"86035","4","2","WSN"
"86036","4","3","WSN"
"86037","2","4","NYY"
"86038","4","1","WSN"
"86039","4","3","WSN"
"86040","4","2","WSN"
"86041","4","2","WSN"
"86042","3","4","NYY"
"86043","4","2","WSN"
"86044","4","2","WSN"
"86045","2","4","NYY"
"86046","4","1","WSN"
"86047","4","2","WSN"
"86048","4","2","WSN"
"86049","4","2","WSN"
"86050","3","4","NYY"
"86051","1","4","NYY"
"86052","4","2","WSN"
"86053","4","2","WSN"
"86054","4","2","WSN"
"86055","3","4","NYY"
"86056","4","2","WSN"
"86057","1","4","NYY"
"86058","4","2","WSN"
"86059","3","4","NYY"
"86060","4","2","WSN"
"86061","4","3","WSN"
"86062","4","1","WSN"
"86063","1","4","NYY"
"86064","4","2","WSN"
"86065","4","2","WSN"
"86066","1","4","NYY"
"86067","4","2","WSN"
"86068","2","4","NYY"
"86069","4","1","WSN"
"86070","3","4","NYY"
"86071","4","2","WSN"
"86072","3","4","NYY"
"86073","4","2","WSN"
"86074","4","2","WSN"
"86075","3","4","NYY"
"86076","4","3","WSN"
"86077","4","3","WSN"
"86078","4","3","WSN"
"86079","0","4","NYY"
"86080","3","4","NYY"
"86081","3","4","NYY"
"86082","3","4","NYY"
"86083","4","1","WSN"
"86084","4","1","WSN"
"86085","1","4","NYY"
"86086","3","4","NYY"
"86087","2","4","NYY"
"86088","4","3","WSN"
"86089","4","2","WSN"
"86090","4","1","WSN"
"86091","4","3","WSN"
"86092","3","4","NYY"
"86093","4","2","WSN"
"86094","4","1","WSN"
"86095","3","4","NYY"
"86096","1","4","NYY"
"86097","4","2","WSN"
"86098","4","3","WSN"
"86099","4","0","WSN"
"86100","4","2","WSN"
"86101","3","4","NYY"
"86102","2","4","NYY"
"86103","2","4","NYY"
"86104","4","0","WSN"
"86105","4","2","WSN"
"86106","4","1","WSN"
"86107","4","2","WSN"
"86108","4","3","WSN"
"86109","4","0","WSN"
"86110","4","1","WSN"
"86111","4","2","WSN"
"86112","4","2","WSN"
"86113","4","2","WSN"
"86114","4","1","WSN"
"86115","4","3","WSN"
"86116","2","4","NYY"
"86117","4","3","WSN"
"86118","4","3","WSN"
"86119","2","4","NYY"
"86120","2","4","NYY"
"86121","3","4","NYY"
"86122","2","4","NYY"
"86123","4","2","WSN"
"86124","4","1","WSN"
"86125","4","2","WSN"
"86126","2","4","NYY"
"86127","4","2","WSN"
"86128","1","4","NYY"
"86129","4","2","WSN"
"86130","4","3","WSN"
"86131","4","0","WSN"
"86132","3","4","NYY"
"86133","4","1","WSN"
"86134","4","2","WSN"
"86135","4","0","WSN"
"86136","4","2","WSN"
"86137","4","0","WSN"
"86138","1","4","NYY"
"86139","4","3","WSN"
"86140","4","2","WSN"
"86141","1","4","NYY"
"86142","3","4","NYY"
"86143","4","3","WSN"
"86144","4","2","WSN"
"86145","2","4","NYY"
"86146","1","4","NYY"
"86147","4","2","WSN"
"86148","2","4","NYY"
"86149","4","2","WSN"
"86150","0","4","NYY"
"86151","3","4","NYY"
"86152","3","4","NYY"
"86153","2","4","NYY"
"86154","3","4","NYY"
"86155","4","0","WSN"
"86156","0","4","NYY"
"86157","4","3","WSN"
"86158","3","4","NYY"
"86159","2","4","NYY"
"86160","4","2","WSN"
"86161","4","1","WSN"
"86162","4","2","WSN"
"86163","1","4","NYY"
"86164","2","4","NYY"
"86165","2","4","NYY"
"86166","2","4","NYY"
"86167","2","4","NYY"
"86168","4","2","WSN"
"86169","4","2","WSN"
"86170","4","2","WSN"
"86171","0","4","NYY"
"86172","1","4","NYY"
"86173","1","4","NYY"
"86174","4","2","WSN"
"86175","3","4","NYY"
"86176","3","4","NYY"
"86177","4","0","WSN"
"86178","4","3","WSN"
"86179","4","1","WSN"
"86180","3","4","NYY"
"86181","4","2","WSN"
"86182","4","3","WSN"
"86183","4","2","WSN"
"86184","3","4","NYY"
"86185","4","3","WSN"
"86186","4","2","WSN"
"86187","4","2","WSN"
"86188","2","4","NYY"
"86189","3","4","NYY"
"86190","4","3","WSN"
"86191","4","2","WSN"
"86192","4","2","WSN"
"86193","4","2","WSN"
"86194","3","4","NYY"
"86195","3","4","NYY"
"86196","4","2","WSN"
"86197","4","2","WSN"
"86198","4","1","WSN"
"86199","1","4","NYY"
"86200","4","3","WSN"
"86201","4","2","WSN"
"86202","2","4","NYY"
"86203","4","1","WSN"
"86204","4","1","WSN"
"86205","3","4","NYY"
"86206","0","4","NYY"
"86207","4","1","WSN"
"86208","0","4","NYY"
"86209","4","2","WSN"
"86210","4","3","WSN"
"86211","0","4","NYY"
"86212","4","0","WSN"
"86213","4","3","WSN"
"86214","4","1","WSN"
"86215","4","2","WSN"
"86216","4","3","WSN"
"86217","4","1","WSN"
"86218","4","1","WSN"
"86219","4","2","WSN"
"86220","4","3","WSN"
"86221","4","2","WSN"
"86222","4","2","WSN"
"86223","2","4","NYY"
"86224","1","4","NYY"
"86225","4","2","WSN"
"86226","3","4","NYY"
"86227","2","4","NYY"
"86228","4","3","WSN"
"86229","4","2","WSN"
"86230","2","4","NYY"
"86231","0","4","NYY"
"86232","4","2","WSN"
"86233","4","2","WSN"
"86234","4","1","WSN"
"86235","4","0","WSN"
"86236","4","2","WSN"
"86237","4","3","WSN"
"86238","4","3","WSN"
"86239","4","0","WSN"
"86240","4","2","WSN"
"86241","4","3","WSN"
"86242","4","3","WSN"
"86243","4","1","WSN"
"86244","0","4","NYY"
"86245","4","1","WSN"
"86246","4","1","WSN"
"86247","4","3","WSN"
"86248","4","2","WSN"
"86249","3","4","NYY"
"86250","4","2","WSN"
"86251","3","4","NYY"
"86252","4","3","WSN"
"86253","4","3","WSN"
"86254","3","4","NYY"
"86255","1","4","NYY"
"86256","4","2","WSN"
"86257","4","2","WSN"
"86258","4","2","WSN"
"86259","4","1","WSN"
"86260","4","1","WSN"
"86261","0","4","NYY"
"86262","4","3","WSN"
"86263","1","4","NYY"
"86264","4","0","WSN"
"86265","1","4","NYY"
"86266","4","2","WSN"
"86267","4","2","WSN"
"86268","4","2","WSN"
"86269","3","4","NYY"
"86270","0","4","NYY"
"86271","4","1","WSN"
"86272","4","3","WSN"
"86273","3","4","NYY"
"86274","4","2","WSN"
"86275","2","4","NYY"
"86276","4","2","WSN"
"86277","3","4","NYY"
"86278","2","4","NYY"
"86279","3","4","NYY"
"86280","4","3","WSN"
"86281","2","4","NYY"
"86282","4","3","WSN"
"86283","2","4","NYY"
"86284","4","1","WSN"
"86285","2","4","NYY"
"86286","2","4","NYY"
"86287","4","2","WSN"
"86288","3","4","NYY"
"86289","1","4","NYY"
"86290","4","3","WSN"
"86291","1","4","NYY"
"86292","4","2","WSN"
"86293","1","4","NYY"
"86294","2","4","NYY"
"86295","4","2","WSN"
"86296","4","1","WSN"
"86297","4","3","WSN"
"86298","4","3","WSN"
"86299","4","2","WSN"
"86300","2","4","NYY"
"86301","4","2","WSN"
"86302","1","4","NYY"
"86303","4","0","WSN"
"86304","4","2","WSN"
"86305","4","2","WSN"
"86306","4","3","WSN"
"86307","4","1","WSN"
"86308","4","3","WSN"
"86309","3","4","NYY"
"86310","1","4","NYY"
"86311","4","2","WSN"
"86312","4","0","WSN"
"86313","2","4","NYY"
"86314","4","2","WSN"
"86315","4","2","WSN"
"86316","1","4","NYY"
"86317","4","3","WSN"
"86318","4","0","WSN"
"86319","2","4","NYY"
"86320","1","4","NYY"
"86321","4","0","WSN"
"86322","2","4","NYY"
"86323","3","4","NYY"
"86324","4","2","WSN"
"86325","3","4","NYY"
"86326","2","4","NYY"
"86327","4","3","WSN"
"86328","1","4","NYY"
"86329","4","0","WSN"
"86330","2","4","NYY"
"86331","4","2","WSN"
"86332","2","4","NYY"
"86333","4","2","WSN"
"86334","0","4","NYY"
"86335","2","4","NYY"
"86336","4","1","WSN"
"86337","4","2","WSN"
"86338","4","3","WSN"
"86339","3","4","NYY"
"86340","4","0","WSN"
"86341","2","4","NYY"
"86342","2","4","NYY"
"86343","2","4","NYY"
"86344","3","4","NYY"
"86345","4","3","WSN"
"86346","4","2","WSN"
"86347","4","2","WSN"
"86348","4","1","WSN"
"86349","0","4","NYY"
"86350","4","2","WSN"
"86351","3","4","NYY"
"86352","4","3","WSN"
"86353","4","1","WSN"
"86354","3","4","NYY"
"86355","3","4","NYY"
"86356","1","4","NYY"
"86357","0","4","NYY"
"86358","4","3","WSN"
"86359","3","4","NYY"
"86360","4","2","WSN"
"86361","4","1","WSN"
"86362","2","4","NYY"
"86363","4","3","WSN"
"86364","4","2","WSN"
"86365","3","4","NYY"
"86366","1","4","NYY"
"86367","4","2","WSN"
"86368","3","4","NYY"
"86369","4","1","WSN"
"86370","4","1","WSN"
"86371","4","2","WSN"
"86372","2","4","NYY"
"86373","3","4","NYY"
"86374","4","2","WSN"
"86375","1","4","NYY"
"86376","4","3","WSN"
"86377","1","4","NYY"
"86378","4","2","WSN"
"86379","2","4","NYY"
"86380","4","2","WSN"
"86381","0","4","NYY"
"86382","4","2","WSN"
"86383","4","0","WSN"
"86384","3","4","NYY"
"86385","3","4","NYY"
"86386","4","1","WSN"
"86387","3","4","NYY"
"86388","4","3","WSN"
"86389","2","4","NYY"
"86390","4","3","WSN"
"86391","4","3","WSN"
"86392","4","2","WSN"
"86393","3","4","NYY"
"86394","2","4","NYY"
"86395","4","2","WSN"
"86396","4","2","WSN"
"86397","4","1","WSN"
"86398","4","3","WSN"
"86399","3","4","NYY"
"86400","4","2","WSN"
"86401","4","3","WSN"
"86402","4","3","WSN"
"86403","4","2","WSN"
"86404","4","3","WSN"
"86405","3","4","NYY"
"86406","3","4","NYY"
"86407","4","1","WSN"
"86408","4","3","WSN"
"86409","4","3","WSN"
"86410","4","1","WSN"
"86411","3","4","NYY"
"86412","4","0","WSN"
"86413","4","0","WSN"
"86414","4","1","WSN"
"86415","4","1","WSN"
"86416","4","3","WSN"
"86417","2","4","NYY"
"86418","4","1","WSN"
"86419","3","4","NYY"
"86420","4","3","WSN"
"86421","4","1","WSN"
"86422","4","2","WSN"
"86423","2","4","NYY"
"86424","4","1","WSN"
"86425","1","4","NYY"
"86426","4","2","WSN"
"86427","4","3","WSN"
"86428","4","3","WSN"
"86429","3","4","NYY"
"86430","4","3","WSN"
"86431","4","3","WSN"
"86432","4","1","WSN"
"86433","4","0","WSN"
"86434","2","4","NYY"
"86435","3","4","NYY"
"86436","4","0","WSN"
"86437","3","4","NYY"
"86438","4","0","WSN"
"86439","3","4","NYY"
"86440","1","4","NYY"
"86441","4","0","WSN"
"86442","2","4","NYY"
"86443","3","4","NYY"
"86444","2","4","NYY"
"86445","3","4","NYY"
"86446","3","4","NYY"
"86447","3","4","NYY"
"86448","4","2","WSN"
"86449","2","4","NYY"
"86450","2","4","NYY"
"86451","1","4","NYY"
"86452","1","4","NYY"
"86453","4","2","WSN"
"86454","4","3","WSN"
"86455","4","3","WSN"
"86456","1","4","NYY"
"86457","4","3","WSN"
"86458","4","2","WSN"
"86459","4","2","WSN"
"86460","2","4","NYY"
"86461","4","3","WSN"
"86462","3","4","NYY"
"86463","2","4","NYY"
"86464","4","3","WSN"
"86465","4","2","WSN"
"86466","2","4","NYY"
"86467","4","3","WSN"
"86468","4","3","WSN"
"86469","1","4","NYY"
"86470","4","2","WSN"
"86471","4","2","WSN"
"86472","4","2","WSN"
"86473","4","1","WSN"
"86474","4","3","WSN"
"86475","4","3","WSN"
"86476","3","4","NYY"
"86477","4","1","WSN"
"86478","4","2","WSN"
"86479","4","3","WSN"
"86480","4","3","WSN"
"86481","2","4","NYY"
"86482","4","1","WSN"
"86483","1","4","NYY"
"86484","4","1","WSN"
"86485","4","0","WSN"
"86486","4","2","WSN"
"86487","4","1","WSN"
"86488","4","3","WSN"
"86489","4","2","WSN"
"86490","2","4","NYY"
"86491","4","2","WSN"
"86492","4","1","WSN"
"86493","1","4","NYY"
"86494","4","2","WSN"
"86495","4","3","WSN"
"86496","4","2","WSN"
"86497","4","1","WSN"
"86498","4","1","WSN"
"86499","4","0","WSN"
"86500","0","4","NYY"
"86501","4","2","WSN"
"86502","4","2","WSN"
"86503","3","4","NYY"
"86504","1","4","NYY"
"86505","4","3","WSN"
"86506","4","3","WSN"
"86507","4","3","WSN"
"86508","3","4","NYY"
"86509","4","2","WSN"
"86510","3","4","NYY"
"86511","2","4","NYY"
"86512","4","2","WSN"
"86513","2","4","NYY"
"86514","4","3","WSN"
"86515","1","4","NYY"
"86516","1","4","NYY"
"86517","0","4","NYY"
"86518","4","2","WSN"
"86519","4","3","WSN"
"86520","4","2","WSN"
"86521","1","4","NYY"
"86522","4","3","WSN"
"86523","2","4","NYY"
"86524","1","4","NYY"
"86525","2","4","NYY"
"86526","4","1","WSN"
"86527","4","3","WSN"
"86528","4","1","WSN"
"86529","3","4","NYY"
"86530","4","1","WSN"
"86531","4","2","WSN"
"86532","4","1","WSN"
"86533","2","4","NYY"
"86534","4","3","WSN"
"86535","4","3","WSN"
"86536","4","2","WSN"
"86537","4","3","WSN"
"86538","0","4","NYY"
"86539","4","2","WSN"
