"","MIN","NYY","Series Winner"
"93339","3","1","MIN"
"93340","3","0","MIN"
"93341","2","3","NYY"
"93342","3","2","MIN"
"93343","3","2","MIN"
"93344","3","0","MIN"
"93345","3","0","MIN"
"93346","0","3","NYY"
"93347","3","0","MIN"
"93348","2","3","NYY"
"93349","3","2","MIN"
"93350","3","1","MIN"
"93351","2","3","NYY"
"93352","0","3","NYY"
"93353","3","1","MIN"
"93354","1","3","NYY"
"93355","3","2","MIN"
"93356","3","2","MIN"
"93357","3","2","MIN"
"93358","0","3","NYY"
"93359","3","0","MIN"
"93360","3","2","MIN"
"93361","1","3","NYY"
"93362","3","2","MIN"
"93363","0","3","NYY"
"93364","0","3","NYY"
"93365","1","3","NYY"
"93366","1","3","NYY"
"93367","3","1","MIN"
"93368","1","3","NYY"
"93369","3","1","MIN"
"93370","1","3","NYY"
"93371","3","2","MIN"
"93372","3","1","MIN"
"93373","1","3","NYY"
"93374","1","3","NYY"
"93375","3","2","MIN"
"93376","3","2","MIN"
"93377","3","2","MIN"
"93378","0","3","NYY"
"93379","1","3","NYY"
"93380","3","1","MIN"
"93381","3","2","MIN"
"93382","0","3","NYY"
"93383","3","1","MIN"
"93384","3","1","MIN"
"93385","2","3","NYY"
"93386","3","2","MIN"
"93387","3","0","MIN"
"93388","3","2","MIN"
"93389","3","2","MIN"
"93390","3","0","MIN"
"93391","3","2","MIN"
"93392","3","1","MIN"
"93393","0","3","NYY"
"93394","0","3","NYY"
"93395","3","0","MIN"
"93396","3","1","MIN"
"93397","3","0","MIN"
"93398","0","3","NYY"
"93399","3","0","MIN"
"93400","3","1","MIN"
"93401","3","1","MIN"
"93402","3","2","MIN"
"93403","2","3","NYY"
"93404","3","1","MIN"
"93405","2","3","NYY"
"93406","1","3","NYY"
"93407","3","2","MIN"
"93408","3","1","MIN"
"93409","3","1","MIN"
"93410","3","1","MIN"
"93411","3","1","MIN"
"93412","2","3","NYY"
"93413","0","3","NYY"
"93414","1","3","NYY"
"93415","3","2","MIN"
"93416","3","1","MIN"
"93417","3","1","MIN"
"93418","3","0","MIN"
"93419","3","2","MIN"
"93420","3","2","MIN"
"93421","1","3","NYY"
"93422","2","3","NYY"
"93423","1","3","NYY"
"93424","3","1","MIN"
"93425","3","0","MIN"
"93426","2","3","NYY"
"93427","1","3","NYY"
"93428","3","2","MIN"
"93429","2","3","NYY"
"93430","0","3","NYY"
"93431","2","3","NYY"
"93432","3","1","MIN"
"93433","3","0","MIN"
"93434","2","3","NYY"
"93435","3","2","MIN"
"93436","3","2","MIN"
"93437","3","2","MIN"
"93438","2","3","NYY"
"93439","3","1","MIN"
"93440","3","1","MIN"
"93441","2","3","NYY"
"93442","0","3","NYY"
"93443","0","3","NYY"
"93444","3","0","MIN"
"93445","3","0","MIN"
"93446","2","3","NYY"
"93447","3","0","MIN"
"93448","3","1","MIN"
"93449","3","1","MIN"
"93450","1","3","NYY"
"93451","2","3","NYY"
"93452","1","3","NYY"
"93453","0","3","NYY"
"93454","1","3","NYY"
"93455","1","3","NYY"
"93456","0","3","NYY"
"93457","2","3","NYY"
"93458","0","3","NYY"
"93459","2","3","NYY"
"93460","3","2","MIN"
"93461","0","3","NYY"
"93462","2","3","NYY"
"93463","1","3","NYY"
"93464","3","2","MIN"
"93465","2","3","NYY"
"93466","2","3","NYY"
"93467","3","1","MIN"
"93468","3","1","MIN"
"93469","3","2","MIN"
"93470","1","3","NYY"
"93471","3","1","MIN"
"93472","3","2","MIN"
"93473","0","3","NYY"
"93474","0","3","NYY"
"93475","3","2","MIN"
"93476","3","0","MIN"
"93477","1","3","NYY"
"93478","3","1","MIN"
"93479","3","0","MIN"
"93480","2","3","NYY"
"93481","3","2","MIN"
"93482","2","3","NYY"
"93483","3","0","MIN"
"93484","3","2","MIN"
"93485","0","3","NYY"
"93486","2","3","NYY"
"93487","3","2","MIN"
"93488","0","3","NYY"
"93489","3","2","MIN"
"93490","2","3","NYY"
"93491","3","0","MIN"
"93492","0","3","NYY"
"93493","3","2","MIN"
"93494","3","2","MIN"
"93495","0","3","NYY"
"93496","2","3","NYY"
"93497","3","0","MIN"
"93498","3","1","MIN"
"93499","3","1","MIN"
"93500","1","3","NYY"
"93501","1","3","NYY"
"93502","1","3","NYY"
"93503","1","3","NYY"
"93504","1","3","NYY"
"93505","0","3","NYY"
"93506","3","1","MIN"
"93507","3","0","MIN"
"93508","3","0","MIN"
"93509","3","2","MIN"
"93510","2","3","NYY"
"93511","0","3","NYY"
"93512","3","2","MIN"
"93513","0","3","NYY"
"93514","3","2","MIN"
"93515","3","2","MIN"
"93516","2","3","NYY"
"93517","3","2","MIN"
"93518","0","3","NYY"
"93519","2","3","NYY"
"93520","0","3","NYY"
"93521","3","2","MIN"
"93522","3","1","MIN"
"93523","3","0","MIN"
"93524","3","0","MIN"
"93525","1","3","NYY"
"93526","1","3","NYY"
"93527","0","3","NYY"
"93528","3","2","MIN"
"93529","2","3","NYY"
"93530","0","3","NYY"
"93531","3","1","MIN"
"93532","2","3","NYY"
"93533","0","3","NYY"
"93534","1","3","NYY"
"93535","2","3","NYY"
"93536","0","3","NYY"
"93537","1","3","NYY"
"93538","0","3","NYY"
"93539","2","3","NYY"
"93540","3","0","MIN"
"93541","0","3","NYY"
"93542","3","2","MIN"
"93543","3","0","MIN"
"93544","3","1","MIN"
"93545","3","2","MIN"
"93546","1","3","NYY"
"93547","3","1","MIN"
"93548","0","3","NYY"
"93549","1","3","NYY"
"93550","3","1","MIN"
"93551","1","3","NYY"
"93552","0","3","NYY"
"93553","3","1","MIN"
"93554","0","3","NYY"
"93555","3","1","MIN"
"93556","3","1","MIN"
"93557","3","0","MIN"
"93558","3","0","MIN"
"93559","3","1","MIN"
"93560","2","3","NYY"
"93561","3","2","MIN"
"93562","3","2","MIN"
"93563","0","3","NYY"
"93564","3","1","MIN"
"93565","1","3","NYY"
"93566","1","3","NYY"
"93567","3","2","MIN"
"93568","2","3","NYY"
"93569","0","3","NYY"
"93570","3","1","MIN"
"93571","3","2","MIN"
"93572","3","1","MIN"
"93573","3","2","MIN"
"93574","3","0","MIN"
"93575","3","2","MIN"
"93576","0","3","NYY"
"93577","1","3","NYY"
"93578","0","3","NYY"
"93579","3","1","MIN"
"93580","3","1","MIN"
"93581","3","1","MIN"
"93582","3","2","MIN"
"93583","3","2","MIN"
"93584","3","2","MIN"
"93585","0","3","NYY"
"93586","0","3","NYY"
"93587","3","1","MIN"
"93588","3","0","MIN"
"93589","3","1","MIN"
"93590","3","0","MIN"
"93591","3","2","MIN"
"93592","3","2","MIN"
"93593","2","3","NYY"
"93594","1","3","NYY"
"93595","2","3","NYY"
"93596","3","1","MIN"
"93597","1","3","NYY"
"93598","3","0","MIN"
"93599","3","0","MIN"
"93600","3","1","MIN"
"93601","3","1","MIN"
"93602","0","3","NYY"
"93603","1","3","NYY"
"93604","0","3","NYY"
"93605","1","3","NYY"
"93606","3","2","MIN"
"93607","3","1","MIN"
"93608","2","3","NYY"
"93609","3","2","MIN"
"93610","1","3","NYY"
"93611","2","3","NYY"
"93612","1","3","NYY"
"93613","1","3","NYY"
"93614","2","3","NYY"
"93615","2","3","NYY"
"93616","3","2","MIN"
"93617","3","2","MIN"
"93618","3","2","MIN"
"93619","0","3","NYY"
"93620","2","3","NYY"
"93621","2","3","NYY"
"93622","3","0","MIN"
"93623","2","3","NYY"
"93624","0","3","NYY"
"93625","3","1","MIN"
"93626","3","0","MIN"
"93627","1","3","NYY"
"93628","3","1","MIN"
"93629","3","0","MIN"
"93630","1","3","NYY"
"93631","3","1","MIN"
"93632","3","1","MIN"
"93633","3","2","MIN"
"93634","3","2","MIN"
"93635","2","3","NYY"
"93636","3","2","MIN"
"93637","3","1","MIN"
"93638","3","0","MIN"
"93639","3","1","MIN"
"93640","1","3","NYY"
"93641","3","2","MIN"
"93642","2","3","NYY"
"93643","1","3","NYY"
"93644","1","3","NYY"
"93645","0","3","NYY"
"93646","3","1","MIN"
"93647","3","1","MIN"
"93648","3","1","MIN"
"93649","3","2","MIN"
"93650","2","3","NYY"
"93651","1","3","NYY"
"93652","3","2","MIN"
"93653","2","3","NYY"
"93654","3","1","MIN"
"93655","3","1","MIN"
"93656","3","1","MIN"
"93657","2","3","NYY"
"93658","3","0","MIN"
"93659","3","0","MIN"
"93660","0","3","NYY"
"93661","3","2","MIN"
"93662","3","1","MIN"
"93663","2","3","NYY"
"93664","0","3","NYY"
"93665","1","3","NYY"
"93666","1","3","NYY"
"93667","1","3","NYY"
"93668","1","3","NYY"
"93669","2","3","NYY"
"93670","3","2","MIN"
"93671","3","2","MIN"
"93672","3","0","MIN"
"93673","0","3","NYY"
"93674","3","0","MIN"
"93675","3","0","MIN"
"93676","3","1","MIN"
"93677","3","1","MIN"
"93678","3","1","MIN"
"93679","2","3","NYY"
"93680","3","0","MIN"
"93681","2","3","NYY"
"93682","0","3","NYY"
"93683","3","2","MIN"
"93684","3","0","MIN"
"93685","3","2","MIN"
"93686","3","1","MIN"
"93687","2","3","NYY"
"93688","1","3","NYY"
"93689","3","1","MIN"
"93690","2","3","NYY"
"93691","3","1","MIN"
"93692","3","1","MIN"
"93693","2","3","NYY"
"93694","2","3","NYY"
"93695","3","2","MIN"
"93696","3","0","MIN"
"93697","3","0","MIN"
"93698","2","3","NYY"
"93699","3","1","MIN"
"93700","3","0","MIN"
"93701","3","0","MIN"
"93702","2","3","NYY"
"93703","0","3","NYY"
"93704","3","1","MIN"
"93705","3","0","MIN"
"93706","3","2","MIN"
"93707","3","1","MIN"
"93708","3","1","MIN"
"93709","3","0","MIN"
"93710","2","3","NYY"
"93711","0","3","NYY"
"93712","2","3","NYY"
"93713","1","3","NYY"
"93714","3","1","MIN"
"93715","3","2","MIN"
"93716","3","2","MIN"
"93717","3","2","MIN"
"93718","3","2","MIN"
"93719","2","3","NYY"
"93720","1","3","NYY"
"93721","3","1","MIN"
"93722","3","1","MIN"
"93723","3","2","MIN"
"93724","2","3","NYY"
"93725","2","3","NYY"
"93726","3","2","MIN"
"93727","2","3","NYY"
"93728","3","1","MIN"
"93729","2","3","NYY"
"93730","2","3","NYY"
"93731","3","2","MIN"
"93732","0","3","NYY"
"93733","3","2","MIN"
"93734","0","3","NYY"
"93735","1","3","NYY"
"93736","3","0","MIN"
"93737","3","1","MIN"
"93738","2","3","NYY"
"93739","3","2","MIN"
"93740","1","3","NYY"
"93741","2","3","NYY"
"93742","1","3","NYY"
"93743","1","3","NYY"
"93744","3","0","MIN"
"93745","3","0","MIN"
"93746","0","3","NYY"
"93747","3","1","MIN"
"93748","3","0","MIN"
"93749","0","3","NYY"
"93750","3","0","MIN"
"93751","3","1","MIN"
"93752","3","0","MIN"
"93753","2","3","NYY"
"93754","2","3","NYY"
"93755","3","1","MIN"
"93756","3","2","MIN"
"93757","1","3","NYY"
"93758","2","3","NYY"
"93759","3","2","MIN"
"93760","3","2","MIN"
"93761","1","3","NYY"
"93762","3","2","MIN"
"93763","3","1","MIN"
"93764","1","3","NYY"
"93765","2","3","NYY"
"93766","2","3","NYY"
"93767","0","3","NYY"
"93768","2","3","NYY"
"93769","3","2","MIN"
"93770","1","3","NYY"
"93771","3","1","MIN"
"93772","3","0","MIN"
"93773","0","3","NYY"
"93774","3","2","MIN"
"93775","1","3","NYY"
"93776","1","3","NYY"
"93777","3","2","MIN"
"93778","3","2","MIN"
"93779","3","0","MIN"
"93780","2","3","NYY"
"93781","2","3","NYY"
"93782","3","0","MIN"
"93783","2","3","NYY"
"93784","0","3","NYY"
"93785","2","3","NYY"
"93786","3","1","MIN"
"93787","2","3","NYY"
"93788","2","3","NYY"
"93789","3","1","MIN"
"93790","3","0","MIN"
"93791","0","3","NYY"
"93792","1","3","NYY"
"93793","3","0","MIN"
"93794","2","3","NYY"
"93795","1","3","NYY"
"93796","1","3","NYY"
"93797","3","1","MIN"
"93798","3","0","MIN"
"93799","3","0","MIN"
"93800","3","2","MIN"
"93801","1","3","NYY"
"93802","2","3","NYY"
"93803","2","3","NYY"
"93804","2","3","NYY"
"93805","3","2","MIN"
"93806","3","1","MIN"
"93807","3","2","MIN"
"93808","3","2","MIN"
"93809","2","3","NYY"
"93810","2","3","NYY"
"93811","3","2","MIN"
"93812","3","1","MIN"
"93813","3","1","MIN"
"93814","1","3","NYY"
"93815","1","3","NYY"
"93816","3","2","MIN"
"93817","3","1","MIN"
"93818","1","3","NYY"
"93819","2","3","NYY"
"93820","1","3","NYY"
"93821","3","1","MIN"
"93822","3","1","MIN"
"93823","3","1","MIN"
"93824","3","1","MIN"
"93825","2","3","NYY"
"93826","2","3","NYY"
"93827","0","3","NYY"
"93828","2","3","NYY"
"93829","3","2","MIN"
"93830","3","2","MIN"
"93831","3","2","MIN"
"93832","3","0","MIN"
"93833","3","2","MIN"
"93834","1","3","NYY"
"93835","3","0","MIN"
"93836","3","0","MIN"
"93837","1","3","NYY"
"93838","2","3","NYY"
"93839","3","0","MIN"
"93840","1","3","NYY"
"93841","3","0","MIN"
"93842","3","1","MIN"
"93843","1","3","NYY"
"93844","3","1","MIN"
"93845","2","3","NYY"
"93846","1","3","NYY"
"93847","3","1","MIN"
"93848","1","3","NYY"
"93849","2","3","NYY"
"93850","2","3","NYY"
"93851","3","1","MIN"
"93852","3","2","MIN"
"93853","0","3","NYY"
"93854","1","3","NYY"
"93855","0","3","NYY"
"93856","1","3","NYY"
"93857","2","3","NYY"
"93858","2","3","NYY"
"93859","3","1","MIN"
"93860","3","1","MIN"
"93861","2","3","NYY"
"93862","2","3","NYY"
"93863","1","3","NYY"
"93864","3","1","MIN"
"93865","3","1","MIN"
"93866","3","2","MIN"
"93867","0","3","NYY"
"93868","3","1","MIN"
"93869","3","0","MIN"
"93870","3","0","MIN"
"93871","2","3","NYY"
"93872","2","3","NYY"
"93873","0","3","NYY"
"93874","3","1","MIN"
"93875","2","3","NYY"
"93876","3","0","MIN"
"93877","3","2","MIN"
"93878","2","3","NYY"
"93879","3","1","MIN"
"93880","3","0","MIN"
"93881","3","1","MIN"
"93882","1","3","NYY"
"93883","3","2","MIN"
"93884","3","0","MIN"
"93885","3","0","MIN"
"93886","2","3","NYY"
"93887","3","1","MIN"
"93888","2","3","NYY"
"93889","3","2","MIN"
"93890","2","3","NYY"
"93891","2","3","NYY"
"93892","3","1","MIN"
"93893","3","2","MIN"
"93894","3","1","MIN"
"93895","3","1","MIN"
"93896","3","1","MIN"
"93897","3","0","MIN"
"93898","3","2","MIN"
"93899","3","2","MIN"
"93900","3","0","MIN"
"93901","0","3","NYY"
"93902","0","3","NYY"
"93903","2","3","NYY"
"93904","3","1","MIN"
"93905","3","2","MIN"
"93906","2","3","NYY"
"93907","3","1","MIN"
"93908","3","0","MIN"
"93909","3","2","MIN"
"93910","3","1","MIN"
"93911","1","3","NYY"
"93912","1","3","NYY"
"93913","3","2","MIN"
"93914","3","2","MIN"
"93915","3","0","MIN"
"93916","2","3","NYY"
"93917","3","2","MIN"
"93918","3","1","MIN"
"93919","3","2","MIN"
"93920","3","1","MIN"
"93921","2","3","NYY"
"93922","2","3","NYY"
"93923","3","2","MIN"
"93924","3","1","MIN"
"93925","3","2","MIN"
"93926","0","3","NYY"
"93927","3","1","MIN"
"93928","1","3","NYY"
"93929","1","3","NYY"
"93930","3","0","MIN"
"93931","3","1","MIN"
"93932","3","0","MIN"
"93933","1","3","NYY"
"93934","0","3","NYY"
"93935","3","0","MIN"
"93936","3","1","MIN"
"93937","3","0","MIN"
"93938","3","1","MIN"
"93939","0","3","NYY"
"93940","1","3","NYY"
"93941","3","1","MIN"
"93942","3","1","MIN"
"93943","3","1","MIN"
"93944","1","3","NYY"
"93945","0","3","NYY"
"93946","1","3","NYY"
"93947","2","3","NYY"
"93948","3","2","MIN"
"93949","3","2","MIN"
"93950","0","3","NYY"
"93951","3","1","MIN"
"93952","3","1","MIN"
"93953","1","3","NYY"
"93954","0","3","NYY"
"93955","3","2","MIN"
"93956","1","3","NYY"
"93957","2","3","NYY"
"93958","2","3","NYY"
"93959","3","2","MIN"
"93960","3","1","MIN"
"93961","3","2","MIN"
"93962","1","3","NYY"
"93963","3","2","MIN"
"93964","0","3","NYY"
"93965","3","1","MIN"
"93966","0","3","NYY"
"93967","3","1","MIN"
"93968","3","1","MIN"
"93969","1","3","NYY"
"93970","3","0","MIN"
"93971","2","3","NYY"
"93972","0","3","NYY"
"93973","3","1","MIN"
"93974","3","1","MIN"
"93975","1","3","NYY"
"93976","2","3","NYY"
"93977","3","1","MIN"
"93978","3","1","MIN"
"93979","3","2","MIN"
"93980","3","1","MIN"
"93981","3","2","MIN"
"93982","2","3","NYY"
"93983","1","3","NYY"
"93984","0","3","NYY"
"93985","2","3","NYY"
"93986","3","1","MIN"
"93987","2","3","NYY"
"93988","1","3","NYY"
"93989","3","1","MIN"
"93990","0","3","NYY"
"93991","0","3","NYY"
"93992","1","3","NYY"
"93993","3","2","MIN"
"93994","3","2","MIN"
"93995","3","1","MIN"
"93996","3","2","MIN"
"93997","3","2","MIN"
"93998","3","1","MIN"
"93999","3","1","MIN"
"94000","3","1","MIN"
"94001","3","0","MIN"
"94002","3","1","MIN"
"94003","3","1","MIN"
"94004","3","0","MIN"
"94005","1","3","NYY"
"94006","3","2","MIN"
"94007","3","1","MIN"
"94008","2","3","NYY"
"94009","2","3","NYY"
"94010","2","3","NYY"
"94011","3","0","MIN"
"94012","1","3","NYY"
"94013","3","0","MIN"
"94014","3","2","MIN"
"94015","1","3","NYY"
"94016","3","2","MIN"
"94017","3","2","MIN"
"94018","3","1","MIN"
"94019","3","1","MIN"
"94020","0","3","NYY"
"94021","3","2","MIN"
"94022","3","2","MIN"
"94023","1","3","NYY"
"94024","2","3","NYY"
"94025","1","3","NYY"
"94026","3","0","MIN"
"94027","3","2","MIN"
"94028","3","0","MIN"
"94029","3","1","MIN"
"94030","3","2","MIN"
"94031","3","1","MIN"
"94032","0","3","NYY"
"94033","3","1","MIN"
"94034","2","3","NYY"
"94035","3","2","MIN"
"94036","3","1","MIN"
"94037","3","1","MIN"
"94038","3","0","MIN"
"94039","3","1","MIN"
"94040","1","3","NYY"
"94041","2","3","NYY"
"94042","3","0","MIN"
"94043","3","2","MIN"
"94044","3","1","MIN"
"94045","3","1","MIN"
"94046","2","3","NYY"
"94047","3","1","MIN"
"94048","3","1","MIN"
"94049","3","1","MIN"
"94050","3","1","MIN"
"94051","3","0","MIN"
"94052","3","1","MIN"
"94053","3","2","MIN"
"94054","3","0","MIN"
"94055","0","3","NYY"
"94056","3","2","MIN"
"94057","3","0","MIN"
"94058","2","3","NYY"
"94059","2","3","NYY"
"94060","0","3","NYY"
"94061","3","2","MIN"
"94062","1","3","NYY"
"94063","1","3","NYY"
"94064","2","3","NYY"
"94065","1","3","NYY"
"94066","1","3","NYY"
"94067","3","2","MIN"
"94068","0","3","NYY"
"94069","1","3","NYY"
"94070","3","2","MIN"
"94071","1","3","NYY"
"94072","3","1","MIN"
"94073","3","2","MIN"
"94074","2","3","NYY"
"94075","3","0","MIN"
"94076","3","1","MIN"
"94077","2","3","NYY"
"94078","1","3","NYY"
"94079","3","1","MIN"
"94080","2","3","NYY"
"94081","1","3","NYY"
"94082","1","3","NYY"
"94083","3","0","MIN"
"94084","3","1","MIN"
"94085","1","3","NYY"
"94086","1","3","NYY"
"94087","2","3","NYY"
"94088","2","3","NYY"
"94089","2","3","NYY"
"94090","3","0","MIN"
"94091","2","3","NYY"
"94092","0","3","NYY"
"94093","1","3","NYY"
"94094","2","3","NYY"
"94095","0","3","NYY"
"94096","2","3","NYY"
"94097","3","2","MIN"
"94098","3","0","MIN"
"94099","0","3","NYY"
"94100","3","2","MIN"
"94101","3","0","MIN"
"94102","2","3","NYY"
"94103","2","3","NYY"
"94104","2","3","NYY"
"94105","3","0","MIN"
"94106","3","2","MIN"
"94107","3","2","MIN"
"94108","3","2","MIN"
"94109","2","3","NYY"
"94110","3","0","MIN"
"94111","3","1","MIN"
"94112","2","3","NYY"
"94113","1","3","NYY"
"94114","3","0","MIN"
"94115","1","3","NYY"
"94116","3","1","MIN"
"94117","2","3","NYY"
"94118","3","1","MIN"
"94119","1","3","NYY"
"94120","3","1","MIN"
"94121","3","1","MIN"
"94122","1","3","NYY"
"94123","3","0","MIN"
"94124","3","0","MIN"
"94125","3","1","MIN"
"94126","0","3","NYY"
"94127","3","1","MIN"
"94128","2","3","NYY"
"94129","1","3","NYY"
"94130","3","0","MIN"
"94131","1","3","NYY"
"94132","3","1","MIN"
"94133","1","3","NYY"
"94134","2","3","NYY"
"94135","2","3","NYY"
"94136","3","1","MIN"
"94137","0","3","NYY"
"94138","1","3","NYY"
"94139","2","3","NYY"
"94140","3","2","MIN"
"94141","0","3","NYY"
"94142","3","0","MIN"
"94143","3","1","MIN"
"94144","3","1","MIN"
"94145","2","3","NYY"
"94146","3","1","MIN"
"94147","2","3","NYY"
"94148","3","0","MIN"
"94149","3","2","MIN"
"94150","0","3","NYY"
"94151","3","1","MIN"
"94152","0","3","NYY"
"94153","3","1","MIN"
"94154","3","2","MIN"
"94155","3","1","MIN"
"94156","3","0","MIN"
"94157","3","0","MIN"
"94158","3","2","MIN"
"94159","3","1","MIN"
"94160","0","3","NYY"
"94161","0","3","NYY"
"94162","3","1","MIN"
"94163","1","3","NYY"
"94164","1","3","NYY"
"94165","2","3","NYY"
"94166","3","2","MIN"
"94167","3","0","MIN"
"94168","3","0","MIN"
"94169","2","3","NYY"
"94170","3","1","MIN"
"94171","2","3","NYY"
"94172","2","3","NYY"
"94173","3","2","MIN"
"94174","3","0","MIN"
"94175","3","0","MIN"
"94176","3","1","MIN"
"94177","3","1","MIN"
"94178","1","3","NYY"
"94179","3","1","MIN"
"94180","0","3","NYY"
"94181","3","1","MIN"
"94182","2","3","NYY"
"94183","3","2","MIN"
"94184","3","0","MIN"
"94185","0","3","NYY"
"94186","3","2","MIN"
"94187","0","3","NYY"
"94188","3","1","MIN"
"94189","3","1","MIN"
"94190","3","1","MIN"
"94191","2","3","NYY"
"94192","3","2","MIN"
"94193","3","2","MIN"
"94194","3","1","MIN"
"94195","3","1","MIN"
"94196","2","3","NYY"
"94197","3","0","MIN"
"94198","2","3","NYY"
"94199","3","1","MIN"
"94200","2","3","NYY"
"94201","3","1","MIN"
"94202","2","3","NYY"
"94203","3","1","MIN"
"94204","3","1","MIN"
"94205","1","3","NYY"
"94206","1","3","NYY"
"94207","3","2","MIN"
"94208","3","1","MIN"
"94209","3","1","MIN"
"94210","3","0","MIN"
"94211","2","3","NYY"
"94212","3","2","MIN"
"94213","3","1","MIN"
"94214","3","0","MIN"
"94215","1","3","NYY"
"94216","3","2","MIN"
"94217","3","1","MIN"
"94218","0","3","NYY"
"94219","3","1","MIN"
"94220","3","2","MIN"
"94221","2","3","NYY"
"94222","3","0","MIN"
"94223","3","0","MIN"
"94224","2","3","NYY"
"94225","3","0","MIN"
"94226","1","3","NYY"
"94227","3","2","MIN"
"94228","3","1","MIN"
"94229","1","3","NYY"
"94230","3","2","MIN"
"94231","3","1","MIN"
"94232","3","1","MIN"
"94233","2","3","NYY"
"94234","3","1","MIN"
"94235","3","1","MIN"
"94236","3","2","MIN"
"94237","2","3","NYY"
"94238","1","3","NYY"
"94239","0","3","NYY"
"94240","3","0","MIN"
"94241","3","1","MIN"
"94242","3","1","MIN"
"94243","3","1","MIN"
"94244","3","0","MIN"
"94245","3","1","MIN"
"94246","3","0","MIN"
"94247","3","1","MIN"
"94248","3","1","MIN"
"94249","3","2","MIN"
"94250","2","3","NYY"
"94251","3","2","MIN"
"94252","2","3","NYY"
"94253","3","0","MIN"
"94254","3","2","MIN"
"94255","1","3","NYY"
"94256","3","1","MIN"
"94257","0","3","NYY"
"94258","3","1","MIN"
"94259","3","2","MIN"
"94260","2","3","NYY"
"94261","0","3","NYY"
"94262","1","3","NYY"
"94263","2","3","NYY"
"94264","0","3","NYY"
"94265","2","3","NYY"
"94266","2","3","NYY"
"94267","3","0","MIN"
"94268","3","2","MIN"
"94269","1","3","NYY"
"94270","1","3","NYY"
"94271","3","1","MIN"
"94272","1","3","NYY"
"94273","2","3","NYY"
"94274","2","3","NYY"
"94275","2","3","NYY"
"94276","2","3","NYY"
"94277","3","2","MIN"
"94278","3","1","MIN"
"94279","1","3","NYY"
"94280","3","0","MIN"
"94281","3","0","MIN"
"94282","3","2","MIN"
"94283","3","1","MIN"
"94284","3","1","MIN"
"94285","1","3","NYY"
"94286","1","3","NYY"
"94287","2","3","NYY"
"94288","3","2","MIN"
"94289","3","0","MIN"
"94290","3","1","MIN"
"94291","3","2","MIN"
"94292","3","2","MIN"
"94293","2","3","NYY"
"94294","3","1","MIN"
"94295","2","3","NYY"
"94296","3","0","MIN"
"94297","3","1","MIN"
"94298","2","3","NYY"
"94299","3","1","MIN"
"94300","2","3","NYY"
"94301","3","1","MIN"
"94302","2","3","NYY"
"94303","2","3","NYY"
"94304","2","3","NYY"
"94305","2","3","NYY"
"94306","1","3","NYY"
"94307","3","1","MIN"
"94308","1","3","NYY"
"94309","3","2","MIN"
