"","MIL","LAD","Series Winner"
"96153","2","3","LAD"
"96154","0","3","LAD"
"96155","2","3","LAD"
"96156","0","3","LAD"
"96157","0","3","LAD"
"96158","2","3","LAD"
"96159","0","3","LAD"
"96160","0","3","LAD"
"96161","2","3","LAD"
"96162","0","3","LAD"
"96163","2","3","LAD"
"96164","0","3","LAD"
"96165","2","3","LAD"
"96166","1","3","LAD"
"96167","0","3","LAD"
"96168","0","3","LAD"
"96169","1","3","LAD"
"96170","0","3","LAD"
"96171","1","3","LAD"
"96172","1","3","LAD"
"96173","0","3","LAD"
"96174","2","3","LAD"
"96175","0","3","LAD"
"96176","2","3","LAD"
"96177","2","3","LAD"
"96178","1","3","LAD"
"96179","1","3","LAD"
"96180","3","1","MIL"
"96181","2","3","LAD"
"96182","1","3","LAD"
"96183","0","3","LAD"
"96184","0","3","LAD"
"96185","2","3","LAD"
"96186","1","3","LAD"
"96187","0","3","LAD"
"96188","0","3","LAD"
"96189","0","3","LAD"
"96190","1","3","LAD"
"96191","1","3","LAD"
"96192","3","1","MIL"
"96193","0","3","LAD"
"96194","1","3","LAD"
"96195","3","0","MIL"
"96196","3","2","MIL"
"96197","2","3","LAD"
"96198","2","3","LAD"
"96199","1","3","LAD"
"96200","0","3","LAD"
"96201","0","3","LAD"
"96202","0","3","LAD"
"96203","0","3","LAD"
"96204","0","3","LAD"
"96205","0","3","LAD"
"96206","1","3","LAD"
"96207","1","3","LAD"
"96208","3","0","MIL"
"96209","1","3","LAD"
"96210","3","1","MIL"
"96211","3","1","MIL"
"96212","1","3","LAD"
"96213","2","3","LAD"
"96214","2","3","LAD"
"96215","1","3","LAD"
"96216","1","3","LAD"
"96217","0","3","LAD"
"96218","2","3","LAD"
"96219","0","3","LAD"
"96220","2","3","LAD"
"96221","2","3","LAD"
"96222","3","1","MIL"
"96223","2","3","LAD"
"96224","1","3","LAD"
"96225","3","1","MIL"
"96226","2","3","LAD"
"96227","0","3","LAD"
"96228","1","3","LAD"
"96229","1","3","LAD"
"96230","0","3","LAD"
"96231","3","1","MIL"
"96232","2","3","LAD"
"96233","1","3","LAD"
"96234","2","3","LAD"
"96235","3","1","MIL"
"96236","1","3","LAD"
"96237","0","3","LAD"
"96238","0","3","LAD"
"96239","3","1","MIL"
"96240","1","3","LAD"
"96241","1","3","LAD"
"96242","3","1","MIL"
"96243","1","3","LAD"
"96244","1","3","LAD"
"96245","3","1","MIL"
"96246","1","3","LAD"
"96247","3","1","MIL"
"96248","2","3","LAD"
"96249","0","3","LAD"
"96250","1","3","LAD"
"96251","0","3","LAD"
"96252","0","3","LAD"
"96253","0","3","LAD"
"96254","1","3","LAD"
"96255","2","3","LAD"
"96256","0","3","LAD"
"96257","1","3","LAD"
"96258","2","3","LAD"
"96259","1","3","LAD"
"96260","3","1","MIL"
"96261","1","3","LAD"
"96262","1","3","LAD"
"96263","0","3","LAD"
"96264","1","3","LAD"
"96265","3","0","MIL"
"96266","1","3","LAD"
"96267","0","3","LAD"
"96268","0","3","LAD"
"96269","1","3","LAD"
"96270","2","3","LAD"
"96271","0","3","LAD"
"96272","2","3","LAD"
"96273","3","1","MIL"
"96274","1","3","LAD"
"96275","1","3","LAD"
"96276","0","3","LAD"
"96277","3","2","MIL"
"96278","2","3","LAD"
"96279","1","3","LAD"
"96280","3","0","MIL"
"96281","1","3","LAD"
"96282","0","3","LAD"
"96283","0","3","LAD"
"96284","2","3","LAD"
"96285","3","1","MIL"
"96286","0","3","LAD"
"96287","2","3","LAD"
"96288","2","3","LAD"
"96289","0","3","LAD"
"96290","1","3","LAD"
"96291","3","1","MIL"
"96292","0","3","LAD"
"96293","2","3","LAD"
"96294","0","3","LAD"
"96295","0","3","LAD"
"96296","0","3","LAD"
"96297","0","3","LAD"
"96298","0","3","LAD"
"96299","0","3","LAD"
"96300","1","3","LAD"
"96301","0","3","LAD"
"96302","1","3","LAD"
"96303","2","3","LAD"
"96304","2","3","LAD"
"96305","1","3","LAD"
"96306","0","3","LAD"
"96307","0","3","LAD"
"96308","0","3","LAD"
"96309","1","3","LAD"
"96310","0","3","LAD"
"96311","0","3","LAD"
"96312","1","3","LAD"
"96313","1","3","LAD"
"96314","0","3","LAD"
"96315","3","2","MIL"
"96316","3","2","MIL"
"96317","0","3","LAD"
"96318","0","3","LAD"
"96319","0","3","LAD"
"96320","2","3","LAD"
"96321","2","3","LAD"
"96322","1","3","LAD"
"96323","0","3","LAD"
"96324","2","3","LAD"
"96325","2","3","LAD"
"96326","1","3","LAD"
"96327","1","3","LAD"
"96328","2","3","LAD"
"96329","2","3","LAD"
"96330","3","2","MIL"
"96331","2","3","LAD"
"96332","1","3","LAD"
"96333","3","2","MIL"
"96334","3","2","MIL"
"96335","1","3","LAD"
"96336","0","3","LAD"
"96337","1","3","LAD"
"96338","1","3","LAD"
"96339","3","0","MIL"
"96340","1","3","LAD"
"96341","3","2","MIL"
"96342","1","3","LAD"
"96343","1","3","LAD"
"96344","3","0","MIL"
"96345","1","3","LAD"
"96346","3","0","MIL"
"96347","2","3","LAD"
"96348","0","3","LAD"
"96349","1","3","LAD"
"96350","2","3","LAD"
"96351","1","3","LAD"
"96352","0","3","LAD"
"96353","3","2","MIL"
"96354","1","3","LAD"
"96355","3","2","MIL"
"96356","1","3","LAD"
"96357","1","3","LAD"
"96358","1","3","LAD"
"96359","0","3","LAD"
"96360","2","3","LAD"
"96361","0","3","LAD"
"96362","3","2","MIL"
"96363","1","3","LAD"
"96364","1","3","LAD"
"96365","0","3","LAD"
"96366","2","3","LAD"
"96367","0","3","LAD"
"96368","0","3","LAD"
"96369","3","1","MIL"
"96370","1","3","LAD"
"96371","0","3","LAD"
"96372","1","3","LAD"
"96373","0","3","LAD"
"96374","1","3","LAD"
"96375","0","3","LAD"
"96376","3","1","MIL"
"96377","0","3","LAD"
"96378","3","0","MIL"
"96379","3","2","MIL"
"96380","0","3","LAD"
"96381","2","3","LAD"
"96382","3","1","MIL"
"96383","0","3","LAD"
"96384","1","3","LAD"
"96385","0","3","LAD"
"96386","1","3","LAD"
"96387","1","3","LAD"
"96388","0","3","LAD"
"96389","2","3","LAD"
"96390","2","3","LAD"
"96391","0","3","LAD"
"96392","0","3","LAD"
"96393","2","3","LAD"
"96394","1","3","LAD"
"96395","2","3","LAD"
"96396","1","3","LAD"
"96397","2","3","LAD"
"96398","3","2","MIL"
"96399","2","3","LAD"
"96400","0","3","LAD"
"96401","0","3","LAD"
"96402","3","1","MIL"
"96403","3","0","MIL"
"96404","2","3","LAD"
"96405","0","3","LAD"
"96406","1","3","LAD"
"96407","0","3","LAD"
"96408","0","3","LAD"
"96409","1","3","LAD"
"96410","0","3","LAD"
"96411","0","3","LAD"
"96412","3","2","MIL"
"96413","1","3","LAD"
"96414","2","3","LAD"
"96415","0","3","LAD"
"96416","2","3","LAD"
"96417","1","3","LAD"
"96418","0","3","LAD"
"96419","1","3","LAD"
"96420","2","3","LAD"
"96421","1","3","LAD"
"96422","2","3","LAD"
"96423","0","3","LAD"
"96424","0","3","LAD"
"96425","0","3","LAD"
"96426","1","3","LAD"
"96427","2","3","LAD"
"96428","0","3","LAD"
"96429","2","3","LAD"
"96430","0","3","LAD"
"96431","0","3","LAD"
"96432","1","3","LAD"
"96433","1","3","LAD"
"96434","2","3","LAD"
"96435","3","2","MIL"
"96436","0","3","LAD"
"96437","3","2","MIL"
"96438","1","3","LAD"
"96439","1","3","LAD"
"96440","1","3","LAD"
"96441","2","3","LAD"
"96442","0","3","LAD"
"96443","1","3","LAD"
"96444","0","3","LAD"
"96445","3","1","MIL"
"96446","1","3","LAD"
"96447","2","3","LAD"
"96448","2","3","LAD"
"96449","1","3","LAD"
"96450","2","3","LAD"
"96451","0","3","LAD"
"96452","1","3","LAD"
"96453","3","1","MIL"
"96454","0","3","LAD"
"96455","3","2","MIL"
"96456","1","3","LAD"
"96457","0","3","LAD"
"96458","0","3","LAD"
"96459","2","3","LAD"
"96460","3","1","MIL"
"96461","0","3","LAD"
"96462","0","3","LAD"
"96463","0","3","LAD"
"96464","0","3","LAD"
"96465","2","3","LAD"
"96466","0","3","LAD"
"96467","0","3","LAD"
"96468","1","3","LAD"
"96469","0","3","LAD"
"96470","0","3","LAD"
"96471","0","3","LAD"
"96472","2","3","LAD"
"96473","0","3","LAD"
"96474","2","3","LAD"
"96475","3","0","MIL"
"96476","0","3","LAD"
"96477","2","3","LAD"
"96478","2","3","LAD"
"96479","0","3","LAD"
"96480","0","3","LAD"
"96481","2","3","LAD"
"96482","1","3","LAD"
"96483","2","3","LAD"
"96484","2","3","LAD"
"96485","1","3","LAD"
"96486","0","3","LAD"
"96487","0","3","LAD"
"96488","3","1","MIL"
"96489","0","3","LAD"
"96490","2","3","LAD"
"96491","2","3","LAD"
"96492","2","3","LAD"
"96493","2","3","LAD"
"96494","0","3","LAD"
"96495","0","3","LAD"
"96496","1","3","LAD"
"96497","2","3","LAD"
"96498","0","3","LAD"
"96499","2","3","LAD"
"96500","1","3","LAD"
"96501","0","3","LAD"
"96502","0","3","LAD"
"96503","0","3","LAD"
"96504","2","3","LAD"
"96505","0","3","LAD"
"96506","2","3","LAD"
"96507","0","3","LAD"
"96508","0","3","LAD"
"96509","2","3","LAD"
"96510","0","3","LAD"
"96511","2","3","LAD"
"96512","1","3","LAD"
"96513","3","1","MIL"
"96514","0","3","LAD"
"96515","0","3","LAD"
"96516","0","3","LAD"
"96517","1","3","LAD"
"96518","1","3","LAD"
"96519","2","3","LAD"
"96520","0","3","LAD"
"96521","0","3","LAD"
"96522","0","3","LAD"
"96523","1","3","LAD"
"96524","1","3","LAD"
"96525","1","3","LAD"
"96526","1","3","LAD"
"96527","3","1","MIL"
"96528","1","3","LAD"
"96529","2","3","LAD"
"96530","3","1","MIL"
"96531","3","1","MIL"
"96532","1","3","LAD"
"96533","1","3","LAD"
"96534","0","3","LAD"
"96535","3","0","MIL"
"96536","1","3","LAD"
"96537","0","3","LAD"
"96538","0","3","LAD"
"96539","2","3","LAD"
"96540","0","3","LAD"
"96541","0","3","LAD"
"96542","3","1","MIL"
"96543","0","3","LAD"
"96544","1","3","LAD"
"96545","0","3","LAD"
"96546","0","3","LAD"
"96547","1","3","LAD"
"96548","0","3","LAD"
"96549","0","3","LAD"
"96550","1","3","LAD"
"96551","2","3","LAD"
"96552","0","3","LAD"
"96553","0","3","LAD"
"96554","0","3","LAD"
"96555","2","3","LAD"
"96556","2","3","LAD"
"96557","0","3","LAD"
"96558","0","3","LAD"
"96559","1","3","LAD"
"96560","2","3","LAD"
"96561","1","3","LAD"
"96562","0","3","LAD"
"96563","3","1","MIL"
"96564","2","3","LAD"
"96565","2","3","LAD"
"96566","1","3","LAD"
"96567","1","3","LAD"
"96568","0","3","LAD"
"96569","0","3","LAD"
"96570","1","3","LAD"
"96571","3","0","MIL"
"96572","1","3","LAD"
"96573","1","3","LAD"
"96574","2","3","LAD"
"96575","0","3","LAD"
"96576","1","3","LAD"
"96577","3","2","MIL"
"96578","0","3","LAD"
"96579","0","3","LAD"
"96580","3","1","MIL"
"96581","2","3","LAD"
"96582","1","3","LAD"
"96583","2","3","LAD"
"96584","1","3","LAD"
"96585","1","3","LAD"
"96586","0","3","LAD"
"96587","2","3","LAD"
"96588","2","3","LAD"
"96589","1","3","LAD"
"96590","2","3","LAD"
"96591","1","3","LAD"
"96592","3","2","MIL"
"96593","2","3","LAD"
"96594","1","3","LAD"
"96595","1","3","LAD"
"96596","0","3","LAD"
"96597","1","3","LAD"
"96598","1","3","LAD"
"96599","3","0","MIL"
"96600","0","3","LAD"
"96601","1","3","LAD"
"96602","1","3","LAD"
"96603","2","3","LAD"
"96604","0","3","LAD"
"96605","3","2","MIL"
"96606","1","3","LAD"
"96607","2","3","LAD"
"96608","0","3","LAD"
"96609","0","3","LAD"
"96610","3","0","MIL"
"96611","1","3","LAD"
"96612","0","3","LAD"
"96613","0","3","LAD"
"96614","0","3","LAD"
"96615","2","3","LAD"
"96616","0","3","LAD"
"96617","3","0","MIL"
"96618","2","3","LAD"
"96619","2","3","LAD"
"96620","2","3","LAD"
"96621","3","1","MIL"
"96622","0","3","LAD"
"96623","3","0","MIL"
"96624","0","3","LAD"
"96625","1","3","LAD"
"96626","0","3","LAD"
"96627","3","1","MIL"
"96628","1","3","LAD"
"96629","0","3","LAD"
"96630","1","3","LAD"
"96631","1","3","LAD"
"96632","0","3","LAD"
"96633","1","3","LAD"
"96634","0","3","LAD"
"96635","2","3","LAD"
"96636","1","3","LAD"
"96637","0","3","LAD"
"96638","2","3","LAD"
"96639","2","3","LAD"
"96640","0","3","LAD"
"96641","1","3","LAD"
"96642","0","3","LAD"
"96643","0","3","LAD"
"96644","0","3","LAD"
"96645","3","1","MIL"
"96646","3","2","MIL"
"96647","0","3","LAD"
"96648","0","3","LAD"
"96649","2","3","LAD"
"96650","1","3","LAD"
"96651","0","3","LAD"
"96652","0","3","LAD"
"96653","1","3","LAD"
"96654","0","3","LAD"
"96655","0","3","LAD"
"96656","2","3","LAD"
"96657","0","3","LAD"
"96658","1","3","LAD"
"96659","0","3","LAD"
"96660","0","3","LAD"
"96661","0","3","LAD"
"96662","1","3","LAD"
"96663","0","3","LAD"
"96664","0","3","LAD"
"96665","1","3","LAD"
"96666","0","3","LAD"
"96667","1","3","LAD"
"96668","0","3","LAD"
"96669","3","1","MIL"
"96670","0","3","LAD"
"96671","1","3","LAD"
"96672","1","3","LAD"
"96673","0","3","LAD"
"96674","2","3","LAD"
"96675","1","3","LAD"
"96676","0","3","LAD"
"96677","2","3","LAD"
"96678","0","3","LAD"
"96679","0","3","LAD"
"96680","3","1","MIL"
"96681","1","3","LAD"
"96682","0","3","LAD"
"96683","3","2","MIL"
"96684","1","3","LAD"
"96685","1","3","LAD"
"96686","3","2","MIL"
"96687","0","3","LAD"
"96688","3","2","MIL"
"96689","0","3","LAD"
"96690","2","3","LAD"
"96691","2","3","LAD"
"96692","2","3","LAD"
"96693","0","3","LAD"
"96694","0","3","LAD"
"96695","2","3","LAD"
"96696","2","3","LAD"
"96697","1","3","LAD"
"96698","0","3","LAD"
"96699","3","1","MIL"
"96700","2","3","LAD"
"96701","1","3","LAD"
"96702","0","3","LAD"
"96703","1","3","LAD"
"96704","0","3","LAD"
"96705","3","2","MIL"
"96706","2","3","LAD"
"96707","3","1","MIL"
"96708","2","3","LAD"
"96709","1","3","LAD"
"96710","1","3","LAD"
"96711","0","3","LAD"
"96712","0","3","LAD"
"96713","1","3","LAD"
"96714","0","3","LAD"
"96715","0","3","LAD"
"96716","0","3","LAD"
"96717","2","3","LAD"
"96718","2","3","LAD"
"96719","3","1","MIL"
"96720","0","3","LAD"
"96721","1","3","LAD"
"96722","1","3","LAD"
"96723","0","3","LAD"
"96724","0","3","LAD"
"96725","2","3","LAD"
"96726","0","3","LAD"
"96727","2","3","LAD"
"96728","0","3","LAD"
"96729","0","3","LAD"
"96730","3","1","MIL"
"96731","0","3","LAD"
"96732","3","1","MIL"
"96733","1","3","LAD"
"96734","1","3","LAD"
"96735","1","3","LAD"
"96736","2","3","LAD"
"96737","0","3","LAD"
"96738","1","3","LAD"
"96739","1","3","LAD"
"96740","0","3","LAD"
"96741","1","3","LAD"
"96742","1","3","LAD"
"96743","0","3","LAD"
"96744","1","3","LAD"
"96745","0","3","LAD"
"96746","0","3","LAD"
"96747","0","3","LAD"
"96748","1","3","LAD"
"96749","2","3","LAD"
"96750","0","3","LAD"
"96751","1","3","LAD"
"96752","1","3","LAD"
"96753","2","3","LAD"
"96754","1","3","LAD"
"96755","2","3","LAD"
"96756","0","3","LAD"
"96757","0","3","LAD"
"96758","1","3","LAD"
"96759","2","3","LAD"
"96760","0","3","LAD"
"96761","0","3","LAD"
"96762","2","3","LAD"
"96763","0","3","LAD"
"96764","0","3","LAD"
"96765","0","3","LAD"
"96766","1","3","LAD"
"96767","1","3","LAD"
"96768","0","3","LAD"
"96769","3","0","MIL"
"96770","3","0","MIL"
"96771","1","3","LAD"
"96772","0","3","LAD"
"96773","3","2","MIL"
"96774","0","3","LAD"
"96775","3","1","MIL"
"96776","1","3","LAD"
"96777","0","3","LAD"
"96778","0","3","LAD"
"96779","0","3","LAD"
"96780","0","3","LAD"
"96781","0","3","LAD"
"96782","2","3","LAD"
"96783","2","3","LAD"
"96784","0","3","LAD"
"96785","0","3","LAD"
"96786","3","0","MIL"
"96787","0","3","LAD"
"96788","1","3","LAD"
"96789","0","3","LAD"
"96790","3","2","MIL"
"96791","2","3","LAD"
"96792","2","3","LAD"
"96793","0","3","LAD"
"96794","0","3","LAD"
"96795","2","3","LAD"
"96796","1","3","LAD"
"96797","2","3","LAD"
"96798","1","3","LAD"
"96799","0","3","LAD"
"96800","0","3","LAD"
"96801","1","3","LAD"
"96802","2","3","LAD"
"96803","2","3","LAD"
"96804","2","3","LAD"
"96805","1","3","LAD"
"96806","3","2","MIL"
"96807","0","3","LAD"
"96808","3","2","MIL"
"96809","2","3","LAD"
"96810","0","3","LAD"
"96811","0","3","LAD"
"96812","2","3","LAD"
"96813","1","3","LAD"
"96814","1","3","LAD"
"96815","3","1","MIL"
"96816","0","3","LAD"
"96817","1","3","LAD"
"96818","1","3","LAD"
"96819","3","2","MIL"
"96820","0","3","LAD"
"96821","0","3","LAD"
"96822","2","3","LAD"
"96823","2","3","LAD"
"96824","1","3","LAD"
"96825","3","2","MIL"
"96826","2","3","LAD"
"96827","3","1","MIL"
"96828","1","3","LAD"
"96829","1","3","LAD"
"96830","0","3","LAD"
"96831","0","3","LAD"
"96832","0","3","LAD"
"96833","0","3","LAD"
"96834","2","3","LAD"
"96835","2","3","LAD"
"96836","3","1","MIL"
"96837","2","3","LAD"
"96838","0","3","LAD"
"96839","0","3","LAD"
"96840","1","3","LAD"
"96841","1","3","LAD"
"96842","0","3","LAD"
"96843","2","3","LAD"
"96844","1","3","LAD"
"96845","0","3","LAD"
"96846","1","3","LAD"
"96847","0","3","LAD"
"96848","2","3","LAD"
"96849","0","3","LAD"
"96850","1","3","LAD"
"96851","0","3","LAD"
"96852","0","3","LAD"
"96853","2","3","LAD"
"96854","1","3","LAD"
"96855","2","3","LAD"
"96856","2","3","LAD"
"96857","2","3","LAD"
"96858","0","3","LAD"
"96859","1","3","LAD"
"96860","1","3","LAD"
"96861","0","3","LAD"
"96862","3","1","MIL"
"96863","1","3","LAD"
"96864","2","3","LAD"
"96865","1","3","LAD"
"96866","2","3","LAD"
"96867","2","3","LAD"
"96868","1","3","LAD"
"96869","0","3","LAD"
"96870","1","3","LAD"
"96871","0","3","LAD"
"96872","2","3","LAD"
"96873","0","3","LAD"
"96874","1","3","LAD"
"96875","1","3","LAD"
"96876","0","3","LAD"
"96877","3","1","MIL"
"96878","2","3","LAD"
"96879","2","3","LAD"
"96880","2","3","LAD"
"96881","2","3","LAD"
"96882","0","3","LAD"
"96883","1","3","LAD"
"96884","2","3","LAD"
"96885","2","3","LAD"
"96886","3","2","MIL"
"96887","0","3","LAD"
"96888","0","3","LAD"
"96889","3","0","MIL"
"96890","0","3","LAD"
"96891","2","3","LAD"
"96892","0","3","LAD"
"96893","0","3","LAD"
"96894","2","3","LAD"
"96895","1","3","LAD"
"96896","0","3","LAD"
"96897","0","3","LAD"
"96898","2","3","LAD"
"96899","2","3","LAD"
"96900","0","3","LAD"
"96901","0","3","LAD"
"96902","2","3","LAD"
"96903","1","3","LAD"
"96904","2","3","LAD"
"96905","2","3","LAD"
"96906","0","3","LAD"
"96907","0","3","LAD"
"96908","1","3","LAD"
"96909","1","3","LAD"
"96910","0","3","LAD"
"96911","2","3","LAD"
"96912","1","3","LAD"
"96913","2","3","LAD"
"96914","0","3","LAD"
"96915","1","3","LAD"
"96916","1","3","LAD"
"96917","2","3","LAD"
"96918","0","3","LAD"
"96919","2","3","LAD"
"96920","0","3","LAD"
"96921","3","2","MIL"
"96922","2","3","LAD"
"96923","1","3","LAD"
"96924","0","3","LAD"
"96925","2","3","LAD"
"96926","3","2","MIL"
"96927","1","3","LAD"
"96928","1","3","LAD"
"96929","1","3","LAD"
"96930","2","3","LAD"
"96931","0","3","LAD"
"96932","1","3","LAD"
"96933","0","3","LAD"
"96934","3","1","MIL"
"96935","3","2","MIL"
"96936","0","3","LAD"
"96937","0","3","LAD"
"96938","0","3","LAD"
"96939","0","3","LAD"
"96940","1","3","LAD"
"96941","0","3","LAD"
"96942","1","3","LAD"
"96943","2","3","LAD"
"96944","1","3","LAD"
"96945","3","1","MIL"
"96946","0","3","LAD"
"96947","1","3","LAD"
"96948","2","3","LAD"
"96949","1","3","LAD"
"96950","2","3","LAD"
"96951","0","3","LAD"
"96952","0","3","LAD"
"96953","1","3","LAD"
"96954","2","3","LAD"
"96955","2","3","LAD"
"96956","2","3","LAD"
"96957","2","3","LAD"
"96958","1","3","LAD"
"96959","3","2","MIL"
"96960","0","3","LAD"
"96961","2","3","LAD"
"96962","1","3","LAD"
"96963","0","3","LAD"
"96964","2","3","LAD"
"96965","0","3","LAD"
"96966","3","1","MIL"
"96967","1","3","LAD"
"96968","3","2","MIL"
"96969","1","3","LAD"
"96970","1","3","LAD"
"96971","2","3","LAD"
"96972","1","3","LAD"
"96973","0","3","LAD"
"96974","0","3","LAD"
"96975","2","3","LAD"
"96976","0","3","LAD"
"96977","0","3","LAD"
"96978","0","3","LAD"
"96979","1","3","LAD"
"96980","2","3","LAD"
"96981","0","3","LAD"
"96982","1","3","LAD"
"96983","1","3","LAD"
"96984","2","3","LAD"
"96985","0","3","LAD"
"96986","0","3","LAD"
"96987","0","3","LAD"
"96988","0","3","LAD"
"96989","0","3","LAD"
"96990","0","3","LAD"
"96991","1","3","LAD"
"96992","1","3","LAD"
"96993","2","3","LAD"
"96994","3","1","MIL"
"96995","0","3","LAD"
"96996","1","3","LAD"
"96997","2","3","LAD"
"96998","1","3","LAD"
"96999","0","3","LAD"
"97000","0","3","LAD"
"97001","1","3","LAD"
"97002","0","3","LAD"
"97003","0","3","LAD"
"97004","1","3","LAD"
"97005","0","3","LAD"
"97006","0","3","LAD"
"97007","2","3","LAD"
"97008","3","2","MIL"
"97009","1","3","LAD"
"97010","1","3","LAD"
"97011","2","3","LAD"
"97012","2","3","LAD"
"97013","0","3","LAD"
"97014","2","3","LAD"
"97015","2","3","LAD"
"97016","1","3","LAD"
"97017","3","1","MIL"
"97018","2","3","LAD"
"97019","2","3","LAD"
"97020","2","3","LAD"
"97021","2","3","LAD"
"97022","0","3","LAD"
"97023","0","3","LAD"
"97024","0","3","LAD"
"97025","1","3","LAD"
"97026","1","3","LAD"
"97027","0","3","LAD"
"97028","1","3","LAD"
"97029","0","3","LAD"
"97030","0","3","LAD"
"97031","3","2","MIL"
"97032","0","3","LAD"
"97033","0","3","LAD"
"97034","2","3","LAD"
"97035","3","1","MIL"
"97036","3","2","MIL"
"97037","1","3","LAD"
"97038","3","1","MIL"
"97039","0","3","LAD"
"97040","1","3","LAD"
"97041","2","3","LAD"
"97042","0","3","LAD"
"97043","1","3","LAD"
"97044","3","1","MIL"
"97045","3","2","MIL"
"97046","1","3","LAD"
"97047","0","3","LAD"
"97048","0","3","LAD"
"97049","2","3","LAD"
"97050","0","3","LAD"
"97051","3","1","MIL"
"97052","3","0","MIL"
"97053","0","3","LAD"
"97054","2","3","LAD"
"97055","3","2","MIL"
"97056","3","1","MIL"
"97057","1","3","LAD"
"97058","1","3","LAD"
"97059","2","3","LAD"
"97060","1","3","LAD"
"97061","0","3","LAD"
"97062","0","3","LAD"
"97063","3","2","MIL"
"97064","0","3","LAD"
"97065","2","3","LAD"
"97066","1","3","LAD"
"97067","2","3","LAD"
"97068","3","2","MIL"
"97069","1","3","LAD"
"97070","1","3","LAD"
"97071","0","3","LAD"
"97072","1","3","LAD"
"97073","2","3","LAD"
"97074","0","3","LAD"
"97075","2","3","LAD"
"97076","0","3","LAD"
"97077","2","3","LAD"
"97078","2","3","LAD"
"97079","0","3","LAD"
"97080","3","1","MIL"
"97081","0","3","LAD"
"97082","3","2","MIL"
"97083","0","3","LAD"
"97084","1","3","LAD"
"97085","0","3","LAD"
"97086","2","3","LAD"
"97087","0","3","LAD"
"97088","1","3","LAD"
"97089","0","3","LAD"
"97090","2","3","LAD"
"97091","1","3","LAD"
"97092","0","3","LAD"
"97093","1","3","LAD"
"97094","3","2","MIL"
"97095","3","1","MIL"
"97096","0","3","LAD"
"97097","0","3","LAD"
"97098","0","3","LAD"
"97099","0","3","LAD"
"97100","0","3","LAD"
"97101","1","3","LAD"
"97102","0","3","LAD"
"97103","2","3","LAD"
"97104","0","3","LAD"
"97105","3","1","MIL"
"97106","2","3","LAD"
"97107","0","3","LAD"
"97108","1","3","LAD"
"97109","2","3","LAD"
"97110","1","3","LAD"
"97111","0","3","LAD"
"97112","2","3","LAD"
"97113","2","3","LAD"
"97114","1","3","LAD"
"97115","3","2","MIL"
"97116","3","0","MIL"
"97117","1","3","LAD"
"97118","3","0","MIL"
"97119","1","3","LAD"
"97120","2","3","LAD"
"97121","2","3","LAD"
"97122","0","3","LAD"
"97123","0","3","LAD"
