"","NYY","HOU","Series Winner"
"94306","1","4","HOU"
"94307","3","4","HOU"
"94308","4","3","NYY"
"94309","4","1","NYY"
"94310","1","4","HOU"
"94311","0","4","HOU"
"94312","4","0","NYY"
"94313","4","3","NYY"
"94314","4","2","NYY"
"94315","4","3","NYY"
"94316","1","4","HOU"
"94317","3","4","HOU"
"94318","4","3","NYY"
"94319","1","4","HOU"
"94320","3","4","HOU"
"94321","0","4","HOU"
"94322","4","2","NYY"
"94323","3","4","HOU"
"94324","2","4","HOU"
"94325","0","4","HOU"
"94326","1","4","HOU"
"94327","3","4","HOU"
"94328","4","1","NYY"
"94329","0","4","HOU"
"94330","3","4","HOU"
"94331","1","4","HOU"
"94332","3","4","HOU"
"94333","4","3","NYY"
"94334","4","3","NYY"
"94335","1","4","HOU"
"94336","3","4","HOU"
"94337","0","4","HOU"
"94338","2","4","HOU"
"94339","3","4","HOU"
"94340","0","4","HOU"
"94341","3","4","HOU"
"94342","0","4","HOU"
"94343","4","2","NYY"
"94344","4","2","NYY"
"94345","1","4","HOU"
"94346","0","4","HOU"
"94347","4","2","NYY"
"94348","2","4","HOU"
"94349","4","2","NYY"
"94350","1","4","HOU"
"94351","1","4","HOU"
"94352","1","4","HOU"
"94353","2","4","HOU"
"94354","0","4","HOU"
"94355","4","3","NYY"
"94356","4","1","NYY"
"94357","4","2","NYY"
"94358","1","4","HOU"
"94359","3","4","HOU"
"94360","2","4","HOU"
"94361","2","4","HOU"
"94362","4","2","NYY"
"94363","2","4","HOU"
"94364","2","4","HOU"
"94365","3","4","HOU"
"94366","3","4","HOU"
"94367","3","4","HOU"
"94368","3","4","HOU"
"94369","1","4","HOU"
"94370","4","2","NYY"
"94371","2","4","HOU"
"94372","0","4","HOU"
"94373","2","4","HOU"
"94374","0","4","HOU"
"94375","0","4","HOU"
"94376","1","4","HOU"
"94377","4","3","NYY"
"94378","4","1","NYY"
"94379","0","4","HOU"
"94380","1","4","HOU"
"94381","0","4","HOU"
"94382","2","4","HOU"
"94383","4","2","NYY"
"94384","1","4","HOU"
"94385","2","4","HOU"
"94386","2","4","HOU"
"94387","4","2","NYY"
"94388","3","4","HOU"
"94389","2","4","HOU"
"94390","0","4","HOU"
"94391","2","4","HOU"
"94392","1","4","HOU"
"94393","3","4","HOU"
"94394","1","4","HOU"
"94395","1","4","HOU"
"94396","3","4","HOU"
"94397","0","4","HOU"
"94398","4","2","NYY"
"94399","4","3","NYY"
"94400","2","4","HOU"
"94401","0","4","HOU"
"94402","4","2","NYY"
"94403","4","0","NYY"
"94404","2","4","HOU"
"94405","0","4","HOU"
"94406","4","3","NYY"
"94407","1","4","HOU"
"94408","3","4","HOU"
"94409","4","0","NYY"
"94410","3","4","HOU"
"94411","3","4","HOU"
"94412","2","4","HOU"
"94413","1","4","HOU"
"94414","4","2","NYY"
"94415","4","0","NYY"
"94416","1","4","HOU"
"94417","2","4","HOU"
"94418","3","4","HOU"
"94419","0","4","HOU"
"94420","1","4","HOU"
"94421","2","4","HOU"
"94422","2","4","HOU"
"94423","4","2","NYY"
"94424","0","4","HOU"
"94425","1","4","HOU"
"94426","0","4","HOU"
"94427","2","4","HOU"
"94428","2","4","HOU"
"94429","4","2","NYY"
"94430","2","4","HOU"
"94431","4","3","NYY"
"94432","4","0","NYY"
"94433","0","4","HOU"
"94434","2","4","HOU"
"94435","0","4","HOU"
"94436","1","4","HOU"
"94437","2","4","HOU"
"94438","2","4","HOU"
"94439","0","4","HOU"
"94440","2","4","HOU"
"94441","3","4","HOU"
"94442","3","4","HOU"
"94443","3","4","HOU"
"94444","0","4","HOU"
"94445","4","3","NYY"
"94446","1","4","HOU"
"94447","4","2","NYY"
"94448","3","4","HOU"
"94449","1","4","HOU"
"94450","0","4","HOU"
"94451","3","4","HOU"
"94452","1","4","HOU"
"94453","4","2","NYY"
"94454","4","1","NYY"
"94455","2","4","HOU"
"94456","3","4","HOU"
"94457","4","2","NYY"
"94458","2","4","HOU"
"94459","3","4","HOU"
"94460","4","3","NYY"
"94461","2","4","HOU"
"94462","1","4","HOU"
"94463","1","4","HOU"
"94464","0","4","HOU"
"94465","2","4","HOU"
"94466","3","4","HOU"
"94467","4","2","NYY"
"94468","4","3","NYY"
"94469","0","4","HOU"
"94470","2","4","HOU"
"94471","2","4","HOU"
"94472","4","2","NYY"
"94473","1","4","HOU"
"94474","3","4","HOU"
"94475","2","4","HOU"
"94476","0","4","HOU"
"94477","4","3","NYY"
"94478","2","4","HOU"
"94479","1","4","HOU"
"94480","4","0","NYY"
"94481","2","4","HOU"
"94482","1","4","HOU"
"94483","3","4","HOU"
"94484","1","4","HOU"
"94485","0","4","HOU"
"94486","1","4","HOU"
"94487","2","4","HOU"
"94488","4","2","NYY"
"94489","4","2","NYY"
"94490","2","4","HOU"
"94491","2","4","HOU"
"94492","0","4","HOU"
"94493","0","4","HOU"
"94494","2","4","HOU"
"94495","1","4","HOU"
"94496","4","2","NYY"
"94497","1","4","HOU"
"94498","0","4","HOU"
"94499","0","4","HOU"
"94500","2","4","HOU"
"94501","3","4","HOU"
"94502","4","3","NYY"
"94503","2","4","HOU"
"94504","3","4","HOU"
"94505","1","4","HOU"
"94506","3","4","HOU"
"94507","2","4","HOU"
"94508","2","4","HOU"
"94509","0","4","HOU"
"94510","3","4","HOU"
"94511","0","4","HOU"
"94512","3","4","HOU"
"94513","4","1","NYY"
"94514","4","1","NYY"
"94515","4","2","NYY"
"94516","1","4","HOU"
"94517","0","4","HOU"
"94518","4","0","NYY"
"94519","2","4","HOU"
"94520","2","4","HOU"
"94521","4","1","NYY"
"94522","1","4","HOU"
"94523","1","4","HOU"
"94524","3","4","HOU"
"94525","0","4","HOU"
"94526","0","4","HOU"
"94527","0","4","HOU"
"94528","4","2","NYY"
"94529","2","4","HOU"
"94530","2","4","HOU"
"94531","0","4","HOU"
"94532","4","3","NYY"
"94533","3","4","HOU"
"94534","2","4","HOU"
"94535","2","4","HOU"
"94536","1","4","HOU"
"94537","3","4","HOU"
"94538","1","4","HOU"
"94539","3","4","HOU"
"94540","4","2","NYY"
"94541","2","4","HOU"
"94542","1","4","HOU"
"94543","4","3","NYY"
"94544","0","4","HOU"
"94545","0","4","HOU"
"94546","2","4","HOU"
"94547","4","1","NYY"
"94548","3","4","HOU"
"94549","4","1","NYY"
"94550","4","3","NYY"
"94551","0","4","HOU"
"94552","1","4","HOU"
"94553","3","4","HOU"
"94554","4","2","NYY"
"94555","3","4","HOU"
"94556","1","4","HOU"
"94557","1","4","HOU"
"94558","4","1","NYY"
"94559","3","4","HOU"
"94560","3","4","HOU"
"94561","4","3","NYY"
"94562","2","4","HOU"
"94563","3","4","HOU"
"94564","3","4","HOU"
"94565","1","4","HOU"
"94566","0","4","HOU"
"94567","4","2","NYY"
"94568","4","2","NYY"
"94569","2","4","HOU"
"94570","2","4","HOU"
"94571","3","4","HOU"
"94572","2","4","HOU"
"94573","4","0","NYY"
"94574","1","4","HOU"
"94575","3","4","HOU"
"94576","2","4","HOU"
"94577","4","1","NYY"
"94578","0","4","HOU"
"94579","1","4","HOU"
"94580","1","4","HOU"
"94581","3","4","HOU"
"94582","2","4","HOU"
"94583","1","4","HOU"
"94584","2","4","HOU"
"94585","3","4","HOU"
"94586","4","3","NYY"
"94587","0","4","HOU"
"94588","2","4","HOU"
"94589","4","3","NYY"
"94590","1","4","HOU"
"94591","3","4","HOU"
"94592","2","4","HOU"
"94593","3","4","HOU"
"94594","4","3","NYY"
"94595","4","2","NYY"
"94596","2","4","HOU"
"94597","3","4","HOU"
"94598","4","1","NYY"
"94599","4","2","NYY"
"94600","0","4","HOU"
"94601","4","3","NYY"
"94602","2","4","HOU"
"94603","1","4","HOU"
"94604","4","1","NYY"
"94605","1","4","HOU"
"94606","3","4","HOU"
"94607","1","4","HOU"
"94608","4","1","NYY"
"94609","2","4","HOU"
"94610","2","4","HOU"
"94611","0","4","HOU"
"94612","1","4","HOU"
"94613","0","4","HOU"
"94614","1","4","HOU"
"94615","3","4","HOU"
"94616","4","1","NYY"
"94617","0","4","HOU"
"94618","3","4","HOU"
"94619","1","4","HOU"
"94620","3","4","HOU"
"94621","4","3","NYY"
"94622","4","3","NYY"
"94623","1","4","HOU"
"94624","0","4","HOU"
"94625","2","4","HOU"
"94626","4","2","NYY"
"94627","2","4","HOU"
"94628","2","4","HOU"
"94629","0","4","HOU"
"94630","3","4","HOU"
"94631","4","2","NYY"
"94632","1","4","HOU"
"94633","2","4","HOU"
"94634","2","4","HOU"
"94635","3","4","HOU"
"94636","0","4","HOU"
"94637","4","2","NYY"
"94638","4","2","NYY"
"94639","3","4","HOU"
"94640","3","4","HOU"
"94641","3","4","HOU"
"94642","2","4","HOU"
"94643","2","4","HOU"
"94644","4","1","NYY"
"94645","1","4","HOU"
"94646","1","4","HOU"
"94647","0","4","HOU"
"94648","2","4","HOU"
"94649","3","4","HOU"
"94650","2","4","HOU"
"94651","2","4","HOU"
"94652","1","4","HOU"
"94653","0","4","HOU"
"94654","3","4","HOU"
"94655","3","4","HOU"
"94656","1","4","HOU"
"94657","4","2","NYY"
"94658","3","4","HOU"
"94659","3","4","HOU"
"94660","4","1","NYY"
"94661","1","4","HOU"
"94662","0","4","HOU"
"94663","4","2","NYY"
"94664","1","4","HOU"
"94665","3","4","HOU"
"94666","4","1","NYY"
"94667","1","4","HOU"
"94668","1","4","HOU"
"94669","3","4","HOU"
"94670","1","4","HOU"
"94671","4","3","NYY"
"94672","0","4","HOU"
"94673","2","4","HOU"
"94674","0","4","HOU"
"94675","2","4","HOU"
"94676","1","4","HOU"
"94677","1","4","HOU"
"94678","4","3","NYY"
"94679","4","3","NYY"
"94680","1","4","HOU"
"94681","4","2","NYY"
"94682","2","4","HOU"
"94683","3","4","HOU"
"94684","4","1","NYY"
"94685","2","4","HOU"
"94686","1","4","HOU"
"94687","1","4","HOU"
"94688","2","4","HOU"
"94689","2","4","HOU"
"94690","3","4","HOU"
"94691","1","4","HOU"
"94692","1","4","HOU"
"94693","2","4","HOU"
"94694","4","3","NYY"
"94695","1","4","HOU"
"94696","2","4","HOU"
"94697","3","4","HOU"
"94698","2","4","HOU"
"94699","1","4","HOU"
"94700","0","4","HOU"
"94701","3","4","HOU"
"94702","1","4","HOU"
"94703","3","4","HOU"
"94704","4","3","NYY"
"94705","0","4","HOU"
"94706","1","4","HOU"
"94707","4","2","NYY"
"94708","1","4","HOU"
"94709","4","3","NYY"
"94710","1","4","HOU"
"94711","4","1","NYY"
"94712","1","4","HOU"
"94713","3","4","HOU"
"94714","3","4","HOU"
"94715","1","4","HOU"
"94716","4","3","NYY"
"94717","2","4","HOU"
"94718","4","1","NYY"
"94719","4","3","NYY"
"94720","4","3","NYY"
"94721","2","4","HOU"
"94722","3","4","HOU"
"94723","1","4","HOU"
"94724","3","4","HOU"
"94725","3","4","HOU"
"94726","4","2","NYY"
"94727","2","4","HOU"
"94728","3","4","HOU"
"94729","3","4","HOU"
"94730","4","2","NYY"
"94731","3","4","HOU"
"94732","2","4","HOU"
"94733","3","4","HOU"
"94734","0","4","HOU"
"94735","4","3","NYY"
"94736","3","4","HOU"
"94737","1","4","HOU"
"94738","1","4","HOU"
"94739","2","4","HOU"
"94740","1","4","HOU"
"94741","1","4","HOU"
"94742","1","4","HOU"
"94743","1","4","HOU"
"94744","0","4","HOU"
"94745","0","4","HOU"
"94746","3","4","HOU"
"94747","4","1","NYY"
"94748","4","2","NYY"
"94749","2","4","HOU"
"94750","4","2","NYY"
"94751","2","4","HOU"
"94752","4","2","NYY"
"94753","3","4","HOU"
"94754","4","3","NYY"
"94755","4","2","NYY"
"94756","4","3","NYY"
"94757","4","1","NYY"
"94758","3","4","HOU"
"94759","1","4","HOU"
"94760","4","1","NYY"
"94761","0","4","HOU"
"94762","2","4","HOU"
"94763","0","4","HOU"
"94764","4","2","NYY"
"94765","4","2","NYY"
"94766","3","4","HOU"
"94767","3","4","HOU"
"94768","1","4","HOU"
"94769","3","4","HOU"
"94770","3","4","HOU"
"94771","2","4","HOU"
"94772","1","4","HOU"
"94773","1","4","HOU"
"94774","4","0","NYY"
"94775","4","3","NYY"
"94776","2","4","HOU"
"94777","3","4","HOU"
"94778","1","4","HOU"
"94779","3","4","HOU"
"94780","4","2","NYY"
"94781","0","4","HOU"
"94782","4","1","NYY"
"94783","2","4","HOU"
"94784","0","4","HOU"
"94785","3","4","HOU"
"94786","4","1","NYY"
"94787","2","4","HOU"
"94788","1","4","HOU"
"94789","4","0","NYY"
"94790","3","4","HOU"
"94791","4","1","NYY"
"94792","4","1","NYY"
"94793","1","4","HOU"
"94794","1","4","HOU"
"94795","4","0","NYY"
"94796","3","4","HOU"
"94797","3","4","HOU"
"94798","4","0","NYY"
"94799","3","4","HOU"
"94800","1","4","HOU"
"94801","1","4","HOU"
"94802","4","3","NYY"
"94803","2","4","HOU"
"94804","1","4","HOU"
"94805","4","3","NYY"
"94806","3","4","HOU"
"94807","4","0","NYY"
"94808","2","4","HOU"
"94809","2","4","HOU"
"94810","1","4","HOU"
"94811","3","4","HOU"
"94812","2","4","HOU"
"94813","2","4","HOU"
"94814","1","4","HOU"
"94815","4","3","NYY"
"94816","1","4","HOU"
"94817","0","4","HOU"
"94818","3","4","HOU"
"94819","2","4","HOU"
"94820","1","4","HOU"
"94821","2","4","HOU"
"94822","1","4","HOU"
"94823","1","4","HOU"
"94824","1","4","HOU"
"94825","2","4","HOU"
"94826","0","4","HOU"
"94827","1","4","HOU"
"94828","3","4","HOU"
"94829","4","2","NYY"
"94830","2","4","HOU"
"94831","3","4","HOU"
"94832","4","1","NYY"
"94833","4","2","NYY"
"94834","3","4","HOU"
"94835","1","4","HOU"
"94836","0","4","HOU"
"94837","0","4","HOU"
"94838","3","4","HOU"
"94839","2","4","HOU"
"94840","4","2","NYY"
"94841","0","4","HOU"
"94842","4","3","NYY"
"94843","4","3","NYY"
"94844","4","3","NYY"
"94845","3","4","HOU"
"94846","3","4","HOU"
"94847","4","2","NYY"
"94848","4","2","NYY"
"94849","3","4","HOU"
"94850","1","4","HOU"
"94851","3","4","HOU"
"94852","1","4","HOU"
"94853","2","4","HOU"
"94854","0","4","HOU"
"94855","2","4","HOU"
"94856","4","2","NYY"
"94857","0","4","HOU"
"94858","4","1","NYY"
"94859","1","4","HOU"
"94860","2","4","HOU"
"94861","3","4","HOU"
"94862","1","4","HOU"
"94863","4","3","NYY"
"94864","2","4","HOU"
"94865","3","4","HOU"
"94866","3","4","HOU"
"94867","3","4","HOU"
"94868","3","4","HOU"
"94869","4","2","NYY"
"94870","0","4","HOU"
"94871","2","4","HOU"
"94872","1","4","HOU"
"94873","2","4","HOU"
"94874","2","4","HOU"
"94875","4","2","NYY"
"94876","3","4","HOU"
"94877","1","4","HOU"
"94878","2","4","HOU"
"94879","0","4","HOU"
"94880","3","4","HOU"
"94881","2","4","HOU"
"94882","1","4","HOU"
"94883","2","4","HOU"
"94884","4","2","NYY"
"94885","4","0","NYY"
"94886","4","1","NYY"
"94887","0","4","HOU"
"94888","1","4","HOU"
"94889","4","3","NYY"
"94890","4","3","NYY"
"94891","2","4","HOU"
"94892","3","4","HOU"
"94893","1","4","HOU"
"94894","1","4","HOU"
"94895","4","3","NYY"
"94896","1","4","HOU"
"94897","1","4","HOU"
"94898","1","4","HOU"
"94899","2","4","HOU"
"94900","3","4","HOU"
"94901","1","4","HOU"
"94902","1","4","HOU"
"94903","4","3","NYY"
"94904","3","4","HOU"
"94905","4","1","NYY"
"94906","4","1","NYY"
"94907","4","2","NYY"
"94908","3","4","HOU"
"94909","3","4","HOU"
"94910","0","4","HOU"
"94911","3","4","HOU"
"94912","0","4","HOU"
"94913","4","2","NYY"
"94914","1","4","HOU"
"94915","4","3","NYY"
"94916","3","4","HOU"
"94917","3","4","HOU"
"94918","4","3","NYY"
"94919","2","4","HOU"
"94920","4","3","NYY"
"94921","4","3","NYY"
"94922","1","4","HOU"
"94923","1","4","HOU"
"94924","0","4","HOU"
"94925","3","4","HOU"
"94926","1","4","HOU"
"94927","1","4","HOU"
"94928","1","4","HOU"
"94929","1","4","HOU"
"94930","1","4","HOU"
"94931","2","4","HOU"
"94932","4","1","NYY"
"94933","1","4","HOU"
"94934","2","4","HOU"
"94935","1","4","HOU"
"94936","2","4","HOU"
"94937","1","4","HOU"
"94938","4","1","NYY"
"94939","4","0","NYY"
"94940","4","2","NYY"
"94941","0","4","HOU"
"94942","3","4","HOU"
"94943","1","4","HOU"
"94944","2","4","HOU"
"94945","4","2","NYY"
"94946","3","4","HOU"
"94947","2","4","HOU"
"94948","3","4","HOU"
"94949","1","4","HOU"
"94950","3","4","HOU"
"94951","4","2","NYY"
"94952","1","4","HOU"
"94953","1","4","HOU"
"94954","1","4","HOU"
"94955","3","4","HOU"
"94956","2","4","HOU"
"94957","4","2","NYY"
"94958","3","4","HOU"
"94959","3","4","HOU"
"94960","2","4","HOU"
"94961","2","4","HOU"
"94962","0","4","HOU"
"94963","2","4","HOU"
"94964","3","4","HOU"
"94965","2","4","HOU"
"94966","2","4","HOU"
"94967","0","4","HOU"
"94968","2","4","HOU"
"94969","4","1","NYY"
"94970","3","4","HOU"
"94971","3","4","HOU"
"94972","3","4","HOU"
"94973","4","1","NYY"
"94974","1","4","HOU"
"94975","0","4","HOU"
"94976","3","4","HOU"
"94977","3","4","HOU"
"94978","3","4","HOU"
"94979","4","2","NYY"
"94980","4","0","NYY"
"94981","1","4","HOU"
"94982","3","4","HOU"
"94983","3","4","HOU"
"94984","4","0","NYY"
"94985","1","4","HOU"
"94986","0","4","HOU"
"94987","3","4","HOU"
"94988","4","3","NYY"
"94989","3","4","HOU"
"94990","3","4","HOU"
"94991","3","4","HOU"
"94992","2","4","HOU"
"94993","2","4","HOU"
"94994","0","4","HOU"
"94995","2","4","HOU"
"94996","0","4","HOU"
"94997","4","3","NYY"
"94998","0","4","HOU"
"94999","1","4","HOU"
"95000","1","4","HOU"
"95001","3","4","HOU"
"95002","1","4","HOU"
"95003","4","1","NYY"
"95004","0","4","HOU"
"95005","0","4","HOU"
"95006","0","4","HOU"
"95007","3","4","HOU"
"95008","1","4","HOU"
"95009","0","4","HOU"
"95010","0","4","HOU"
"95011","1","4","HOU"
"95012","1","4","HOU"
"95013","1","4","HOU"
"95014","4","0","NYY"
"95015","4","1","NYY"
"95016","3","4","HOU"
"95017","4","3","NYY"
"95018","4","3","NYY"
"95019","3","4","HOU"
"95020","1","4","HOU"
"95021","0","4","HOU"
"95022","2","4","HOU"
"95023","3","4","HOU"
"95024","0","4","HOU"
"95025","0","4","HOU"
"95026","0","4","HOU"
"95027","3","4","HOU"
"95028","0","4","HOU"
"95029","3","4","HOU"
"95030","3","4","HOU"
"95031","1","4","HOU"
"95032","1","4","HOU"
"95033","1","4","HOU"
"95034","0","4","HOU"
"95035","2","4","HOU"
"95036","1","4","HOU"
"95037","0","4","HOU"
"95038","0","4","HOU"
"95039","2","4","HOU"
"95040","0","4","HOU"
"95041","2","4","HOU"
"95042","2","4","HOU"
"95043","0","4","HOU"
"95044","3","4","HOU"
"95045","3","4","HOU"
"95046","1","4","HOU"
"95047","4","3","NYY"
"95048","4","3","NYY"
"95049","3","4","HOU"
"95050","0","4","HOU"
"95051","3","4","HOU"
"95052","2","4","HOU"
"95053","2","4","HOU"
"95054","1","4","HOU"
"95055","2","4","HOU"
"95056","3","4","HOU"
"95057","1","4","HOU"
"95058","1","4","HOU"
"95059","4","1","NYY"
"95060","3","4","HOU"
"95061","3","4","HOU"
"95062","1","4","HOU"
"95063","1","4","HOU"
"95064","2","4","HOU"
"95065","1","4","HOU"
"95066","1","4","HOU"
"95067","3","4","HOU"
"95068","1","4","HOU"
"95069","3","4","HOU"
"95070","2","4","HOU"
"95071","2","4","HOU"
"95072","0","4","HOU"
"95073","2","4","HOU"
"95074","1","4","HOU"
"95075","0","4","HOU"
"95076","1","4","HOU"
"95077","0","4","HOU"
"95078","1","4","HOU"
"95079","1","4","HOU"
"95080","3","4","HOU"
"95081","2","4","HOU"
"95082","2","4","HOU"
"95083","3","4","HOU"
"95084","4","0","NYY"
"95085","1","4","HOU"
"95086","2","4","HOU"
"95087","1","4","HOU"
"95088","1","4","HOU"
"95089","1","4","HOU"
"95090","3","4","HOU"
"95091","3","4","HOU"
"95092","0","4","HOU"
"95093","3","4","HOU"
"95094","4","1","NYY"
"95095","0","4","HOU"
"95096","2","4","HOU"
"95097","1","4","HOU"
"95098","1","4","HOU"
"95099","0","4","HOU"
"95100","3","4","HOU"
"95101","0","4","HOU"
"95102","4","2","NYY"
"95103","1","4","HOU"
"95104","4","3","NYY"
"95105","1","4","HOU"
"95106","4","0","NYY"
"95107","0","4","HOU"
"95108","2","4","HOU"
"95109","1","4","HOU"
"95110","4","2","NYY"
"95111","1","4","HOU"
"95112","0","4","HOU"
"95113","2","4","HOU"
"95114","4","0","NYY"
"95115","4","1","NYY"
"95116","2","4","HOU"
"95117","3","4","HOU"
"95118","3","4","HOU"
"95119","1","4","HOU"
"95120","1","4","HOU"
"95121","1","4","HOU"
"95122","2","4","HOU"
"95123","0","4","HOU"
"95124","1","4","HOU"
"95125","3","4","HOU"
"95126","0","4","HOU"
"95127","4","3","NYY"
"95128","3","4","HOU"
"95129","3","4","HOU"
"95130","3","4","HOU"
"95131","1","4","HOU"
"95132","3","4","HOU"
"95133","1","4","HOU"
"95134","4","2","NYY"
"95135","1","4","HOU"
"95136","4","0","NYY"
"95137","1","4","HOU"
"95138","4","3","NYY"
"95139","4","2","NYY"
"95140","2","4","HOU"
"95141","0","4","HOU"
"95142","2","4","HOU"
"95143","0","4","HOU"
"95144","4","2","NYY"
"95145","3","4","HOU"
"95146","0","4","HOU"
"95147","1","4","HOU"
"95148","4","3","NYY"
"95149","3","4","HOU"
"95150","1","4","HOU"
"95151","4","2","NYY"
"95152","3","4","HOU"
"95153","0","4","HOU"
"95154","1","4","HOU"
"95155","4","2","NYY"
"95156","0","4","HOU"
"95157","1","4","HOU"
"95158","2","4","HOU"
"95159","3","4","HOU"
"95160","2","4","HOU"
"95161","0","4","HOU"
"95162","3","4","HOU"
"95163","2","4","HOU"
"95164","2","4","HOU"
"95165","0","4","HOU"
"95166","1","4","HOU"
"95167","0","4","HOU"
"95168","3","4","HOU"
"95169","4","3","NYY"
"95170","1","4","HOU"
"95171","2","4","HOU"
"95172","4","1","NYY"
"95173","0","4","HOU"
"95174","2","4","HOU"
"95175","0","4","HOU"
"95176","4","1","NYY"
"95177","2","4","HOU"
"95178","0","4","HOU"
"95179","2","4","HOU"
"95180","1","4","HOU"
"95181","1","4","HOU"
"95182","1","4","HOU"
"95183","1","4","HOU"
"95184","3","4","HOU"
"95185","0","4","HOU"
"95186","2","4","HOU"
"95187","3","4","HOU"
"95188","2","4","HOU"
"95189","3","4","HOU"
"95190","1","4","HOU"
"95191","1","4","HOU"
"95192","3","4","HOU"
"95193","0","4","HOU"
"95194","0","4","HOU"
"95195","1","4","HOU"
"95196","0","4","HOU"
"95197","3","4","HOU"
"95198","2","4","HOU"
"95199","4","1","NYY"
"95200","3","4","HOU"
"95201","3","4","HOU"
"95202","4","3","NYY"
"95203","1","4","HOU"
"95204","2","4","HOU"
"95205","1","4","HOU"
"95206","3","4","HOU"
"95207","4","1","NYY"
"95208","0","4","HOU"
"95209","1","4","HOU"
"95210","2","4","HOU"
"95211","1","4","HOU"
"95212","3","4","HOU"
"95213","4","1","NYY"
"95214","0","4","HOU"
"95215","4","2","NYY"
"95216","4","3","NYY"
"95217","3","4","HOU"
"95218","4","3","NYY"
"95219","0","4","HOU"
"95220","3","4","HOU"
"95221","2","4","HOU"
"95222","3","4","HOU"
"95223","3","4","HOU"
"95224","1","4","HOU"
"95225","4","2","NYY"
"95226","4","2","NYY"
"95227","1","4","HOU"
"95228","1","4","HOU"
"95229","4","3","NYY"
"95230","2","4","HOU"
"95231","3","4","HOU"
"95232","1","4","HOU"
"95233","4","1","NYY"
"95234","4","2","NYY"
"95235","3","4","HOU"
"95236","4","3","NYY"
"95237","1","4","HOU"
"95238","1","4","HOU"
"95239","4","3","NYY"
"95240","0","4","HOU"
"95241","1","4","HOU"
"95242","0","4","HOU"
"95243","2","4","HOU"
"95244","4","3","NYY"
"95245","2","4","HOU"
"95246","2","4","HOU"
"95247","0","4","HOU"
"95248","4","2","NYY"
"95249","4","1","NYY"
"95250","3","4","HOU"
"95251","3","4","HOU"
"95252","3","4","HOU"
"95253","1","4","HOU"
"95254","4","3","NYY"
"95255","0","4","HOU"
"95256","1","4","HOU"
"95257","3","4","HOU"
"95258","1","4","HOU"
"95259","1","4","HOU"
"95260","3","4","HOU"
"95261","3","4","HOU"
"95262","4","3","NYY"
"95263","0","4","HOU"
"95264","1","4","HOU"
"95265","0","4","HOU"
"95266","2","4","HOU"
"95267","2","4","HOU"
"95268","0","4","HOU"
"95269","1","4","HOU"
"95270","0","4","HOU"
"95271","4","2","NYY"
"95272","3","4","HOU"
"95273","3","4","HOU"
"95274","3","4","HOU"
"95275","4","3","NYY"
"95276","1","4","HOU"
