"","LAD","NYY","Champion"
"87980","4","1","LAD"
"87981","4","2","LAD"
"87982","4","0","LAD"
"87983","4","2","LAD"
"87984","2","4","NYY"
"87985","4","0","LAD"
"87986","4","1","LAD"
"87987","3","4","NYY"
"87988","4","1","LAD"
"87989","4","2","LAD"
"87990","4","3","LAD"
"87991","0","4","NYY"
"87992","4","3","LAD"
"87993","4","1","LAD"
"87994","4","2","LAD"
"87995","0","4","NYY"
"87996","2","4","NYY"
"87997","1","4","NYY"
"87998","3","4","NYY"
"87999","4","2","LAD"
"88000","4","3","LAD"
"88001","4","2","LAD"
"88002","4","1","LAD"
"88003","0","4","NYY"
"88004","4","2","LAD"
"88005","4","3","LAD"
"88006","2","4","NYY"
"88007","1","4","NYY"
"88008","1","4","NYY"
"88009","4","2","LAD"
"88010","4","2","LAD"
"88011","4","1","LAD"
"88012","4","0","LAD"
"88013","4","3","LAD"
"88014","4","1","LAD"
"88015","2","4","NYY"
"88016","4","1","LAD"
"88017","4","2","LAD"
"88018","3","4","NYY"
"88019","4","0","LAD"
"88020","4","0","LAD"
"88021","4","0","LAD"
"88022","4","0","LAD"
"88023","4","1","LAD"
"88024","4","1","LAD"
"88025","3","4","NYY"
"88026","4","0","LAD"
"88027","4","2","LAD"
"88028","2","4","NYY"
"88029","4","1","LAD"
"88030","4","1","LAD"
"88031","3","4","NYY"
"88032","1","4","NYY"
"88033","0","4","NYY"
"88034","4","0","LAD"
"88035","4","1","LAD"
"88036","4","2","LAD"
"88037","4","1","LAD"
"88038","2","4","NYY"
"88039","4","1","LAD"
"88040","4","0","LAD"
"88041","4","1","LAD"
"88042","4","0","LAD"
"88043","4","3","LAD"
"88044","4","3","LAD"
"88045","4","1","LAD"
"88046","4","0","LAD"
"88047","4","3","LAD"
"88048","4","2","LAD"
"88049","4","2","LAD"
"88050","4","1","LAD"
"88051","3","4","NYY"
"88052","4","1","LAD"
"88053","4","1","LAD"
"88054","2","4","NYY"
"88055","4","1","LAD"
"88056","4","3","LAD"
"88057","4","1","LAD"
"88058","4","2","LAD"
"88059","4","1","LAD"
"88060","4","1","LAD"
"88061","4","2","LAD"
"88062","4","1","LAD"
"88063","4","2","LAD"
"88064","4","0","LAD"
"88065","4","0","LAD"
"88066","1","4","NYY"
"88067","4","0","LAD"
"88068","4","3","LAD"
"88069","4","1","LAD"
"88070","4","0","LAD"
"88071","4","3","LAD"
"88072","4","0","LAD"
"88073","4","1","LAD"
"88074","4","0","LAD"
"88075","4","0","LAD"
"88076","4","2","LAD"
"88077","4","3","LAD"
"88078","4","0","LAD"
"88079","4","2","LAD"
"88080","4","1","LAD"
"88081","3","4","NYY"
"88082","2","4","NYY"
"88083","4","2","LAD"
"88084","4","1","LAD"
"88085","4","3","LAD"
"88086","4","2","LAD"
"88087","4","1","LAD"
"88088","4","1","LAD"
"88089","4","3","LAD"
"88090","4","0","LAD"
"88091","4","1","LAD"
"88092","4","1","LAD"
"88093","4","2","LAD"
"88094","4","2","LAD"
"88095","4","2","LAD"
"88096","2","4","NYY"
"88097","4","2","LAD"
"88098","4","2","LAD"
"88099","4","3","LAD"
"88100","4","1","LAD"
"88101","4","0","LAD"
"88102","4","1","LAD"
"88103","4","1","LAD"
"88104","4","0","LAD"
"88105","3","4","NYY"
"88106","4","0","LAD"
"88107","4","1","LAD"
"88108","4","0","LAD"
"88109","4","3","LAD"
"88110","4","2","LAD"
"88111","1","4","NYY"
"88112","4","3","LAD"
"88113","4","1","LAD"
"88114","4","1","LAD"
"88115","4","1","LAD"
"88116","4","2","LAD"
"88117","4","2","LAD"
"88118","4","2","LAD"
"88119","4","3","LAD"
"88120","4","3","LAD"
"88121","3","4","NYY"
"88122","4","0","LAD"
"88123","4","3","LAD"
"88124","3","4","NYY"
"88125","4","1","LAD"
"88126","4","2","LAD"
"88127","4","1","LAD"
"88128","1","4","NYY"
"88129","4","3","LAD"
"88130","4","1","LAD"
"88131","4","2","LAD"
"88132","4","0","LAD"
"88133","1","4","NYY"
"88134","4","2","LAD"
"88135","4","0","LAD"
"88136","1","4","NYY"
"88137","4","2","LAD"
"88138","1","4","NYY"
"88139","4","3","LAD"
"88140","4","1","LAD"
"88141","1","4","NYY"
"88142","4","1","LAD"
"88143","3","4","NYY"
"88144","4","3","LAD"
"88145","2","4","NYY"
"88146","4","3","LAD"
"88147","4","0","LAD"
"88148","4","3","LAD"
"88149","3","4","NYY"
"88150","4","0","LAD"
"88151","4","2","LAD"
"88152","1","4","NYY"
"88153","4","2","LAD"
"88154","4","1","LAD"
"88155","3","4","NYY"
"88156","4","1","LAD"
"88157","4","1","LAD"
"88158","4","1","LAD"
"88159","4","2","LAD"
"88160","3","4","NYY"
"88161","4","1","LAD"
"88162","4","0","LAD"
"88163","4","1","LAD"
"88164","4","2","LAD"
"88165","3","4","NYY"
"88166","4","2","LAD"
"88167","4","1","LAD"
"88168","2","4","NYY"
"88169","4","3","LAD"
"88170","4","2","LAD"
"88171","3","4","NYY"
"88172","4","1","LAD"
"88173","4","0","LAD"
"88174","4","1","LAD"
"88175","4","0","LAD"
"88176","4","2","LAD"
"88177","4","3","LAD"
"88178","4","2","LAD"
"88179","4","2","LAD"
"88180","4","1","LAD"
"88181","3","4","NYY"
"88182","2","4","NYY"
"88183","4","0","LAD"
"88184","4","3","LAD"
"88185","2","4","NYY"
"88186","4","3","LAD"
"88187","4","3","LAD"
"88188","4","3","LAD"
"88189","4","2","LAD"
"88190","4","3","LAD"
"88191","4","1","LAD"
"88192","2","4","NYY"
"88193","4","2","LAD"
"88194","4","3","LAD"
"88195","4","2","LAD"
"88196","4","0","LAD"
"88197","4","0","LAD"
"88198","4","0","LAD"
"88199","4","1","LAD"
"88200","4","0","LAD"
"88201","4","2","LAD"
"88202","4","2","LAD"
"88203","4","3","LAD"
"88204","2","4","NYY"
"88205","3","4","NYY"
"88206","3","4","NYY"
"88207","4","1","LAD"
"88208","4","2","LAD"
"88209","4","3","LAD"
"88210","3","4","NYY"
"88211","4","2","LAD"
"88212","4","1","LAD"
"88213","1","4","NYY"
"88214","4","2","LAD"
"88215","4","2","LAD"
"88216","4","1","LAD"
"88217","4","1","LAD"
"88218","4","1","LAD"
"88219","4","3","LAD"
"88220","4","1","LAD"
"88221","4","3","LAD"
"88222","4","3","LAD"
"88223","3","4","NYY"
"88224","2","4","NYY"
"88225","4","1","LAD"
"88226","4","1","LAD"
"88227","4","2","LAD"
"88228","2","4","NYY"
"88229","3","4","NYY"
"88230","4","2","LAD"
"88231","4","2","LAD"
"88232","4","0","LAD"
"88233","4","2","LAD"
"88234","2","4","NYY"
"88235","4","0","LAD"
"88236","4","2","LAD"
"88237","4","3","LAD"
"88238","4","2","LAD"
"88239","4","0","LAD"
"88240","4","0","LAD"
"88241","4","2","LAD"
"88242","4","2","LAD"
"88243","3","4","NYY"
"88244","4","1","LAD"
"88245","4","1","LAD"
"88246","4","0","LAD"
"88247","4","3","LAD"
"88248","4","1","LAD"
"88249","4","3","LAD"
"88250","4","3","LAD"
"88251","4","3","LAD"
"88252","4","0","LAD"
"88253","4","0","LAD"
"88254","4","0","LAD"
"88255","4","3","LAD"
"88256","4","1","LAD"
"88257","4","2","LAD"
"88258","4","2","LAD"
"88259","4","2","LAD"
"88260","4","1","LAD"
"88261","4","3","LAD"
"88262","4","2","LAD"
"88263","4","1","LAD"
"88264","2","4","NYY"
"88265","2","4","NYY"
"88266","4","3","LAD"
"88267","4","3","LAD"
"88268","4","2","LAD"
"88269","4","2","LAD"
"88270","1","4","NYY"
"88271","4","2","LAD"
"88272","0","4","NYY"
"88273","4","0","LAD"
"88274","4","0","LAD"
"88275","3","4","NYY"
"88276","4","0","LAD"
"88277","4","3","LAD"
"88278","4","1","LAD"
"88279","4","0","LAD"
"88280","4","1","LAD"
"88281","4","2","LAD"
"88282","4","1","LAD"
"88283","4","3","LAD"
"88284","4","3","LAD"
"88285","4","2","LAD"
"88286","4","1","LAD"
"88287","3","4","NYY"
"88288","4","0","LAD"
"88289","4","1","LAD"
"88290","4","0","LAD"
"88291","0","4","NYY"
"88292","4","2","LAD"
"88293","3","4","NYY"
"88294","4","1","LAD"
"88295","3","4","NYY"
"88296","4","2","LAD"
"88297","4","2","LAD"
"88298","2","4","NYY"
"88299","4","3","LAD"
"88300","4","3","LAD"
"88301","4","1","LAD"
"88302","4","2","LAD"
"88303","4","1","LAD"
"88304","4","2","LAD"
"88305","4","1","LAD"
"88306","3","4","NYY"
"88307","4","1","LAD"
"88308","2","4","NYY"
"88309","4","1","LAD"
"88310","4","0","LAD"
"88311","4","3","LAD"
"88312","4","1","LAD"
"88313","4","2","LAD"
"88314","2","4","NYY"
"88315","2","4","NYY"
"88316","3","4","NYY"
"88317","4","1","LAD"
"88318","4","0","LAD"
"88319","4","3","LAD"
"88320","4","1","LAD"
"88321","2","4","NYY"
"88322","2","4","NYY"
"88323","4","1","LAD"
"88324","4","2","LAD"
"88325","3","4","NYY"
"88326","4","3","LAD"
"88327","4","0","LAD"
"88328","4","3","LAD"
"88329","4","2","LAD"
"88330","3","4","NYY"
"88331","4","0","LAD"
"88332","4","1","LAD"
"88333","4","2","LAD"
"88334","4","1","LAD"
"88335","4","1","LAD"
"88336","4","0","LAD"
"88337","2","4","NYY"
"88338","4","2","LAD"
"88339","4","0","LAD"
"88340","4","1","LAD"
"88341","4","2","LAD"
"88342","4","0","LAD"
"88343","3","4","NYY"
"88344","1","4","NYY"
"88345","4","1","LAD"
"88346","4","1","LAD"
"88347","4","3","LAD"
"88348","4","1","LAD"
"88349","2","4","NYY"
"88350","4","1","LAD"
"88351","4","1","LAD"
"88352","4","2","LAD"
"88353","4","2","LAD"
"88354","4","0","LAD"
"88355","4","3","LAD"
"88356","4","1","LAD"
"88357","2","4","NYY"
"88358","4","3","LAD"
"88359","4","0","LAD"
"88360","1","4","NYY"
"88361","4","0","LAD"
"88362","0","4","NYY"
"88363","4","3","LAD"
"88364","4","1","LAD"
"88365","4","2","LAD"
"88366","1","4","NYY"
"88367","4","1","LAD"
"88368","4","1","LAD"
"88369","4","2","LAD"
"88370","4","0","LAD"
"88371","4","1","LAD"
"88372","4","1","LAD"
"88373","4","0","LAD"
"88374","4","0","LAD"
"88375","4","2","LAD"
"88376","1","4","NYY"
"88377","4","1","LAD"
"88378","1","4","NYY"
"88379","4","3","LAD"
"88380","4","2","LAD"
"88381","3","4","NYY"
"88382","4","0","LAD"
"88383","4","2","LAD"
"88384","4","2","LAD"
"88385","4","1","LAD"
"88386","2","4","NYY"
"88387","0","4","NYY"
"88388","4","1","LAD"
"88389","4","0","LAD"
"88390","4","1","LAD"
"88391","4","2","LAD"
"88392","4","1","LAD"
"88393","3","4","NYY"
"88394","4","0","LAD"
"88395","1","4","NYY"
"88396","4","3","LAD"
"88397","2","4","NYY"
"88398","4","1","LAD"
"88399","4","1","LAD"
"88400","4","1","LAD"
"88401","4","3","LAD"
"88402","4","3","LAD"
"88403","4","1","LAD"
"88404","2","4","NYY"
"88405","4","1","LAD"
"88406","4","1","LAD"
"88407","4","3","LAD"
"88408","0","4","NYY"
"88409","4","2","LAD"
"88410","4","1","LAD"
"88411","4","0","LAD"
"88412","4","2","LAD"
"88413","4","3","LAD"
"88414","2","4","NYY"
"88415","4","1","LAD"
"88416","4","1","LAD"
"88417","4","3","LAD"
"88418","4","1","LAD"
"88419","4","2","LAD"
"88420","4","3","LAD"
"88421","4","0","LAD"
"88422","4","3","LAD"
"88423","4","0","LAD"
"88424","4","0","LAD"
"88425","4","0","LAD"
"88426","4","1","LAD"
"88427","2","4","NYY"
"88428","4","1","LAD"
"88429","1","4","NYY"
"88430","3","4","NYY"
"88431","4","2","LAD"
"88432","4","3","LAD"
"88433","4","2","LAD"
"88434","3","4","NYY"
"88435","1","4","NYY"
"88436","4","2","LAD"
"88437","4","3","LAD"
"88438","4","1","LAD"
"88439","4","0","LAD"
"88440","4","3","LAD"
"88441","4","0","LAD"
"88442","4","3","LAD"
"88443","4","2","LAD"
"88444","4","1","LAD"
"88445","4","0","LAD"
"88446","2","4","NYY"
"88447","4","1","LAD"
"88448","4","3","LAD"
"88449","4","1","LAD"
"88450","4","1","LAD"
"88451","4","1","LAD"
"88452","4","1","LAD"
"88453","1","4","NYY"
"88454","3","4","NYY"
"88455","4","0","LAD"
"88456","4","1","LAD"
"88457","2","4","NYY"
"88458","4","2","LAD"
"88459","4","1","LAD"
"88460","4","2","LAD"
"88461","4","1","LAD"
"88462","4","2","LAD"
"88463","4","2","LAD"
"88464","4","3","LAD"
"88465","4","0","LAD"
"88466","4","1","LAD"
"88467","4","1","LAD"
"88468","4","0","LAD"
"88469","3","4","NYY"
"88470","4","2","LAD"
"88471","4","0","LAD"
"88472","3","4","NYY"
"88473","4","1","LAD"
"88474","4","2","LAD"
"88475","4","3","LAD"
"88476","4","3","LAD"
"88477","4","1","LAD"
"88478","4","0","LAD"
"88479","4","1","LAD"
"88480","4","0","LAD"
"88481","4","0","LAD"
"88482","4","1","LAD"
"88483","4","1","LAD"
"88484","4","1","LAD"
"88485","4","3","LAD"
"88486","4","2","LAD"
"88487","3","4","NYY"
"88488","4","0","LAD"
"88489","4","3","LAD"
"88490","4","1","LAD"
"88491","4","2","LAD"
"88492","4","0","LAD"
"88493","4","3","LAD"
"88494","4","0","LAD"
"88495","4","2","LAD"
"88496","4","2","LAD"
"88497","4","2","LAD"
"88498","4","1","LAD"
"88499","4","0","LAD"
"88500","1","4","NYY"
"88501","4","3","LAD"
"88502","4","2","LAD"
"88503","4","2","LAD"
"88504","4","0","LAD"
"88505","4","0","LAD"
"88506","4","1","LAD"
"88507","4","1","LAD"
"88508","4","1","LAD"
"88509","4","2","LAD"
"88510","4","1","LAD"
"88511","4","3","LAD"
"88512","4","3","LAD"
"88513","4","0","LAD"
"88514","4","1","LAD"
"88515","4","2","LAD"
"88516","4","3","LAD"
"88517","4","1","LAD"
"88518","3","4","NYY"
"88519","4","0","LAD"
"88520","2","4","NYY"
"88521","4","2","LAD"
"88522","3","4","NYY"
"88523","0","4","NYY"
"88524","4","2","LAD"
"88525","2","4","NYY"
"88526","4","3","LAD"
"88527","2","4","NYY"
"88528","4","2","LAD"
"88529","4","3","LAD"
"88530","4","2","LAD"
"88531","4","3","LAD"
"88532","4","1","LAD"
"88533","4","3","LAD"
"88534","4","2","LAD"
"88535","4","0","LAD"
"88536","4","1","LAD"
"88537","4","3","LAD"
"88538","2","4","NYY"
"88539","4","0","LAD"
"88540","3","4","NYY"
"88541","4","2","LAD"
"88542","4","0","LAD"
"88543","4","2","LAD"
"88544","4","1","LAD"
"88545","4","1","LAD"
"88546","4","2","LAD"
"88547","2","4","NYY"
"88548","4","0","LAD"
"88549","4","0","LAD"
"88550","4","1","LAD"
"88551","4","0","LAD"
"88552","2","4","NYY"
"88553","3","4","NYY"
"88554","4","1","LAD"
"88555","3","4","NYY"
"88556","4","0","LAD"
"88557","4","0","LAD"
"88558","4","1","LAD"
"88559","1","4","NYY"
"88560","4","0","LAD"
"88561","4","0","LAD"
"88562","4","2","LAD"
"88563","4","3","LAD"
"88564","3","4","NYY"
"88565","4","2","LAD"
"88566","4","1","LAD"
"88567","4","1","LAD"
"88568","1","4","NYY"
"88569","1","4","NYY"
"88570","4","1","LAD"
"88571","3","4","NYY"
"88572","4","1","LAD"
"88573","4","3","LAD"
"88574","4","1","LAD"
"88575","4","1","LAD"
"88576","4","2","LAD"
"88577","4","0","LAD"
"88578","3","4","NYY"
"88579","4","2","LAD"
"88580","3","4","NYY"
"88581","4","3","LAD"
"88582","2","4","NYY"
"88583","4","3","LAD"
"88584","4","2","LAD"
"88585","4","0","LAD"
"88586","4","0","LAD"
"88587","4","1","LAD"
"88588","4","0","LAD"
"88589","4","2","LAD"
"88590","3","4","NYY"
"88591","4","3","LAD"
"88592","4","0","LAD"
"88593","4","1","LAD"
"88594","4","3","LAD"
"88595","4","3","LAD"
"88596","4","0","LAD"
"88597","2","4","NYY"
"88598","4","2","LAD"
"88599","2","4","NYY"
"88600","4","3","LAD"
"88601","4","3","LAD"
"88602","4","1","LAD"
"88603","4","2","LAD"
"88604","4","2","LAD"
"88605","2","4","NYY"
"88606","4","2","LAD"
"88607","4","1","LAD"
"88608","4","3","LAD"
"88609","4","0","LAD"
"88610","4","0","LAD"
"88611","4","1","LAD"
"88612","4","3","LAD"
"88613","2","4","NYY"
"88614","4","0","LAD"
"88615","3","4","NYY"
"88616","4","1","LAD"
"88617","4","0","LAD"
"88618","4","1","LAD"
"88619","4","2","LAD"
"88620","4","1","LAD"
"88621","4","0","LAD"
"88622","3","4","NYY"
"88623","4","3","LAD"
"88624","2","4","NYY"
"88625","4","2","LAD"
"88626","4","1","LAD"
"88627","2","4","NYY"
"88628","4","3","LAD"
"88629","4","0","LAD"
"88630","1","4","NYY"
"88631","0","4","NYY"
"88632","4","2","LAD"
"88633","2","4","NYY"
"88634","4","2","LAD"
"88635","4","0","LAD"
"88636","4","3","LAD"
"88637","2","4","NYY"
"88638","4","1","LAD"
"88639","4","0","LAD"
"88640","4","1","LAD"
"88641","4","0","LAD"
"88642","4","1","LAD"
"88643","3","4","NYY"
"88644","4","1","LAD"
"88645","1","4","NYY"
"88646","4","2","LAD"
"88647","4","2","LAD"
"88648","4","2","LAD"
"88649","4","1","LAD"
"88650","4","2","LAD"
"88651","4","0","LAD"
"88652","4","1","LAD"
"88653","4","3","LAD"
"88654","1","4","NYY"
"88655","4","1","LAD"
"88656","4","0","LAD"
"88657","4","3","LAD"
"88658","3","4","NYY"
"88659","4","3","LAD"
"88660","4","1","LAD"
"88661","4","2","LAD"
"88662","2","4","NYY"
"88663","4","1","LAD"
"88664","4","3","LAD"
"88665","4","3","LAD"
"88666","4","1","LAD"
"88667","4","0","LAD"
"88668","4","2","LAD"
"88669","4","0","LAD"
"88670","4","0","LAD"
"88671","3","4","NYY"
"88672","4","1","LAD"
"88673","4","1","LAD"
"88674","4","1","LAD"
"88675","4","2","LAD"
"88676","4","1","LAD"
"88677","4","2","LAD"
"88678","4","2","LAD"
"88679","4","2","LAD"
"88680","4","2","LAD"
"88681","3","4","NYY"
"88682","2","4","NYY"
"88683","4","0","LAD"
"88684","4","3","LAD"
"88685","3","4","NYY"
"88686","4","2","LAD"
"88687","3","4","NYY"
"88688","2","4","NYY"
"88689","4","1","LAD"
"88690","4","1","LAD"
"88691","4","2","LAD"
"88692","4","0","LAD"
"88693","4","1","LAD"
"88694","4","1","LAD"
"88695","4","0","LAD"
"88696","1","4","NYY"
"88697","4","3","LAD"
"88698","4","2","LAD"
"88699","4","1","LAD"
"88700","4","1","LAD"
"88701","4","3","LAD"
"88702","4","2","LAD"
"88703","4","2","LAD"
"88704","4","0","LAD"
"88705","3","4","NYY"
"88706","4","1","LAD"
"88707","4","1","LAD"
"88708","4","2","LAD"
"88709","4","2","LAD"
"88710","4","3","LAD"
"88711","1","4","NYY"
"88712","4","0","LAD"
"88713","4","2","LAD"
"88714","4","0","LAD"
"88715","3","4","NYY"
"88716","4","1","LAD"
"88717","4","0","LAD"
"88718","4","0","LAD"
"88719","4","1","LAD"
"88720","4","2","LAD"
"88721","4","2","LAD"
"88722","4","1","LAD"
"88723","0","4","NYY"
"88724","4","1","LAD"
"88725","4","2","LAD"
"88726","4","2","LAD"
"88727","1","4","NYY"
"88728","4","2","LAD"
"88729","4","0","LAD"
"88730","4","2","LAD"
"88731","4","1","LAD"
"88732","4","0","LAD"
"88733","4","2","LAD"
"88734","4","3","LAD"
"88735","4","1","LAD"
"88736","4","1","LAD"
"88737","4","3","LAD"
"88738","2","4","NYY"
"88739","3","4","NYY"
"88740","3","4","NYY"
"88741","4","0","LAD"
"88742","0","4","NYY"
"88743","4","1","LAD"
"88744","4","2","LAD"
"88745","4","2","LAD"
"88746","4","2","LAD"
"88747","4","2","LAD"
"88748","4","1","LAD"
"88749","4","1","LAD"
"88750","0","4","NYY"
"88751","4","0","LAD"
"88752","2","4","NYY"
"88753","4","0","LAD"
"88754","4","2","LAD"
"88755","4","3","LAD"
"88756","4","0","LAD"
"88757","4","2","LAD"
"88758","4","3","LAD"
"88759","4","2","LAD"
"88760","4","2","LAD"
"88761","4","0","LAD"
"88762","1","4","NYY"
"88763","4","1","LAD"
"88764","4","2","LAD"
"88765","4","0","LAD"
"88766","2","4","NYY"
"88767","2","4","NYY"
"88768","4","2","LAD"
"88769","4","1","LAD"
"88770","4","1","LAD"
"88771","4","3","LAD"
"88772","2","4","NYY"
"88773","4","1","LAD"
"88774","4","1","LAD"
"88775","4","3","LAD"
"88776","4","3","LAD"
"88777","2","4","NYY"
"88778","4","0","LAD"
"88779","4","2","LAD"
"88780","4","1","LAD"
"88781","3","4","NYY"
"88782","4","2","LAD"
"88783","2","4","NYY"
"88784","1","4","NYY"
"88785","4","1","LAD"
"88786","2","4","NYY"
"88787","4","3","LAD"
"88788","4","0","LAD"
"88789","4","2","LAD"
"88790","4","3","LAD"
"88791","4","0","LAD"
"88792","4","0","LAD"
"88793","4","1","LAD"
"88794","4","3","LAD"
"88795","4","3","LAD"
"88796","4","2","LAD"
"88797","4","0","LAD"
"88798","4","1","LAD"
"88799","2","4","NYY"
"88800","4","1","LAD"
"88801","4","1","LAD"
"88802","0","4","NYY"
"88803","4","2","LAD"
"88804","4","1","LAD"
"88805","4","1","LAD"
"88806","4","2","LAD"
"88807","3","4","NYY"
"88808","4","0","LAD"
"88809","4","3","LAD"
"88810","1","4","NYY"
"88811","4","3","LAD"
"88812","3","4","NYY"
"88813","4","2","LAD"
"88814","4","1","LAD"
"88815","0","4","NYY"
"88816","4","3","LAD"
"88817","4","2","LAD"
"88818","4","1","LAD"
"88819","3","4","NYY"
"88820","4","1","LAD"
"88821","2","4","NYY"
"88822","4","1","LAD"
"88823","4","0","LAD"
"88824","4","2","LAD"
"88825","4","3","LAD"
"88826","4","1","LAD"
"88827","4","1","LAD"
"88828","3","4","NYY"
"88829","4","2","LAD"
"88830","4","2","LAD"
"88831","4","0","LAD"
"88832","4","1","LAD"
"88833","4","1","LAD"
"88834","4","2","LAD"
"88835","4","0","LAD"
"88836","4","1","LAD"
"88837","4","2","LAD"
"88838","4","1","LAD"
"88839","4","1","LAD"
"88840","4","2","LAD"
"88841","4","3","LAD"
"88842","4","1","LAD"
"88843","4","1","LAD"
"88844","4","0","LAD"
"88845","4","3","LAD"
"88846","4","3","LAD"
"88847","4","3","LAD"
"88848","4","3","LAD"
"88849","4","2","LAD"
"88850","2","4","NYY"
"88851","4","1","LAD"
"88852","2","4","NYY"
"88853","4","2","LAD"
"88854","4","0","LAD"
"88855","4","3","LAD"
"88856","4","3","LAD"
"88857","2","4","NYY"
"88858","4","3","LAD"
"88859","4","2","LAD"
"88860","3","4","NYY"
"88861","4","2","LAD"
"88862","4","2","LAD"
"88863","4","2","LAD"
"88864","4","1","LAD"
"88865","4","3","LAD"
"88866","1","4","NYY"
"88867","4","1","LAD"
"88868","4","0","LAD"
"88869","3","4","NYY"
"88870","4","1","LAD"
"88871","3","4","NYY"
"88872","4","1","LAD"
"88873","2","4","NYY"
"88874","1","4","NYY"
"88875","4","2","LAD"
"88876","4","1","LAD"
"88877","4","1","LAD"
"88878","4","1","LAD"
"88879","4","3","LAD"
"88880","4","3","LAD"
"88881","2","4","NYY"
"88882","4","1","LAD"
"88883","4","2","LAD"
"88884","4","3","LAD"
"88885","3","4","NYY"
"88886","4","1","LAD"
"88887","4","3","LAD"
"88888","4","0","LAD"
"88889","4","2","LAD"
"88890","4","1","LAD"
"88891","4","1","LAD"
"88892","4","0","LAD"
"88893","4","2","LAD"
"88894","4","3","LAD"
"88895","4","0","LAD"
"88896","4","1","LAD"
"88897","1","4","NYY"
"88898","4","1","LAD"
"88899","4","2","LAD"
"88900","3","4","NYY"
"88901","4","0","LAD"
"88902","4","1","LAD"
"88903","4","3","LAD"
"88904","4","1","LAD"
"88905","4","2","LAD"
"88906","4","1","LAD"
"88907","4","2","LAD"
"88908","4","3","LAD"
"88909","4","1","LAD"
"88910","3","4","NYY"
"88911","3","4","NYY"
"88912","3","4","NYY"
"88913","4","0","LAD"
"88914","4","3","LAD"
"88915","2","4","NYY"
"88916","3","4","NYY"
"88917","4","3","LAD"
"88918","4","1","LAD"
"88919","4","3","LAD"
"88920","4","2","LAD"
"88921","4","2","LAD"
"88922","2","4","NYY"
"88923","2","4","NYY"
"88924","4","3","LAD"
"88925","3","4","NYY"
"88926","4","3","LAD"
"88927","4","1","LAD"
"88928","3","4","NYY"
"88929","4","1","LAD"
"88930","4","2","LAD"
"88931","4","1","LAD"
"88932","4","1","LAD"
"88933","3","4","NYY"
"88934","4","0","LAD"
"88935","4","0","LAD"
"88936","4","1","LAD"
"88937","4","0","LAD"
"88938","4","1","LAD"
"88939","4","3","LAD"
"88940","4","2","LAD"
"88941","4","1","LAD"
"88942","2","4","NYY"
"88943","4","2","LAD"
"88944","4","0","LAD"
"88945","3","4","NYY"
"88946","4","1","LAD"
"88947","4","3","LAD"
"88948","4","1","LAD"
"88949","4","2","LAD"
"88950","4","2","LAD"
