"","MIL","NYY","Champion"
"80297","4","3","MIL"
"80298","0","4","NYY"
"80299","4","2","MIL"
"80300","3","4","NYY"
"80301","3","4","NYY"
"80302","2","4","NYY"
"80303","4","2","MIL"
"80304","2","4","NYY"
"80305","2","4","NYY"
"80306","4","2","MIL"
"80307","3","4","NYY"
"80308","4","3","MIL"
"80309","2","4","NYY"
"80310","2","4","NYY"
"80311","4","3","MIL"
"80312","2","4","NYY"
"80313","0","4","NYY"
"80314","0","4","NYY"
"80315","0","4","NYY"
"80316","4","1","MIL"
"80317","1","4","NYY"
"80318","1","4","NYY"
"80319","2","4","NYY"
"80320","4","2","MIL"
"80321","0","4","NYY"
"80322","0","4","NYY"
"80323","1","4","NYY"
"80324","3","4","NYY"
"80325","0","4","NYY"
"80326","2","4","NYY"
"80327","0","4","NYY"
"80328","0","4","NYY"
"80329","4","2","MIL"
"80330","4","1","MIL"
"80331","3","4","NYY"
"80332","4","3","MIL"
"80333","1","4","NYY"
"80334","2","4","NYY"
"80335","4","2","MIL"
"80336","4","3","MIL"
"80337","0","4","NYY"
"80338","1","4","NYY"
"80339","0","4","NYY"
"80340","4","1","MIL"
"80341","2","4","NYY"
"80342","4","2","MIL"
"80343","2","4","NYY"
"80344","1","4","NYY"
"80345","1","4","NYY"
"80346","1","4","NYY"
"80347","2","4","NYY"
"80348","2","4","NYY"
"80349","4","2","MIL"
"80350","1","4","NYY"
"80351","3","4","NYY"
"80352","4","0","MIL"
"80353","0","4","NYY"
"80354","3","4","NYY"
"80355","3","4","NYY"
"80356","1","4","NYY"
"80357","2","4","NYY"
"80358","4","3","MIL"
"80359","4","2","MIL"
"80360","1","4","NYY"
"80361","3","4","NYY"
"80362","4","1","MIL"
"80363","3","4","NYY"
"80364","1","4","NYY"
"80365","0","4","NYY"
"80366","2","4","NYY"
"80367","2","4","NYY"
"80368","3","4","NYY"
"80369","2","4","NYY"
"80370","2","4","NYY"
"80371","4","1","MIL"
"80372","3","4","NYY"
"80373","2","4","NYY"
"80374","2","4","NYY"
"80375","0","4","NYY"
"80376","0","4","NYY"
"80377","2","4","NYY"
"80378","4","0","MIL"
"80379","2","4","NYY"
"80380","2","4","NYY"
"80381","1","4","NYY"
"80382","0","4","NYY"
"80383","3","4","NYY"
"80384","4","2","MIL"
"80385","3","4","NYY"
"80386","2","4","NYY"
"80387","4","1","MIL"
"80388","1","4","NYY"
"80389","1","4","NYY"
"80390","4","1","MIL"
"80391","1","4","NYY"
"80392","4","1","MIL"
"80393","3","4","NYY"
"80394","1","4","NYY"
"80395","4","2","MIL"
"80396","4","1","MIL"
"80397","2","4","NYY"
"80398","2","4","NYY"
"80399","4","1","MIL"
"80400","1","4","NYY"
"80401","4","2","MIL"
"80402","3","4","NYY"
"80403","2","4","NYY"
"80404","3","4","NYY"
"80405","0","4","NYY"
"80406","1","4","NYY"
"80407","0","4","NYY"
"80408","3","4","NYY"
"80409","1","4","NYY"
"80410","1","4","NYY"
"80411","1","4","NYY"
"80412","2","4","NYY"
"80413","1","4","NYY"
"80414","0","4","NYY"
"80415","1","4","NYY"
"80416","4","2","MIL"
"80417","4","1","MIL"
"80418","0","4","NYY"
"80419","2","4","NYY"
"80420","3","4","NYY"
"80421","4","2","MIL"
"80422","1","4","NYY"
"80423","4","3","MIL"
"80424","1","4","NYY"
"80425","4","3","MIL"
"80426","3","4","NYY"
"80427","1","4","NYY"
"80428","1","4","NYY"
"80429","2","4","NYY"
"80430","4","2","MIL"
"80431","4","3","MIL"
"80432","4","3","MIL"
"80433","1","4","NYY"
"80434","1","4","NYY"
"80435","0","4","NYY"
"80436","2","4","NYY"
"80437","1","4","NYY"
"80438","2","4","NYY"
"80439","0","4","NYY"
"80440","2","4","NYY"
"80441","4","3","MIL"
"80442","1","4","NYY"
"80443","0","4","NYY"
"80444","3","4","NYY"
"80445","0","4","NYY"
"80446","2","4","NYY"
"80447","0","4","NYY"
"80448","2","4","NYY"
"80449","1","4","NYY"
"80450","2","4","NYY"
"80451","4","2","MIL"
"80452","0","4","NYY"
"80453","3","4","NYY"
"80454","4","3","MIL"
"80455","4","3","MIL"
"80456","2","4","NYY"
"80457","4","3","MIL"
"80458","3","4","NYY"
"80459","3","4","NYY"
"80460","1","4","NYY"
"80461","2","4","NYY"
"80462","1","4","NYY"
"80463","3","4","NYY"
"80464","1","4","NYY"
"80465","4","3","MIL"
"80466","1","4","NYY"
"80467","4","2","MIL"
"80468","4","3","MIL"
"80469","3","4","NYY"
"80470","4","3","MIL"
"80471","1","4","NYY"
"80472","2","4","NYY"
"80473","1","4","NYY"
"80474","3","4","NYY"
"80475","0","4","NYY"
"80476","1","4","NYY"
"80477","4","3","MIL"
"80478","3","4","NYY"
"80479","4","3","MIL"
"80480","1","4","NYY"
"80481","1","4","NYY"
"80482","4","3","MIL"
"80483","1","4","NYY"
"80484","2","4","NYY"
"80485","4","3","MIL"
"80486","4","2","MIL"
"80487","2","4","NYY"
"80488","4","2","MIL"
"80489","4","2","MIL"
"80490","4","2","MIL"
"80491","4","3","MIL"
"80492","3","4","NYY"
"80493","4","2","MIL"
"80494","4","3","MIL"
"80495","3","4","NYY"
"80496","2","4","NYY"
"80497","0","4","NYY"
"80498","3","4","NYY"
"80499","1","4","NYY"
"80500","3","4","NYY"
"80501","4","3","MIL"
"80502","3","4","NYY"
"80503","3","4","NYY"
"80504","3","4","NYY"
"80505","1","4","NYY"
"80506","4","2","MIL"
"80507","1","4","NYY"
"80508","4","3","MIL"
"80509","3","4","NYY"
"80510","1","4","NYY"
"80511","1","4","NYY"
"80512","3","4","NYY"
"80513","2","4","NYY"
"80514","1","4","NYY"
"80515","2","4","NYY"
"80516","1","4","NYY"
"80517","3","4","NYY"
"80518","2","4","NYY"
"80519","3","4","NYY"
"80520","3","4","NYY"
"80521","0","4","NYY"
"80522","1","4","NYY"
"80523","3","4","NYY"
"80524","0","4","NYY"
"80525","3","4","NYY"
"80526","1","4","NYY"
"80527","3","4","NYY"
"80528","3","4","NYY"
"80529","1","4","NYY"
"80530","4","2","MIL"
"80531","3","4","NYY"
"80532","1","4","NYY"
"80533","3","4","NYY"
"80534","2","4","NYY"
"80535","0","4","NYY"
"80536","4","2","MIL"
"80537","1","4","NYY"
"80538","3","4","NYY"
"80539","4","3","MIL"
"80540","4","1","MIL"
"80541","3","4","NYY"
"80542","0","4","NYY"
"80543","4","1","MIL"
"80544","1","4","NYY"
"80545","4","2","MIL"
"80546","4","3","MIL"
"80547","2","4","NYY"
"80548","2","4","NYY"
"80549","3","4","NYY"
"80550","1","4","NYY"
"80551","2","4","NYY"
"80552","4","3","MIL"
"80553","4","3","MIL"
"80554","0","4","NYY"
"80555","0","4","NYY"
"80556","4","2","MIL"
"80557","0","4","NYY"
"80558","3","4","NYY"
"80559","4","1","MIL"
"80560","1","4","NYY"
"80561","0","4","NYY"
"80562","3","4","NYY"
"80563","1","4","NYY"
"80564","1","4","NYY"
"80565","1","4","NYY"
"80566","0","4","NYY"
"80567","2","4","NYY"
"80568","1","4","NYY"
"80569","4","1","MIL"
"80570","0","4","NYY"
"80571","4","2","MIL"
"80572","1","4","NYY"
"80573","1","4","NYY"
"80574","2","4","NYY"
"80575","2","4","NYY"
"80576","0","4","NYY"
"80577","3","4","NYY"
"80578","4","2","MIL"
"80579","0","4","NYY"
"80580","4","3","MIL"
"80581","2","4","NYY"
"80582","4","2","MIL"
"80583","3","4","NYY"
"80584","3","4","NYY"
"80585","2","4","NYY"
"80586","1","4","NYY"
"80587","4","1","MIL"
"80588","4","2","MIL"
"80589","2","4","NYY"
"80590","3","4","NYY"
"80591","1","4","NYY"
"80592","2","4","NYY"
"80593","4","2","MIL"
"80594","1","4","NYY"
"80595","4","3","MIL"
"80596","4","1","MIL"
"80597","2","4","NYY"
"80598","0","4","NYY"
"80599","2","4","NYY"
"80600","1","4","NYY"
"80601","4","0","MIL"
"80602","3","4","NYY"
"80603","0","4","NYY"
"80604","0","4","NYY"
"80605","0","4","NYY"
"80606","0","4","NYY"
"80607","4","3","MIL"
"80608","1","4","NYY"
"80609","3","4","NYY"
"80610","0","4","NYY"
"80611","2","4","NYY"
"80612","2","4","NYY"
"80613","3","4","NYY"
"80614","2","4","NYY"
"80615","4","2","MIL"
"80616","0","4","NYY"
"80617","2","4","NYY"
"80618","2","4","NYY"
"80619","4","1","MIL"
"80620","3","4","NYY"
"80621","0","4","NYY"
"80622","4","3","MIL"
"80623","0","4","NYY"
"80624","0","4","NYY"
"80625","1","4","NYY"
"80626","3","4","NYY"
"80627","2","4","NYY"
"80628","3","4","NYY"
"80629","2","4","NYY"
"80630","1","4","NYY"
"80631","0","4","NYY"
"80632","4","2","MIL"
"80633","2","4","NYY"
"80634","3","4","NYY"
"80635","3","4","NYY"
"80636","3","4","NYY"
"80637","2","4","NYY"
"80638","0","4","NYY"
"80639","1","4","NYY"
"80640","0","4","NYY"
"80641","1","4","NYY"
"80642","0","4","NYY"
"80643","4","3","MIL"
"80644","3","4","NYY"
"80645","0","4","NYY"
"80646","4","2","MIL"
"80647","0","4","NYY"
"80648","0","4","NYY"
"80649","3","4","NYY"
"80650","0","4","NYY"
"80651","2","4","NYY"
"80652","0","4","NYY"
"80653","3","4","NYY"
"80654","1","4","NYY"
"80655","1","4","NYY"
"80656","4","2","MIL"
"80657","4","1","MIL"
"80658","0","4","NYY"
"80659","4","2","MIL"
"80660","3","4","NYY"
"80661","0","4","NYY"
"80662","0","4","NYY"
"80663","3","4","NYY"
"80664","2","4","NYY"
"80665","4","1","MIL"
"80666","4","0","MIL"
"80667","4","3","MIL"
"80668","4","2","MIL"
"80669","1","4","NYY"
"80670","1","4","NYY"
"80671","0","4","NYY"
"80672","3","4","NYY"
"80673","2","4","NYY"
"80674","3","4","NYY"
"80675","3","4","NYY"
"80676","3","4","NYY"
"80677","1","4","NYY"
"80678","4","1","MIL"
"80679","1","4","NYY"
"80680","3","4","NYY"
"80681","1","4","NYY"
"80682","1","4","NYY"
"80683","4","2","MIL"
"80684","0","4","NYY"
"80685","1","4","NYY"
"80686","4","2","MIL"
"80687","4","3","MIL"
"80688","1","4","NYY"
"80689","4","3","MIL"
"80690","2","4","NYY"
"80691","0","4","NYY"
"80692","4","3","MIL"
"80693","0","4","NYY"
"80694","2","4","NYY"
"80695","2","4","NYY"
"80696","4","2","MIL"
"80697","3","4","NYY"
"80698","2","4","NYY"
"80699","4","3","MIL"
"80700","1","4","NYY"
"80701","4","1","MIL"
"80702","1","4","NYY"
"80703","4","0","MIL"
"80704","1","4","NYY"
"80705","2","4","NYY"
"80706","1","4","NYY"
"80707","1","4","NYY"
"80708","3","4","NYY"
"80709","0","4","NYY"
"80710","0","4","NYY"
"80711","1","4","NYY"
"80712","4","3","MIL"
"80713","0","4","NYY"
"80714","1","4","NYY"
"80715","3","4","NYY"
"80716","3","4","NYY"
"80717","3","4","NYY"
"80718","4","0","MIL"
"80719","4","3","MIL"
"80720","1","4","NYY"
"80721","4","1","MIL"
"80722","0","4","NYY"
"80723","2","4","NYY"
"80724","0","4","NYY"
"80725","2","4","NYY"
"80726","1","4","NYY"
"80727","1","4","NYY"
"80728","1","4","NYY"
"80729","4","0","MIL"
"80730","4","2","MIL"
"80731","1","4","NYY"
"80732","2","4","NYY"
"80733","0","4","NYY"
"80734","3","4","NYY"
"80735","3","4","NYY"
"80736","2","4","NYY"
"80737","2","4","NYY"
"80738","1","4","NYY"
"80739","1","4","NYY"
"80740","2","4","NYY"
"80741","4","1","MIL"
"80742","2","4","NYY"
"80743","4","2","MIL"
"80744","2","4","NYY"
"80745","2","4","NYY"
"80746","0","4","NYY"
"80747","1","4","NYY"
"80748","2","4","NYY"
"80749","0","4","NYY"
"80750","2","4","NYY"
"80751","2","4","NYY"
"80752","4","2","MIL"
"80753","3","4","NYY"
"80754","4","3","MIL"
"80755","0","4","NYY"
"80756","2","4","NYY"
"80757","4","2","MIL"
"80758","4","2","MIL"
"80759","4","3","MIL"
"80760","2","4","NYY"
"80761","2","4","NYY"
"80762","2","4","NYY"
"80763","1","4","NYY"
"80764","4","1","MIL"
"80765","2","4","NYY"
"80766","2","4","NYY"
"80767","2","4","NYY"
"80768","0","4","NYY"
"80769","1","4","NYY"
"80770","2","4","NYY"
"80771","1","4","NYY"
"80772","4","2","MIL"
"80773","3","4","NYY"
"80774","0","4","NYY"
"80775","4","2","MIL"
"80776","0","4","NYY"
"80777","1","4","NYY"
"80778","3","4","NYY"
"80779","0","4","NYY"
"80780","4","1","MIL"
"80781","1","4","NYY"
"80782","4","2","MIL"
"80783","4","2","MIL"
"80784","4","3","MIL"
"80785","4","1","MIL"
"80786","1","4","NYY"
"80787","4","3","MIL"
"80788","4","3","MIL"
"80789","4","1","MIL"
"80790","2","4","NYY"
"80791","2","4","NYY"
"80792","1","4","NYY"
"80793","4","3","MIL"
"80794","4","1","MIL"
"80795","3","4","NYY"
"80796","1","4","NYY"
"80797","1","4","NYY"
"80798","4","3","MIL"
"80799","4","1","MIL"
"80800","1","4","NYY"
"80801","4","3","MIL"
"80802","1","4","NYY"
"80803","0","4","NYY"
"80804","0","4","NYY"
"80805","1","4","NYY"
"80806","3","4","NYY"
"80807","0","4","NYY"
"80808","0","4","NYY"
"80809","0","4","NYY"
"80810","4","2","MIL"
"80811","4","1","MIL"
"80812","4","1","MIL"
"80813","3","4","NYY"
"80814","4","3","MIL"
"80815","0","4","NYY"
"80816","4","2","MIL"
"80817","4","2","MIL"
"80818","4","2","MIL"
"80819","0","4","NYY"
"80820","3","4","NYY"
"80821","3","4","NYY"
"80822","4","0","MIL"
"80823","0","4","NYY"
"80824","1","4","NYY"
"80825","1","4","NYY"
"80826","2","4","NYY"
"80827","2","4","NYY"
"80828","0","4","NYY"
"80829","4","3","MIL"
"80830","0","4","NYY"
"80831","2","4","NYY"
"80832","2","4","NYY"
"80833","1","4","NYY"
"80834","4","3","MIL"
"80835","3","4","NYY"
"80836","0","4","NYY"
"80837","4","3","MIL"
"80838","2","4","NYY"
"80839","4","3","MIL"
"80840","1","4","NYY"
"80841","3","4","NYY"
"80842","2","4","NYY"
"80843","2","4","NYY"
"80844","3","4","NYY"
"80845","1","4","NYY"
"80846","4","3","MIL"
"80847","1","4","NYY"
"80848","1","4","NYY"
"80849","0","4","NYY"
"80850","4","0","MIL"
"80851","0","4","NYY"
"80852","1","4","NYY"
"80853","4","2","MIL"
"80854","1","4","NYY"
"80855","1","4","NYY"
"80856","4","1","MIL"
"80857","2","4","NYY"
"80858","4","2","MIL"
"80859","4","3","MIL"
"80860","1","4","NYY"
"80861","1","4","NYY"
"80862","2","4","NYY"
"80863","4","2","MIL"
"80864","1","4","NYY"
"80865","0","4","NYY"
"80866","1","4","NYY"
"80867","4","0","MIL"
"80868","4","3","MIL"
"80869","4","1","MIL"
"80870","4","2","MIL"
"80871","0","4","NYY"
"80872","4","1","MIL"
"80873","4","3","MIL"
"80874","4","2","MIL"
"80875","4","3","MIL"
"80876","0","4","NYY"
"80877","0","4","NYY"
"80878","4","1","MIL"
"80879","3","4","NYY"
"80880","3","4","NYY"
"80881","0","4","NYY"
"80882","1","4","NYY"
"80883","2","4","NYY"
"80884","0","4","NYY"
"80885","4","3","MIL"
"80886","2","4","NYY"
"80887","4","1","MIL"
"80888","2","4","NYY"
"80889","4","1","MIL"
"80890","1","4","NYY"
"80891","3","4","NYY"
"80892","2","4","NYY"
"80893","2","4","NYY"
"80894","1","4","NYY"
"80895","0","4","NYY"
"80896","1","4","NYY"
"80897","4","2","MIL"
"80898","4","3","MIL"
"80899","1","4","NYY"
"80900","2","4","NYY"
"80901","0","4","NYY"
"80902","2","4","NYY"
"80903","3","4","NYY"
"80904","4","2","MIL"
"80905","4","3","MIL"
"80906","3","4","NYY"
"80907","4","2","MIL"
"80908","4","1","MIL"
"80909","0","4","NYY"
"80910","1","4","NYY"
"80911","0","4","NYY"
"80912","0","4","NYY"
"80913","4","1","MIL"
"80914","0","4","NYY"
"80915","3","4","NYY"
"80916","4","1","MIL"
"80917","3","4","NYY"
"80918","4","2","MIL"
"80919","3","4","NYY"
"80920","4","3","MIL"
"80921","3","4","NYY"
"80922","0","4","NYY"
"80923","1","4","NYY"
"80924","4","1","MIL"
"80925","4","3","MIL"
"80926","3","4","NYY"
"80927","4","3","MIL"
"80928","0","4","NYY"
"80929","3","4","NYY"
"80930","1","4","NYY"
"80931","2","4","NYY"
"80932","2","4","NYY"
"80933","1","4","NYY"
"80934","3","4","NYY"
"80935","0","4","NYY"
"80936","0","4","NYY"
"80937","4","3","MIL"
"80938","3","4","NYY"
"80939","1","4","NYY"
"80940","0","4","NYY"
"80941","4","1","MIL"
"80942","2","4","NYY"
"80943","2","4","NYY"
"80944","1","4","NYY"
"80945","3","4","NYY"
"80946","4","3","MIL"
"80947","2","4","NYY"
"80948","2","4","NYY"
"80949","2","4","NYY"
"80950","3","4","NYY"
"80951","2","4","NYY"
"80952","4","2","MIL"
"80953","3","4","NYY"
"80954","4","1","MIL"
"80955","0","4","NYY"
"80956","0","4","NYY"
"80957","1","4","NYY"
"80958","4","1","MIL"
"80959","3","4","NYY"
"80960","2","4","NYY"
"80961","2","4","NYY"
"80962","4","2","MIL"
"80963","0","4","NYY"
"80964","3","4","NYY"
"80965","2","4","NYY"
"80966","4","0","MIL"
"80967","4","2","MIL"
"80968","2","4","NYY"
"80969","1","4","NYY"
"80970","0","4","NYY"
"80971","4","2","MIL"
"80972","2","4","NYY"
"80973","0","4","NYY"
"80974","4","3","MIL"
"80975","3","4","NYY"
"80976","4","1","MIL"
"80977","4","3","MIL"
"80978","4","2","MIL"
"80979","4","3","MIL"
"80980","4","1","MIL"
"80981","2","4","NYY"
"80982","4","1","MIL"
"80983","1","4","NYY"
"80984","2","4","NYY"
"80985","4","3","MIL"
"80986","1","4","NYY"
"80987","4","0","MIL"
"80988","2","4","NYY"
"80989","4","1","MIL"
"80990","3","4","NYY"
"80991","0","4","NYY"
"80992","1","4","NYY"
"80993","4","1","MIL"
"80994","1","4","NYY"
"80995","2","4","NYY"
"80996","1","4","NYY"
"80997","4","2","MIL"
"80998","2","4","NYY"
"80999","3","4","NYY"
"81000","1","4","NYY"
"81001","0","4","NYY"
"81002","1","4","NYY"
"81003","4","2","MIL"
"81004","4","2","MIL"
"81005","2","4","NYY"
"81006","1","4","NYY"
"81007","1","4","NYY"
"81008","4","3","MIL"
"81009","0","4","NYY"
"81010","3","4","NYY"
"81011","2","4","NYY"
"81012","2","4","NYY"
"81013","2","4","NYY"
"81014","0","4","NYY"
"81015","3","4","NYY"
"81016","0","4","NYY"
"81017","2","4","NYY"
"81018","3","4","NYY"
"81019","1","4","NYY"
"81020","1","4","NYY"
"81021","2","4","NYY"
"81022","3","4","NYY"
"81023","4","3","MIL"
"81024","2","4","NYY"
"81025","3","4","NYY"
"81026","1","4","NYY"
"81027","4","3","MIL"
"81028","4","3","MIL"
"81029","2","4","NYY"
"81030","3","4","NYY"
"81031","2","4","NYY"
"81032","0","4","NYY"
"81033","1","4","NYY"
"81034","2","4","NYY"
"81035","3","4","NYY"
"81036","3","4","NYY"
"81037","2","4","NYY"
"81038","2","4","NYY"
"81039","2","4","NYY"
"81040","1","4","NYY"
"81041","3","4","NYY"
"81042","3","4","NYY"
"81043","3","4","NYY"
"81044","1","4","NYY"
"81045","3","4","NYY"
"81046","2","4","NYY"
"81047","2","4","NYY"
"81048","3","4","NYY"
"81049","2","4","NYY"
"81050","4","1","MIL"
"81051","2","4","NYY"
"81052","1","4","NYY"
"81053","2","4","NYY"
"81054","4","2","MIL"
"81055","2","4","NYY"
"81056","4","2","MIL"
"81057","2","4","NYY"
"81058","4","3","MIL"
"81059","2","4","NYY"
"81060","3","4","NYY"
"81061","0","4","NYY"
"81062","0","4","NYY"
"81063","4","3","MIL"
"81064","0","4","NYY"
"81065","1","4","NYY"
"81066","4","3","MIL"
"81067","4","3","MIL"
"81068","2","4","NYY"
"81069","2","4","NYY"
"81070","4","3","MIL"
"81071","3","4","NYY"
"81072","2","4","NYY"
"81073","2","4","NYY"
"81074","4","3","MIL"
"81075","0","4","NYY"
"81076","3","4","NYY"
"81077","2","4","NYY"
"81078","3","4","NYY"
"81079","3","4","NYY"
"81080","4","2","MIL"
"81081","1","4","NYY"
"81082","1","4","NYY"
"81083","1","4","NYY"
"81084","0","4","NYY"
"81085","1","4","NYY"
"81086","3","4","NYY"
"81087","2","4","NYY"
"81088","0","4","NYY"
"81089","4","2","MIL"
"81090","3","4","NYY"
"81091","3","4","NYY"
"81092","2","4","NYY"
"81093","2","4","NYY"
"81094","4","0","MIL"
"81095","2","4","NYY"
"81096","4","3","MIL"
"81097","2","4","NYY"
"81098","0","4","NYY"
"81099","0","4","NYY"
"81100","3","4","NYY"
"81101","3","4","NYY"
"81102","1","4","NYY"
"81103","1","4","NYY"
"81104","0","4","NYY"
"81105","4","1","MIL"
"81106","0","4","NYY"
"81107","3","4","NYY"
"81108","4","3","MIL"
"81109","1","4","NYY"
"81110","2","4","NYY"
"81111","0","4","NYY"
"81112","0","4","NYY"
"81113","2","4","NYY"
"81114","2","4","NYY"
"81115","4","2","MIL"
"81116","4","3","MIL"
"81117","4","3","MIL"
"81118","4","0","MIL"
"81119","2","4","NYY"
"81120","3","4","NYY"
"81121","3","4","NYY"
"81122","4","3","MIL"
"81123","1","4","NYY"
"81124","3","4","NYY"
"81125","3","4","NYY"
"81126","4","3","MIL"
"81127","4","2","MIL"
"81128","2","4","NYY"
"81129","4","3","MIL"
"81130","3","4","NYY"
"81131","3","4","NYY"
"81132","3","4","NYY"
"81133","0","4","NYY"
"81134","0","4","NYY"
"81135","0","4","NYY"
"81136","1","4","NYY"
"81137","2","4","NYY"
"81138","0","4","NYY"
"81139","2","4","NYY"
"81140","4","0","MIL"
"81141","2","4","NYY"
"81142","2","4","NYY"
"81143","1","4","NYY"
"81144","2","4","NYY"
"81145","0","4","NYY"
"81146","4","0","MIL"
"81147","1","4","NYY"
"81148","3","4","NYY"
"81149","1","4","NYY"
"81150","3","4","NYY"
"81151","4","3","MIL"
"81152","4","2","MIL"
"81153","4","3","MIL"
"81154","1","4","NYY"
"81155","4","2","MIL"
"81156","4","1","MIL"
"81157","1","4","NYY"
"81158","4","1","MIL"
"81159","4","3","MIL"
"81160","3","4","NYY"
"81161","2","4","NYY"
"81162","3","4","NYY"
"81163","4","1","MIL"
"81164","3","4","NYY"
"81165","4","2","MIL"
"81166","1","4","NYY"
"81167","0","4","NYY"
"81168","1","4","NYY"
"81169","3","4","NYY"
"81170","2","4","NYY"
"81171","2","4","NYY"
"81172","2","4","NYY"
"81173","3","4","NYY"
"81174","4","3","MIL"
"81175","1","4","NYY"
"81176","4","2","MIL"
"81177","0","4","NYY"
"81178","1","4","NYY"
"81179","4","3","MIL"
"81180","3","4","NYY"
"81181","2","4","NYY"
"81182","1","4","NYY"
"81183","2","4","NYY"
"81184","1","4","NYY"
"81185","0","4","NYY"
"81186","1","4","NYY"
"81187","2","4","NYY"
"81188","4","1","MIL"
"81189","2","4","NYY"
"81190","0","4","NYY"
"81191","3","4","NYY"
"81192","3","4","NYY"
"81193","2","4","NYY"
"81194","3","4","NYY"
"81195","1","4","NYY"
"81196","0","4","NYY"
"81197","1","4","NYY"
"81198","3","4","NYY"
"81199","4","1","MIL"
"81200","2","4","NYY"
"81201","4","0","MIL"
"81202","2","4","NYY"
"81203","4","1","MIL"
"81204","4","2","MIL"
"81205","2","4","NYY"
"81206","3","4","NYY"
"81207","4","2","MIL"
"81208","0","4","NYY"
"81209","2","4","NYY"
"81210","4","2","MIL"
"81211","2","4","NYY"
"81212","2","4","NYY"
"81213","2","4","NYY"
"81214","2","4","NYY"
"81215","4","2","MIL"
"81216","2","4","NYY"
"81217","4","3","MIL"
"81218","4","2","MIL"
"81219","3","4","NYY"
"81220","1","4","NYY"
"81221","0","4","NYY"
"81222","3","4","NYY"
"81223","3","4","NYY"
"81224","2","4","NYY"
"81225","1","4","NYY"
"81226","3","4","NYY"
"81227","4","3","MIL"
"81228","0","4","NYY"
"81229","2","4","NYY"
"81230","0","4","NYY"
"81231","0","4","NYY"
"81232","3","4","NYY"
"81233","2","4","NYY"
"81234","3","4","NYY"
"81235","2","4","NYY"
"81236","3","4","NYY"
"81237","1","4","NYY"
"81238","4","2","MIL"
"81239","4","2","MIL"
"81240","4","3","MIL"
"81241","2","4","NYY"
"81242","1","4","NYY"
"81243","3","4","NYY"
"81244","4","3","MIL"
"81245","0","4","NYY"
"81246","3","4","NYY"
"81247","3","4","NYY"
"81248","1","4","NYY"
"81249","2","4","NYY"
"81250","1","4","NYY"
"81251","0","4","NYY"
"81252","3","4","NYY"
"81253","3","4","NYY"
"81254","3","4","NYY"
"81255","2","4","NYY"
"81256","2","4","NYY"
"81257","2","4","NYY"
"81258","3","4","NYY"
"81259","2","4","NYY"
"81260","1","4","NYY"
"81261","1","4","NYY"
"81262","1","4","NYY"
"81263","1","4","NYY"
"81264","0","4","NYY"
"81265","0","4","NYY"
"81266","4","2","MIL"
"81267","4","2","MIL"
