"","OAK","NYY","Series Winner"
"86565","4","0","OAK"
"86566","2","4","NYY"
"86567","1","4","NYY"
"86568","4","3","OAK"
"86569","2","4","NYY"
"86570","3","4","NYY"
"86571","4","2","OAK"
"86572","2","4","NYY"
"86573","4","3","OAK"
"86574","1","4","NYY"
"86575","3","4","NYY"
"86576","2","4","NYY"
"86577","3","4","NYY"
"86578","1","4","NYY"
"86579","4","1","OAK"
"86580","4","1","OAK"
"86581","2","4","NYY"
"86582","1","4","NYY"
"86583","2","4","NYY"
"86584","0","4","NYY"
"86585","4","2","OAK"
"86586","3","4","NYY"
"86587","2","4","NYY"
"86588","4","3","OAK"
"86589","4","3","OAK"
"86590","1","4","NYY"
"86591","1","4","NYY"
"86592","3","4","NYY"
"86593","2","4","NYY"
"86594","1","4","NYY"
"86595","1","4","NYY"
"86596","0","4","NYY"
"86597","3","4","NYY"
"86598","4","2","OAK"
"86599","4","0","OAK"
"86600","1","4","NYY"
"86601","4","0","OAK"
"86602","4","2","OAK"
"86603","2","4","NYY"
"86604","4","1","OAK"
"86605","4","2","OAK"
"86606","2","4","NYY"
"86607","3","4","NYY"
"86608","4","3","OAK"
"86609","2","4","NYY"
"86610","4","3","OAK"
"86611","2","4","NYY"
"86612","4","2","OAK"
"86613","4","1","OAK"
"86614","4","2","OAK"
"86615","1","4","NYY"
"86616","1","4","NYY"
"86617","2","4","NYY"
"86618","2","4","NYY"
"86619","2","4","NYY"
"86620","4","3","OAK"
"86621","3","4","NYY"
"86622","4","3","OAK"
"86623","3","4","NYY"
"86624","4","3","OAK"
"86625","2","4","NYY"
"86626","3","4","NYY"
"86627","3","4","NYY"
"86628","4","2","OAK"
"86629","1","4","NYY"
"86630","1","4","NYY"
"86631","4","3","OAK"
"86632","2","4","NYY"
"86633","3","4","NYY"
"86634","2","4","NYY"
"86635","0","4","NYY"
"86636","1","4","NYY"
"86637","4","0","OAK"
"86638","2","4","NYY"
"86639","4","1","OAK"
"86640","4","1","OAK"
"86641","2","4","NYY"
"86642","4","1","OAK"
"86643","3","4","NYY"
"86644","4","3","OAK"
"86645","4","3","OAK"
"86646","4","3","OAK"
"86647","4","3","OAK"
"86648","2","4","NYY"
"86649","2","4","NYY"
"86650","3","4","NYY"
"86651","4","3","OAK"
"86652","4","3","OAK"
"86653","0","4","NYY"
"86654","1","4","NYY"
"86655","1","4","NYY"
"86656","3","4","NYY"
"86657","4","3","OAK"
"86658","2","4","NYY"
"86659","0","4","NYY"
"86660","1","4","NYY"
"86661","1","4","NYY"
"86662","1","4","NYY"
"86663","1","4","NYY"
"86664","4","2","OAK"
"86665","3","4","NYY"
"86666","2","4","NYY"
"86667","2","4","NYY"
"86668","2","4","NYY"
"86669","1","4","NYY"
"86670","3","4","NYY"
"86671","1","4","NYY"
"86672","4","1","OAK"
"86673","3","4","NYY"
"86674","2","4","NYY"
"86675","4","3","OAK"
"86676","4","3","OAK"
"86677","4","3","OAK"
"86678","4","3","OAK"
"86679","4","3","OAK"
"86680","3","4","NYY"
"86681","4","3","OAK"
"86682","4","2","OAK"
"86683","0","4","NYY"
"86684","4","2","OAK"
"86685","4","3","OAK"
"86686","4","2","OAK"
"86687","3","4","NYY"
"86688","4","3","OAK"
"86689","1","4","NYY"
"86690","4","3","OAK"
"86691","1","4","NYY"
"86692","1","4","NYY"
"86693","3","4","NYY"
"86694","4","2","OAK"
"86695","4","2","OAK"
"86696","2","4","NYY"
"86697","4","2","OAK"
"86698","1","4","NYY"
"86699","3","4","NYY"
"86700","4","3","OAK"
"86701","0","4","NYY"
"86702","0","4","NYY"
"86703","3","4","NYY"
"86704","2","4","NYY"
"86705","0","4","NYY"
"86706","0","4","NYY"
"86707","4","0","OAK"
"86708","2","4","NYY"
"86709","3","4","NYY"
"86710","1","4","NYY"
"86711","1","4","NYY"
"86712","4","2","OAK"
"86713","4","1","OAK"
"86714","2","4","NYY"
"86715","4","0","OAK"
"86716","4","1","OAK"
"86717","3","4","NYY"
"86718","4","3","OAK"
"86719","4","2","OAK"
"86720","3","4","NYY"
"86721","4","1","OAK"
"86722","1","4","NYY"
"86723","4","3","OAK"
"86724","3","4","NYY"
"86725","2","4","NYY"
"86726","2","4","NYY"
"86727","2","4","NYY"
"86728","2","4","NYY"
"86729","1","4","NYY"
"86730","4","1","OAK"
"86731","4","2","OAK"
"86732","3","4","NYY"
"86733","1","4","NYY"
"86734","3","4","NYY"
"86735","4","1","OAK"
"86736","1","4","NYY"
"86737","3","4","NYY"
"86738","4","2","OAK"
"86739","4","2","OAK"
"86740","0","4","NYY"
"86741","4","2","OAK"
"86742","4","3","OAK"
"86743","2","4","NYY"
"86744","2","4","NYY"
"86745","2","4","NYY"
"86746","3","4","NYY"
"86747","0","4","NYY"
"86748","1","4","NYY"
"86749","0","4","NYY"
"86750","0","4","NYY"
"86751","4","2","OAK"
"86752","2","4","NYY"
"86753","3","4","NYY"
"86754","2","4","NYY"
"86755","3","4","NYY"
"86756","0","4","NYY"
"86757","4","1","OAK"
"86758","4","2","OAK"
"86759","2","4","NYY"
"86760","1","4","NYY"
"86761","4","3","OAK"
"86762","0","4","NYY"
"86763","4","2","OAK"
"86764","1","4","NYY"
"86765","4","2","OAK"
"86766","2","4","NYY"
"86767","4","1","OAK"
"86768","4","3","OAK"
"86769","3","4","NYY"
"86770","2","4","NYY"
"86771","4","0","OAK"
"86772","1","4","NYY"
"86773","4","2","OAK"
"86774","2","4","NYY"
"86775","4","3","OAK"
"86776","4","2","OAK"
"86777","0","4","NYY"
"86778","4","1","OAK"
"86779","1","4","NYY"
"86780","4","2","OAK"
"86781","4","3","OAK"
"86782","4","0","OAK"
"86783","3","4","NYY"
"86784","1","4","NYY"
"86785","3","4","NYY"
"86786","2","4","NYY"
"86787","4","2","OAK"
"86788","1","4","NYY"
"86789","4","2","OAK"
"86790","4","3","OAK"
"86791","4","1","OAK"
"86792","4","2","OAK"
"86793","2","4","NYY"
"86794","4","3","OAK"
"86795","2","4","NYY"
"86796","4","3","OAK"
"86797","1","4","NYY"
"86798","4","2","OAK"
"86799","0","4","NYY"
"86800","0","4","NYY"
"86801","4","3","OAK"
"86802","4","1","OAK"
"86803","2","4","NYY"
"86804","1","4","NYY"
"86805","3","4","NYY"
"86806","4","1","OAK"
"86807","4","3","OAK"
"86808","1","4","NYY"
"86809","4","0","OAK"
"86810","1","4","NYY"
"86811","4","1","OAK"
"86812","1","4","NYY"
"86813","0","4","NYY"
"86814","4","3","OAK"
"86815","4","3","OAK"
"86816","2","4","NYY"
"86817","4","1","OAK"
"86818","2","4","NYY"
"86819","4","2","OAK"
"86820","0","4","NYY"
"86821","4","3","OAK"
"86822","1","4","NYY"
"86823","4","0","OAK"
"86824","2","4","NYY"
"86825","3","4","NYY"
"86826","3","4","NYY"
"86827","0","4","NYY"
"86828","4","3","OAK"
"86829","2","4","NYY"
"86830","4","2","OAK"
"86831","4","3","OAK"
"86832","4","0","OAK"
"86833","4","3","OAK"
"86834","4","2","OAK"
"86835","3","4","NYY"
"86836","2","4","NYY"
"86837","4","2","OAK"
"86838","2","4","NYY"
"86839","2","4","NYY"
"86840","1","4","NYY"
"86841","4","1","OAK"
"86842","1","4","NYY"
"86843","1","4","NYY"
"86844","1","4","NYY"
"86845","2","4","NYY"
"86846","3","4","NYY"
"86847","3","4","NYY"
"86848","4","0","OAK"
"86849","3","4","NYY"
"86850","4","3","OAK"
"86851","2","4","NYY"
"86852","4","2","OAK"
"86853","0","4","NYY"
"86854","1","4","NYY"
"86855","4","2","OAK"
"86856","3","4","NYY"
"86857","1","4","NYY"
"86858","1","4","NYY"
"86859","4","2","OAK"
"86860","3","4","NYY"
"86861","1","4","NYY"
"86862","4","1","OAK"
"86863","3","4","NYY"
"86864","4","2","OAK"
"86865","4","2","OAK"
"86866","4","1","OAK"
"86867","3","4","NYY"
"86868","3","4","NYY"
"86869","0","4","NYY"
"86870","3","4","NYY"
"86871","1","4","NYY"
"86872","2","4","NYY"
"86873","4","3","OAK"
"86874","1","4","NYY"
"86875","4","3","OAK"
"86876","2","4","NYY"
"86877","1","4","NYY"
"86878","2","4","NYY"
"86879","3","4","NYY"
"86880","4","3","OAK"
"86881","1","4","NYY"
"86882","3","4","NYY"
"86883","2","4","NYY"
"86884","4","3","OAK"
"86885","4","0","OAK"
"86886","4","2","OAK"
"86887","3","4","NYY"
"86888","0","4","NYY"
"86889","4","1","OAK"
"86890","4","2","OAK"
"86891","1","4","NYY"
"86892","2","4","NYY"
"86893","1","4","NYY"
"86894","4","2","OAK"
"86895","4","0","OAK"
"86896","2","4","NYY"
"86897","1","4","NYY"
"86898","3","4","NYY"
"86899","0","4","NYY"
"86900","4","3","OAK"
"86901","3","4","NYY"
"86902","2","4","NYY"
"86903","4","2","OAK"
"86904","4","1","OAK"
"86905","2","4","NYY"
"86906","1","4","NYY"
"86907","4","3","OAK"
"86908","3","4","NYY"
"86909","4","3","OAK"
"86910","2","4","NYY"
"86911","0","4","NYY"
"86912","2","4","NYY"
"86913","4","3","OAK"
"86914","4","3","OAK"
"86915","4","3","OAK"
"86916","4","1","OAK"
"86917","4","0","OAK"
"86918","2","4","NYY"
"86919","4","1","OAK"
"86920","4","0","OAK"
"86921","1","4","NYY"
"86922","2","4","NYY"
"86923","0","4","NYY"
"86924","4","3","OAK"
"86925","4","3","OAK"
"86926","0","4","NYY"
"86927","3","4","NYY"
"86928","2","4","NYY"
"86929","2","4","NYY"
"86930","2","4","NYY"
"86931","4","0","OAK"
"86932","2","4","NYY"
"86933","4","2","OAK"
"86934","4","2","OAK"
"86935","1","4","NYY"
"86936","4","2","OAK"
"86937","4","1","OAK"
"86938","1","4","NYY"
"86939","2","4","NYY"
"86940","3","4","NYY"
"86941","4","2","OAK"
"86942","4","0","OAK"
"86943","1","4","NYY"
"86944","3","4","NYY"
"86945","2","4","NYY"
"86946","3","4","NYY"
"86947","3","4","NYY"
"86948","4","2","OAK"
"86949","2","4","NYY"
"86950","4","1","OAK"
"86951","4","0","OAK"
"86952","3","4","NYY"
"86953","4","1","OAK"
"86954","4","1","OAK"
"86955","4","2","OAK"
"86956","4","3","OAK"
"86957","4","3","OAK"
"86958","4","1","OAK"
"86959","3","4","NYY"
"86960","4","2","OAK"
"86961","4","3","OAK"
"86962","4","3","OAK"
"86963","4","3","OAK"
"86964","4","2","OAK"
"86965","1","4","NYY"
"86966","3","4","NYY"
"86967","4","1","OAK"
"86968","1","4","NYY"
"86969","2","4","NYY"
"86970","4","3","OAK"
"86971","2","4","NYY"
"86972","4","3","OAK"
"86973","1","4","NYY"
"86974","1","4","NYY"
"86975","4","2","OAK"
"86976","2","4","NYY"
"86977","4","1","OAK"
"86978","2","4","NYY"
"86979","1","4","NYY"
"86980","4","3","OAK"
"86981","2","4","NYY"
"86982","4","1","OAK"
"86983","4","2","OAK"
"86984","4","3","OAK"
"86985","4","2","OAK"
"86986","4","0","OAK"
"86987","0","4","NYY"
"86988","2","4","NYY"
"86989","1","4","NYY"
"86990","1","4","NYY"
"86991","4","1","OAK"
"86992","4","2","OAK"
"86993","3","4","NYY"
"86994","2","4","NYY"
"86995","0","4","NYY"
"86996","1","4","NYY"
"86997","2","4","NYY"
"86998","2","4","NYY"
"86999","2","4","NYY"
"87000","2","4","NYY"
"87001","4","2","OAK"
"87002","1","4","NYY"
"87003","4","0","OAK"
"87004","1","4","NYY"
"87005","4","0","OAK"
"87006","3","4","NYY"
"87007","3","4","NYY"
"87008","1","4","NYY"
"87009","4","2","OAK"
"87010","4","2","OAK"
"87011","4","3","OAK"
"87012","1","4","NYY"
"87013","4","1","OAK"
"87014","4","2","OAK"
"87015","3","4","NYY"
"87016","4","3","OAK"
"87017","0","4","NYY"
"87018","1","4","NYY"
"87019","1","4","NYY"
"87020","0","4","NYY"
"87021","4","2","OAK"
"87022","4","1","OAK"
"87023","4","2","OAK"
"87024","4","1","OAK"
"87025","4","3","OAK"
"87026","1","4","NYY"
"87027","2","4","NYY"
"87028","2","4","NYY"
"87029","4","2","OAK"
"87030","0","4","NYY"
"87031","4","3","OAK"
"87032","0","4","NYY"
"87033","2","4","NYY"
"87034","1","4","NYY"
"87035","1","4","NYY"
"87036","3","4","NYY"
"87037","4","3","OAK"
"87038","4","1","OAK"
"87039","4","3","OAK"
"87040","4","3","OAK"
"87041","1","4","NYY"
"87042","2","4","NYY"
"87043","3","4","NYY"
"87044","2","4","NYY"
"87045","2","4","NYY"
"87046","1","4","NYY"
"87047","4","2","OAK"
"87048","4","1","OAK"
"87049","2","4","NYY"
"87050","2","4","NYY"
"87051","4","3","OAK"
"87052","1","4","NYY"
"87053","1","4","NYY"
"87054","3","4","NYY"
"87055","2","4","NYY"
"87056","1","4","NYY"
"87057","1","4","NYY"
"87058","3","4","NYY"
"87059","1","4","NYY"
"87060","4","1","OAK"
"87061","0","4","NYY"
"87062","0","4","NYY"
"87063","3","4","NYY"
"87064","3","4","NYY"
"87065","1","4","NYY"
"87066","4","1","OAK"
"87067","2","4","NYY"
"87068","2","4","NYY"
"87069","4","2","OAK"
"87070","2","4","NYY"
"87071","4","3","OAK"
"87072","1","4","NYY"
"87073","1","4","NYY"
"87074","4","1","OAK"
"87075","4","3","OAK"
"87076","4","2","OAK"
"87077","4","2","OAK"
"87078","4","2","OAK"
"87079","2","4","NYY"
"87080","4","1","OAK"
"87081","4","2","OAK"
"87082","4","3","OAK"
"87083","1","4","NYY"
"87084","1","4","NYY"
"87085","4","2","OAK"
"87086","4","2","OAK"
"87087","4","2","OAK"
"87088","1","4","NYY"
"87089","0","4","NYY"
"87090","1","4","NYY"
"87091","3","4","NYY"
"87092","4","1","OAK"
"87093","2","4","NYY"
"87094","3","4","NYY"
"87095","2","4","NYY"
"87096","0","4","NYY"
"87097","2","4","NYY"
"87098","2","4","NYY"
"87099","1","4","NYY"
"87100","2","4","NYY"
"87101","4","3","OAK"
"87102","1","4","NYY"
"87103","3","4","NYY"
"87104","2","4","NYY"
"87105","1","4","NYY"
"87106","0","4","NYY"
"87107","4","3","OAK"
"87108","2","4","NYY"
"87109","4","1","OAK"
"87110","2","4","NYY"
"87111","3","4","NYY"
"87112","4","2","OAK"
"87113","4","3","OAK"
"87114","4","2","OAK"
"87115","4","1","OAK"
"87116","4","2","OAK"
"87117","4","1","OAK"
"87118","4","3","OAK"
"87119","4","2","OAK"
"87120","1","4","NYY"
"87121","1","4","NYY"
"87122","4","1","OAK"
"87123","0","4","NYY"
"87124","3","4","NYY"
"87125","4","3","OAK"
"87126","2","4","NYY"
"87127","0","4","NYY"
"87128","4","2","OAK"
"87129","1","4","NYY"
"87130","2","4","NYY"
"87131","4","3","OAK"
"87132","4","2","OAK"
"87133","3","4","NYY"
"87134","0","4","NYY"
"87135","4","1","OAK"
"87136","4","2","OAK"
"87137","4","2","OAK"
"87138","4","0","OAK"
"87139","4","2","OAK"
"87140","3","4","NYY"
"87141","2","4","NYY"
"87142","1","4","NYY"
"87143","4","2","OAK"
"87144","1","4","NYY"
"87145","1","4","NYY"
"87146","2","4","NYY"
"87147","2","4","NYY"
"87148","4","1","OAK"
"87149","2","4","NYY"
"87150","4","3","OAK"
"87151","1","4","NYY"
"87152","1","4","NYY"
"87153","4","1","OAK"
"87154","3","4","NYY"
"87155","2","4","NYY"
"87156","4","3","OAK"
"87157","1","4","NYY"
"87158","4","2","OAK"
"87159","1","4","NYY"
"87160","4","2","OAK"
"87161","2","4","NYY"
"87162","4","1","OAK"
"87163","0","4","NYY"
"87164","4","3","OAK"
"87165","4","0","OAK"
"87166","3","4","NYY"
"87167","4","3","OAK"
"87168","4","3","OAK"
"87169","2","4","NYY"
"87170","2","4","NYY"
"87171","0","4","NYY"
"87172","1","4","NYY"
"87173","4","2","OAK"
"87174","3","4","NYY"
"87175","3","4","NYY"
"87176","4","3","OAK"
"87177","4","2","OAK"
"87178","2","4","NYY"
"87179","1","4","NYY"
"87180","4","1","OAK"
"87181","2","4","NYY"
"87182","4","1","OAK"
"87183","3","4","NYY"
"87184","4","1","OAK"
"87185","3","4","NYY"
"87186","2","4","NYY"
"87187","1","4","NYY"
"87188","3","4","NYY"
"87189","4","3","OAK"
"87190","0","4","NYY"
"87191","2","4","NYY"
"87192","4","2","OAK"
"87193","4","2","OAK"
"87194","1","4","NYY"
"87195","1","4","NYY"
"87196","1","4","NYY"
"87197","4","3","OAK"
"87198","0","4","NYY"
"87199","4","0","OAK"
"87200","2","4","NYY"
"87201","2","4","NYY"
"87202","4","3","OAK"
"87203","4","2","OAK"
"87204","4","2","OAK"
"87205","2","4","NYY"
"87206","0","4","NYY"
"87207","2","4","NYY"
"87208","3","4","NYY"
"87209","2","4","NYY"
"87210","1","4","NYY"
"87211","4","2","OAK"
"87212","0","4","NYY"
"87213","4","2","OAK"
"87214","4","1","OAK"
"87215","4","1","OAK"
"87216","2","4","NYY"
"87217","2","4","NYY"
"87218","2","4","NYY"
"87219","4","1","OAK"
"87220","4","3","OAK"
"87221","2","4","NYY"
"87222","3","4","NYY"
"87223","4","1","OAK"
"87224","3","4","NYY"
"87225","1","4","NYY"
"87226","1","4","NYY"
"87227","4","0","OAK"
"87228","4","3","OAK"
"87229","1","4","NYY"
"87230","3","4","NYY"
"87231","1","4","NYY"
"87232","2","4","NYY"
"87233","2","4","NYY"
"87234","3","4","NYY"
"87235","4","2","OAK"
"87236","3","4","NYY"
"87237","2","4","NYY"
"87238","4","3","OAK"
"87239","4","2","OAK"
"87240","2","4","NYY"
"87241","4","3","OAK"
"87242","2","4","NYY"
"87243","4","0","OAK"
"87244","4","2","OAK"
"87245","4","0","OAK"
"87246","2","4","NYY"
"87247","3","4","NYY"
"87248","4","3","OAK"
"87249","3","4","NYY"
"87250","1","4","NYY"
"87251","0","4","NYY"
"87252","4","0","OAK"
"87253","4","3","OAK"
"87254","4","1","OAK"
"87255","1","4","NYY"
"87256","4","2","OAK"
"87257","4","3","OAK"
"87258","4","3","OAK"
"87259","3","4","NYY"
"87260","4","3","OAK"
"87261","3","4","NYY"
"87262","3","4","NYY"
"87263","4","1","OAK"
"87264","4","3","OAK"
"87265","3","4","NYY"
"87266","3","4","NYY"
"87267","4","1","OAK"
"87268","4","2","OAK"
"87269","2","4","NYY"
"87270","4","2","OAK"
"87271","4","3","OAK"
"87272","4","1","OAK"
"87273","1","4","NYY"
"87274","3","4","NYY"
"87275","4","2","OAK"
"87276","3","4","NYY"
"87277","2","4","NYY"
"87278","1","4","NYY"
"87279","1","4","NYY"
"87280","2","4","NYY"
"87281","3","4","NYY"
"87282","4","2","OAK"
"87283","3","4","NYY"
"87284","4","2","OAK"
"87285","4","3","OAK"
"87286","4","2","OAK"
"87287","4","3","OAK"
"87288","4","2","OAK"
"87289","1","4","NYY"
"87290","4","3","OAK"
"87291","3","4","NYY"
"87292","0","4","NYY"
"87293","4","0","OAK"
"87294","1","4","NYY"
"87295","4","3","OAK"
"87296","2","4","NYY"
"87297","2","4","NYY"
"87298","1","4","NYY"
"87299","4","3","OAK"
"87300","4","2","OAK"
"87301","0","4","NYY"
"87302","4","1","OAK"
"87303","1","4","NYY"
"87304","3","4","NYY"
"87305","4","3","OAK"
"87306","4","3","OAK"
"87307","1","4","NYY"
"87308","2","4","NYY"
"87309","4","1","OAK"
"87310","1","4","NYY"
"87311","4","2","OAK"
"87312","2","4","NYY"
"87313","4","1","OAK"
"87314","3","4","NYY"
"87315","2","4","NYY"
"87316","4","3","OAK"
"87317","1","4","NYY"
"87318","3","4","NYY"
"87319","4","2","OAK"
"87320","3","4","NYY"
"87321","1","4","NYY"
"87322","2","4","NYY"
"87323","0","4","NYY"
"87324","4","2","OAK"
"87325","3","4","NYY"
"87326","2","4","NYY"
"87327","3","4","NYY"
"87328","4","2","OAK"
"87329","2","4","NYY"
"87330","4","1","OAK"
"87331","2","4","NYY"
"87332","4","2","OAK"
"87333","4","2","OAK"
"87334","1","4","NYY"
"87335","4","2","OAK"
"87336","1","4","NYY"
"87337","2","4","NYY"
"87338","3","4","NYY"
"87339","1","4","NYY"
"87340","2","4","NYY"
"87341","1","4","NYY"
"87342","4","2","OAK"
"87343","4","2","OAK"
"87344","4","1","OAK"
"87345","4","3","OAK"
"87346","3","4","NYY"
"87347","3","4","NYY"
"87348","4","3","OAK"
"87349","3","4","NYY"
"87350","2","4","NYY"
"87351","4","2","OAK"
"87352","4","3","OAK"
"87353","4","1","OAK"
"87354","1","4","NYY"
"87355","1","4","NYY"
"87356","3","4","NYY"
"87357","3","4","NYY"
"87358","2","4","NYY"
"87359","4","0","OAK"
"87360","2","4","NYY"
"87361","3","4","NYY"
"87362","4","0","OAK"
"87363","1","4","NYY"
"87364","3","4","NYY"
"87365","1","4","NYY"
"87366","1","4","NYY"
"87367","1","4","NYY"
"87368","1","4","NYY"
"87369","1","4","NYY"
"87370","4","3","OAK"
"87371","4","1","OAK"
"87372","1","4","NYY"
"87373","0","4","NYY"
"87374","4","3","OAK"
"87375","4","2","OAK"
"87376","4","2","OAK"
"87377","1","4","NYY"
"87378","4","2","OAK"
"87379","3","4","NYY"
"87380","4","1","OAK"
"87381","3","4","NYY"
"87382","3","4","NYY"
"87383","2","4","NYY"
"87384","1","4","NYY"
"87385","4","3","OAK"
"87386","4","3","OAK"
"87387","4","3","OAK"
"87388","4","3","OAK"
"87389","4","3","OAK"
"87390","2","4","NYY"
"87391","4","2","OAK"
"87392","0","4","NYY"
"87393","4","3","OAK"
"87394","1","4","NYY"
"87395","2","4","NYY"
"87396","3","4","NYY"
"87397","1","4","NYY"
"87398","3","4","NYY"
"87399","1","4","NYY"
"87400","4","2","OAK"
"87401","4","1","OAK"
"87402","4","3","OAK"
"87403","3","4","NYY"
"87404","3","4","NYY"
"87405","2","4","NYY"
"87406","1","4","NYY"
"87407","1","4","NYY"
"87408","4","2","OAK"
"87409","1","4","NYY"
"87410","4","2","OAK"
"87411","1","4","NYY"
"87412","4","1","OAK"
"87413","2","4","NYY"
"87414","2","4","NYY"
"87415","2","4","NYY"
"87416","2","4","NYY"
"87417","3","4","NYY"
"87418","2","4","NYY"
"87419","4","3","OAK"
"87420","1","4","NYY"
"87421","4","3","OAK"
"87422","4","3","OAK"
"87423","4","2","OAK"
"87424","4","0","OAK"
"87425","4","3","OAK"
"87426","4","1","OAK"
"87427","1","4","NYY"
"87428","3","4","NYY"
"87429","4","2","OAK"
"87430","2","4","NYY"
"87431","2","4","NYY"
"87432","1","4","NYY"
"87433","3","4","NYY"
"87434","1","4","NYY"
"87435","4","2","OAK"
"87436","1","4","NYY"
"87437","2","4","NYY"
"87438","4","1","OAK"
"87439","4","1","OAK"
"87440","0","4","NYY"
"87441","4","2","OAK"
"87442","4","3","OAK"
"87443","4","2","OAK"
"87444","2","4","NYY"
"87445","4","3","OAK"
"87446","4","3","OAK"
"87447","2","4","NYY"
"87448","4","0","OAK"
"87449","4","2","OAK"
"87450","4","0","OAK"
"87451","3","4","NYY"
"87452","4","2","OAK"
"87453","4","3","OAK"
"87454","3","4","NYY"
"87455","3","4","NYY"
"87456","4","0","OAK"
"87457","0","4","NYY"
"87458","3","4","NYY"
"87459","2","4","NYY"
"87460","2","4","NYY"
"87461","4","3","OAK"
"87462","2","4","NYY"
"87463","3","4","NYY"
"87464","4","3","OAK"
"87465","1","4","NYY"
"87466","4","1","OAK"
"87467","2","4","NYY"
"87468","4","3","OAK"
"87469","4","3","OAK"
"87470","0","4","NYY"
"87471","4","2","OAK"
"87472","4","2","OAK"
"87473","4","0","OAK"
"87474","4","2","OAK"
"87475","3","4","NYY"
"87476","3","4","NYY"
"87477","3","4","NYY"
"87478","4","2","OAK"
"87479","4","3","OAK"
"87480","4","3","OAK"
"87481","1","4","NYY"
"87482","4","2","OAK"
"87483","4","0","OAK"
"87484","2","4","NYY"
"87485","4","2","OAK"
"87486","2","4","NYY"
"87487","2","4","NYY"
"87488","1","4","NYY"
"87489","3","4","NYY"
"87490","1","4","NYY"
"87491","3","4","NYY"
"87492","4","2","OAK"
"87493","3","4","NYY"
"87494","2","4","NYY"
"87495","4","0","OAK"
"87496","4","1","OAK"
"87497","4","1","OAK"
"87498","1","4","NYY"
"87499","4","0","OAK"
"87500","0","4","NYY"
"87501","1","4","NYY"
"87502","4","0","OAK"
"87503","2","4","NYY"
"87504","4","3","OAK"
"87505","4","1","OAK"
"87506","4","3","OAK"
"87507","4","0","OAK"
"87508","1","4","NYY"
"87509","3","4","NYY"
"87510","3","4","NYY"
"87511","2","4","NYY"
"87512","3","4","NYY"
"87513","0","4","NYY"
"87514","2","4","NYY"
"87515","4","2","OAK"
"87516","2","4","NYY"
"87517","0","4","NYY"
"87518","2","4","NYY"
"87519","0","4","NYY"
"87520","3","4","NYY"
"87521","3","4","NYY"
"87522","2","4","NYY"
"87523","4","3","OAK"
"87524","2","4","NYY"
"87525","4","3","OAK"
"87526","2","4","NYY"
"87527","4","3","OAK"
"87528","3","4","NYY"
"87529","3","4","NYY"
"87530","1","4","NYY"
"87531","4","3","OAK"
"87532","4","2","OAK"
"87533","4","3","OAK"
"87534","4","2","OAK"
"87535","1","4","NYY"
