"","LAD","HOU","Champion"
"77175","0","4","HOU"
"77176","3","4","HOU"
"77177","2","4","HOU"
"77178","3","4","HOU"
"77179","0","4","HOU"
"77180","4","1","LAD"
"77181","4","2","LAD"
"77182","4","1","LAD"
"77183","4","1","LAD"
"77184","0","4","HOU"
"77185","4","2","LAD"
"77186","4","1","LAD"
"77187","4","0","LAD"
"77188","4","1","LAD"
"77189","2","4","HOU"
"77190","4","1","LAD"
"77191","4","1","LAD"
"77192","2","4","HOU"
"77193","3","4","HOU"
"77194","4","1","LAD"
"77195","4","2","LAD"
"77196","4","3","LAD"
"77197","1","4","HOU"
"77198","4","3","LAD"
"77199","1","4","HOU"
"77200","4","1","LAD"
"77201","1","4","HOU"
"77202","1","4","HOU"
"77203","2","4","HOU"
"77204","4","3","LAD"
"77205","4","2","LAD"
"77206","3","4","HOU"
"77207","1","4","HOU"
"77208","4","2","LAD"
"77209","4","2","LAD"
"77210","4","1","LAD"
"77211","3","4","HOU"
"77212","4","1","LAD"
"77213","4","1","LAD"
"77214","4","1","LAD"
"77215","4","2","LAD"
"77216","2","4","HOU"
"77217","1","4","HOU"
"77218","4","0","LAD"
"77219","3","4","HOU"
"77220","4","3","LAD"
"77221","2","4","HOU"
"77222","4","2","LAD"
"77223","4","1","LAD"
"77224","3","4","HOU"
"77225","4","3","LAD"
"77226","4","1","LAD"
"77227","4","3","LAD"
"77228","4","2","LAD"
"77229","4","1","LAD"
"77230","0","4","HOU"
"77231","2","4","HOU"
"77232","2","4","HOU"
"77233","2","4","HOU"
"77234","4","0","LAD"
"77235","0","4","HOU"
"77236","3","4","HOU"
"77237","3","4","HOU"
"77238","4","2","LAD"
"77239","3","4","HOU"
"77240","4","1","LAD"
"77241","4","1","LAD"
"77242","4","2","LAD"
"77243","2","4","HOU"
"77244","0","4","HOU"
"77245","4","1","LAD"
"77246","4","2","LAD"
"77247","4","1","LAD"
"77248","4","3","LAD"
"77249","1","4","HOU"
"77250","4","0","LAD"
"77251","3","4","HOU"
"77252","4","2","LAD"
"77253","4","2","LAD"
"77254","1","4","HOU"
"77255","4","1","LAD"
"77256","2","4","HOU"
"77257","3","4","HOU"
"77258","3","4","HOU"
"77259","2","4","HOU"
"77260","4","2","LAD"
"77261","2","4","HOU"
"77262","3","4","HOU"
"77263","1","4","HOU"
"77264","4","2","LAD"
"77265","4","2","LAD"
"77266","4","1","LAD"
"77267","4","2","LAD"
"77268","4","1","LAD"
"77269","4","1","LAD"
"77270","4","1","LAD"
"77271","4","0","LAD"
"77272","4","3","LAD"
"77273","4","1","LAD"
"77274","2","4","HOU"
"77275","2","4","HOU"
"77276","1","4","HOU"
"77277","4","1","LAD"
"77278","4","0","LAD"
"77279","3","4","HOU"
"77280","2","4","HOU"
"77281","4","1","LAD"
"77282","4","2","LAD"
"77283","3","4","HOU"
"77284","4","3","LAD"
"77285","4","1","LAD"
"77286","2","4","HOU"
"77287","3","4","HOU"
"77288","4","1","LAD"
"77289","0","4","HOU"
"77290","1","4","HOU"
"77291","4","1","LAD"
"77292","2","4","HOU"
"77293","1","4","HOU"
"77294","4","3","LAD"
"77295","1","4","HOU"
"77296","4","1","LAD"
"77297","4","2","LAD"
"77298","3","4","HOU"
"77299","3","4","HOU"
"77300","2","4","HOU"
"77301","2","4","HOU"
"77302","4","1","LAD"
"77303","3","4","HOU"
"77304","4","0","LAD"
"77305","4","1","LAD"
"77306","4","3","LAD"
"77307","2","4","HOU"
"77308","4","1","LAD"
"77309","3","4","HOU"
"77310","4","1","LAD"
"77311","2","4","HOU"
"77312","3","4","HOU"
"77313","4","3","LAD"
"77314","4","0","LAD"
"77315","4","1","LAD"
"77316","4","3","LAD"
"77317","4","2","LAD"
"77318","4","2","LAD"
"77319","4","1","LAD"
"77320","4","2","LAD"
"77321","3","4","HOU"
"77322","4","1","LAD"
"77323","2","4","HOU"
"77324","4","3","LAD"
"77325","4","3","LAD"
"77326","4","2","LAD"
"77327","4","1","LAD"
"77328","4","2","LAD"
"77329","3","4","HOU"
"77330","4","2","LAD"
"77331","4","1","LAD"
"77332","4","2","LAD"
"77333","0","4","HOU"
"77334","2","4","HOU"
"77335","4","2","LAD"
"77336","4","2","LAD"
"77337","4","0","LAD"
"77338","4","1","LAD"
"77339","4","1","LAD"
"77340","2","4","HOU"
"77341","4","1","LAD"
"77342","4","2","LAD"
"77343","4","2","LAD"
"77344","3","4","HOU"
"77345","4","2","LAD"
"77346","0","4","HOU"
"77347","4","2","LAD"
"77348","4","1","LAD"
"77349","4","3","LAD"
"77350","1","4","HOU"
"77351","4","2","LAD"
"77352","3","4","HOU"
"77353","3","4","HOU"
"77354","3","4","HOU"
"77355","1","4","HOU"
"77356","2","4","HOU"
"77357","4","2","LAD"
"77358","3","4","HOU"
"77359","4","0","LAD"
"77360","4","3","LAD"
"77361","4","2","LAD"
"77362","4","3","LAD"
"77363","2","4","HOU"
"77364","4","2","LAD"
"77365","4","1","LAD"
"77366","4","1","LAD"
"77367","4","1","LAD"
"77368","4","2","LAD"
"77369","4","3","LAD"
"77370","3","4","HOU"
"77371","0","4","HOU"
"77372","4","2","LAD"
"77373","2","4","HOU"
"77374","0","4","HOU"
"77375","2","4","HOU"
"77376","4","3","LAD"
"77377","3","4","HOU"
"77378","4","2","LAD"
"77379","2","4","HOU"
"77380","2","4","HOU"
"77381","1","4","HOU"
"77382","4","1","LAD"
"77383","4","0","LAD"
"77384","0","4","HOU"
"77385","4","1","LAD"
"77386","4","0","LAD"
"77387","2","4","HOU"
"77388","2","4","HOU"
"77389","4","2","LAD"
"77390","4","1","LAD"
"77391","4","0","LAD"
"77392","4","1","LAD"
"77393","2","4","HOU"
"77394","4","0","LAD"
"77395","2","4","HOU"
"77396","3","4","HOU"
"77397","1","4","HOU"
"77398","4","3","LAD"
"77399","2","4","HOU"
"77400","4","2","LAD"
"77401","4","1","LAD"
"77402","4","2","LAD"
"77403","3","4","HOU"
"77404","4","2","LAD"
"77405","0","4","HOU"
"77406","4","2","LAD"
"77407","4","3","LAD"
"77408","4","2","LAD"
"77409","4","3","LAD"
"77410","3","4","HOU"
"77411","4","3","LAD"
"77412","4","1","LAD"
"77413","4","3","LAD"
"77414","2","4","HOU"
"77415","1","4","HOU"
"77416","4","2","LAD"
"77417","2","4","HOU"
"77418","3","4","HOU"
"77419","4","1","LAD"
"77420","4","0","LAD"
"77421","4","1","LAD"
"77422","4","1","LAD"
"77423","1","4","HOU"
"77424","4","2","LAD"
"77425","4","3","LAD"
"77426","1","4","HOU"
"77427","4","1","LAD"
"77428","2","4","HOU"
"77429","3","4","HOU"
"77430","3","4","HOU"
"77431","4","2","LAD"
"77432","0","4","HOU"
"77433","2","4","HOU"
"77434","0","4","HOU"
"77435","3","4","HOU"
"77436","0","4","HOU"
"77437","4","1","LAD"
"77438","4","2","LAD"
"77439","4","2","LAD"
"77440","3","4","HOU"
"77441","4","2","LAD"
"77442","4","1","LAD"
"77443","2","4","HOU"
"77444","4","2","LAD"
"77445","4","3","LAD"
"77446","3","4","HOU"
"77447","4","1","LAD"
"77448","0","4","HOU"
"77449","2","4","HOU"
"77450","1","4","HOU"
"77451","2","4","HOU"
"77452","4","0","LAD"
"77453","4","2","LAD"
"77454","4","2","LAD"
"77455","2","4","HOU"
"77456","3","4","HOU"
"77457","4","1","LAD"
"77458","4","3","LAD"
"77459","4","1","LAD"
"77460","3","4","HOU"
"77461","0","4","HOU"
"77462","1","4","HOU"
"77463","4","2","LAD"
"77464","2","4","HOU"
"77465","3","4","HOU"
"77466","4","2","LAD"
"77467","3","4","HOU"
"77468","3","4","HOU"
"77469","4","3","LAD"
"77470","0","4","HOU"
"77471","4","3","LAD"
"77472","4","1","LAD"
"77473","0","4","HOU"
"77474","4","1","LAD"
"77475","4","3","LAD"
"77476","4","1","LAD"
"77477","4","2","LAD"
"77478","3","4","HOU"
"77479","4","1","LAD"
"77480","4","0","LAD"
"77481","4","1","LAD"
"77482","2","4","HOU"
"77483","4","3","LAD"
"77484","4","1","LAD"
"77485","0","4","HOU"
"77486","4","3","LAD"
"77487","2","4","HOU"
"77488","4","1","LAD"
"77489","4","2","LAD"
"77490","2","4","HOU"
"77491","4","1","LAD"
"77492","4","1","LAD"
"77493","4","2","LAD"
"77494","4","3","LAD"
"77495","4","0","LAD"
"77496","4","2","LAD"
"77497","3","4","HOU"
"77498","4","3","LAD"
"77499","2","4","HOU"
"77500","4","1","LAD"
"77501","3","4","HOU"
"77502","2","4","HOU"
"77503","3","4","HOU"
"77504","2","4","HOU"
"77505","4","1","LAD"
"77506","2","4","HOU"
"77507","4","2","LAD"
"77508","4","0","LAD"
"77509","4","0","LAD"
"77510","4","2","LAD"
"77511","4","2","LAD"
"77512","4","1","LAD"
"77513","4","3","LAD"
"77514","4","1","LAD"
"77515","4","2","LAD"
"77516","4","3","LAD"
"77517","4","2","LAD"
"77518","4","2","LAD"
"77519","2","4","HOU"
"77520","3","4","HOU"
"77521","4","2","LAD"
"77522","4","2","LAD"
"77523","4","1","LAD"
"77524","4","3","LAD"
"77525","4","2","LAD"
"77526","3","4","HOU"
"77527","3","4","HOU"
"77528","2","4","HOU"
"77529","3","4","HOU"
"77530","2","4","HOU"
"77531","4","1","LAD"
"77532","3","4","HOU"
"77533","3","4","HOU"
"77534","3","4","HOU"
"77535","4","2","LAD"
"77536","4","0","LAD"
"77537","4","3","LAD"
"77538","2","4","HOU"
"77539","4","1","LAD"
"77540","4","2","LAD"
"77541","4","3","LAD"
"77542","4","3","LAD"
"77543","4","1","LAD"
"77544","4","2","LAD"
"77545","0","4","HOU"
"77546","3","4","HOU"
"77547","4","1","LAD"
"77548","2","4","HOU"
"77549","4","2","LAD"
"77550","3","4","HOU"
"77551","2","4","HOU"
"77552","4","2","LAD"
"77553","4","2","LAD"
"77554","4","3","LAD"
"77555","3","4","HOU"
"77556","4","3","LAD"
"77557","4","1","LAD"
"77558","4","0","LAD"
"77559","4","0","LAD"
"77560","4","2","LAD"
"77561","4","1","LAD"
"77562","3","4","HOU"
"77563","4","1","LAD"
"77564","4","1","LAD"
"77565","4","1","LAD"
"77566","4","0","LAD"
"77567","1","4","HOU"
"77568","4","3","LAD"
"77569","4","3","LAD"
"77570","4","2","LAD"
"77571","4","2","LAD"
"77572","4","2","LAD"
"77573","2","4","HOU"
"77574","3","4","HOU"
"77575","2","4","HOU"
"77576","2","4","HOU"
"77577","2","4","HOU"
"77578","4","2","LAD"
"77579","2","4","HOU"
"77580","2","4","HOU"
"77581","4","3","LAD"
"77582","3","4","HOU"
"77583","2","4","HOU"
"77584","4","0","LAD"
"77585","4","1","LAD"
"77586","4","1","LAD"
"77587","3","4","HOU"
"77588","1","4","HOU"
"77589","4","1","LAD"
"77590","0","4","HOU"
"77591","2","4","HOU"
"77592","2","4","HOU"
"77593","4","2","LAD"
"77594","4","3","LAD"
"77595","4","1","LAD"
"77596","3","4","HOU"
"77597","2","4","HOU"
"77598","4","2","LAD"
"77599","3","4","HOU"
"77600","4","3","LAD"
"77601","3","4","HOU"
"77602","2","4","HOU"
"77603","4","2","LAD"
"77604","3","4","HOU"
"77605","2","4","HOU"
"77606","1","4","HOU"
"77607","3","4","HOU"
"77608","4","1","LAD"
"77609","3","4","HOU"
"77610","4","3","LAD"
"77611","4","3","LAD"
"77612","4","2","LAD"
"77613","4","2","LAD"
"77614","3","4","HOU"
"77615","0","4","HOU"
"77616","3","4","HOU"
"77617","2","4","HOU"
"77618","4","0","LAD"
"77619","4","0","LAD"
"77620","4","2","LAD"
"77621","1","4","HOU"
"77622","3","4","HOU"
"77623","3","4","HOU"
"77624","1","4","HOU"
"77625","4","2","LAD"
"77626","4","1","LAD"
"77627","4","3","LAD"
"77628","3","4","HOU"
"77629","4","3","LAD"
"77630","4","2","LAD"
"77631","3","4","HOU"
"77632","4","3","LAD"
"77633","4","1","LAD"
"77634","4","3","LAD"
"77635","4","2","LAD"
"77636","1","4","HOU"
"77637","3","4","HOU"
"77638","4","3","LAD"
"77639","4","1","LAD"
"77640","4","1","LAD"
"77641","0","4","HOU"
"77642","4","1","LAD"
"77643","4","3","LAD"
"77644","1","4","HOU"
"77645","0","4","HOU"
"77646","1","4","HOU"
"77647","4","3","LAD"
"77648","4","2","LAD"
"77649","3","4","HOU"
"77650","3","4","HOU"
"77651","4","2","LAD"
"77652","4","2","LAD"
"77653","3","4","HOU"
"77654","0","4","HOU"
"77655","0","4","HOU"
"77656","4","3","LAD"
"77657","3","4","HOU"
"77658","0","4","HOU"
"77659","3","4","HOU"
"77660","3","4","HOU"
"77661","2","4","HOU"
"77662","2","4","HOU"
"77663","4","0","LAD"
"77664","4","2","LAD"
"77665","4","3","LAD"
"77666","4","2","LAD"
"77667","4","0","LAD"
"77668","1","4","HOU"
"77669","4","3","LAD"
"77670","4","2","LAD"
"77671","3","4","HOU"
"77672","4","3","LAD"
"77673","4","1","LAD"
"77674","4","3","LAD"
"77675","4","1","LAD"
"77676","3","4","HOU"
"77677","2","4","HOU"
"77678","4","0","LAD"
"77679","4","2","LAD"
"77680","2","4","HOU"
"77681","3","4","HOU"
"77682","4","1","LAD"
"77683","1","4","HOU"
"77684","2","4","HOU"
"77685","2","4","HOU"
"77686","2","4","HOU"
"77687","4","0","LAD"
"77688","4","2","LAD"
"77689","4","3","LAD"
"77690","4","2","LAD"
"77691","4","0","LAD"
"77692","1","4","HOU"
"77693","4","2","LAD"
"77694","1","4","HOU"
"77695","2","4","HOU"
"77696","3","4","HOU"
"77697","4","1","LAD"
"77698","4","1","LAD"
"77699","3","4","HOU"
"77700","4","3","LAD"
"77701","4","1","LAD"
"77702","3","4","HOU"
"77703","4","1","LAD"
"77704","0","4","HOU"
"77705","0","4","HOU"
"77706","2","4","HOU"
"77707","3","4","HOU"
"77708","0","4","HOU"
"77709","4","1","LAD"
"77710","4","3","LAD"
"77711","1","4","HOU"
"77712","0","4","HOU"
"77713","4","1","LAD"
"77714","4","1","LAD"
"77715","2","4","HOU"
"77716","3","4","HOU"
"77717","4","3","LAD"
"77718","2","4","HOU"
"77719","2","4","HOU"
"77720","2","4","HOU"
"77721","3","4","HOU"
"77722","4","0","LAD"
"77723","4","2","LAD"
"77724","2","4","HOU"
"77725","4","1","LAD"
"77726","4","0","LAD"
"77727","4","1","LAD"
"77728","4","1","LAD"
"77729","2","4","HOU"
"77730","2","4","HOU"
"77731","2","4","HOU"
"77732","4","3","LAD"
"77733","2","4","HOU"
"77734","4","2","LAD"
"77735","3","4","HOU"
"77736","0","4","HOU"
"77737","2","4","HOU"
"77738","3","4","HOU"
"77739","3","4","HOU"
"77740","4","1","LAD"
"77741","4","0","LAD"
"77742","4","3","LAD"
"77743","2","4","HOU"
"77744","2","4","HOU"
"77745","4","3","LAD"
"77746","4","2","LAD"
"77747","3","4","HOU"
"77748","4","1","LAD"
"77749","4","1","LAD"
"77750","2","4","HOU"
"77751","3","4","HOU"
"77752","4","2","LAD"
"77753","4","3","LAD"
"77754","4","1","LAD"
"77755","2","4","HOU"
"77756","4","3","LAD"
"77757","4","2","LAD"
"77758","4","2","LAD"
"77759","4","0","LAD"
"77760","4","2","LAD"
"77761","2","4","HOU"
"77762","2","4","HOU"
"77763","4","2","LAD"
"77764","4","2","LAD"
"77765","4","3","LAD"
"77766","2","4","HOU"
"77767","4","3","LAD"
"77768","4","2","LAD"
"77769","3","4","HOU"
"77770","4","2","LAD"
"77771","4","1","LAD"
"77772","4","1","LAD"
"77773","3","4","HOU"
"77774","1","4","HOU"
"77775","4","2","LAD"
"77776","4","2","LAD"
"77777","3","4","HOU"
"77778","4","3","LAD"
"77779","4","1","LAD"
"77780","4","3","LAD"
"77781","2","4","HOU"
"77782","1","4","HOU"
"77783","0","4","HOU"
"77784","1","4","HOU"
"77785","2","4","HOU"
"77786","4","3","LAD"
"77787","4","3","LAD"
"77788","4","1","LAD"
"77789","4","3","LAD"
"77790","3","4","HOU"
"77791","4","1","LAD"
"77792","4","1","LAD"
"77793","2","4","HOU"
"77794","2","4","HOU"
"77795","4","3","LAD"
"77796","4","0","LAD"
"77797","4","0","LAD"
"77798","2","4","HOU"
"77799","3","4","HOU"
"77800","4","2","LAD"
"77801","4","1","LAD"
"77802","4","0","LAD"
"77803","4","2","LAD"
"77804","4","1","LAD"
"77805","3","4","HOU"
"77806","4","3","LAD"
"77807","2","4","HOU"
"77808","4","3","LAD"
"77809","4","2","LAD"
"77810","4","1","LAD"
"77811","4","2","LAD"
"77812","2","4","HOU"
"77813","4","1","LAD"
"77814","1","4","HOU"
"77815","1","4","HOU"
"77816","4","2","LAD"
"77817","4","1","LAD"
"77818","4","3","LAD"
"77819","3","4","HOU"
"77820","4","0","LAD"
"77821","0","4","HOU"
"77822","1","4","HOU"
"77823","4","2","LAD"
"77824","4","1","LAD"
"77825","4","2","LAD"
"77826","4","1","LAD"
"77827","4","0","LAD"
"77828","3","4","HOU"
"77829","4","1","LAD"
"77830","4","0","LAD"
"77831","4","2","LAD"
"77832","2","4","HOU"
"77833","2","4","HOU"
"77834","2","4","HOU"
"77835","1","4","HOU"
"77836","4","2","LAD"
"77837","4","3","LAD"
"77838","4","0","LAD"
"77839","4","3","LAD"
"77840","4","1","LAD"
"77841","1","4","HOU"
"77842","4","1","LAD"
"77843","4","1","LAD"
"77844","3","4","HOU"
"77845","4","0","LAD"
"77846","3","4","HOU"
"77847","4","3","LAD"
"77848","4","3","LAD"
"77849","4","1","LAD"
"77850","4","2","LAD"
"77851","4","1","LAD"
"77852","4","2","LAD"
"77853","4","2","LAD"
"77854","4","1","LAD"
"77855","4","1","LAD"
"77856","2","4","HOU"
"77857","3","4","HOU"
"77858","4","0","LAD"
"77859","4","1","LAD"
"77860","4","3","LAD"
"77861","3","4","HOU"
"77862","3","4","HOU"
"77863","0","4","HOU"
"77864","0","4","HOU"
"77865","2","4","HOU"
"77866","4","1","LAD"
"77867","1","4","HOU"
"77868","4","3","LAD"
"77869","4","2","LAD"
"77870","4","3","LAD"
"77871","3","4","HOU"
"77872","4","1","LAD"
"77873","2","4","HOU"
"77874","3","4","HOU"
"77875","3","4","HOU"
"77876","3","4","HOU"
"77877","4","1","LAD"
"77878","2","4","HOU"
"77879","4","0","LAD"
"77880","3","4","HOU"
"77881","4","1","LAD"
"77882","4","0","LAD"
"77883","4","0","LAD"
"77884","4","1","LAD"
"77885","4","3","LAD"
"77886","1","4","HOU"
"77887","3","4","HOU"
"77888","3","4","HOU"
"77889","4","1","LAD"
"77890","4","3","LAD"
"77891","2","4","HOU"
"77892","4","3","LAD"
"77893","3","4","HOU"
"77894","2","4","HOU"
"77895","4","3","LAD"
"77896","4","1","LAD"
"77897","1","4","HOU"
"77898","4","2","LAD"
"77899","4","3","LAD"
"77900","1","4","HOU"
"77901","4","2","LAD"
"77902","3","4","HOU"
"77903","4","2","LAD"
"77904","0","4","HOU"
"77905","3","4","HOU"
"77906","4","2","LAD"
"77907","4","1","LAD"
"77908","4","1","LAD"
"77909","2","4","HOU"
"77910","0","4","HOU"
"77911","2","4","HOU"
"77912","1","4","HOU"
"77913","1","4","HOU"
"77914","4","1","LAD"
"77915","3","4","HOU"
"77916","3","4","HOU"
"77917","1","4","HOU"
"77918","4","1","LAD"
"77919","2","4","HOU"
"77920","4","2","LAD"
"77921","1","4","HOU"
"77922","2","4","HOU"
"77923","4","2","LAD"
"77924","3","4","HOU"
"77925","4","1","LAD"
"77926","4","1","LAD"
"77927","3","4","HOU"
"77928","3","4","HOU"
"77929","4","3","LAD"
"77930","4","1","LAD"
"77931","3","4","HOU"
"77932","1","4","HOU"
"77933","4","1","LAD"
"77934","4","2","LAD"
"77935","4","1","LAD"
"77936","4","2","LAD"
"77937","4","3","LAD"
"77938","3","4","HOU"
"77939","2","4","HOU"
"77940","4","2","LAD"
"77941","4","1","LAD"
"77942","4","1","LAD"
"77943","3","4","HOU"
"77944","4","3","LAD"
"77945","0","4","HOU"
"77946","2","4","HOU"
"77947","3","4","HOU"
"77948","4","0","LAD"
"77949","4","1","LAD"
"77950","4","3","LAD"
"77951","4","3","LAD"
"77952","4","2","LAD"
"77953","3","4","HOU"
"77954","4","1","LAD"
"77955","4","1","LAD"
"77956","2","4","HOU"
"77957","0","4","HOU"
"77958","3","4","HOU"
"77959","4","3","LAD"
"77960","4","1","LAD"
"77961","4","2","LAD"
"77962","4","3","LAD"
"77963","4","2","LAD"
"77964","0","4","HOU"
"77965","4","3","LAD"
"77966","3","4","HOU"
"77967","3","4","HOU"
"77968","4","0","LAD"
"77969","4","1","LAD"
"77970","2","4","HOU"
"77971","4","1","LAD"
"77972","1","4","HOU"
"77973","4","2","LAD"
"77974","4","1","LAD"
"77975","3","4","HOU"
"77976","2","4","HOU"
"77977","4","3","LAD"
"77978","3","4","HOU"
"77979","2","4","HOU"
"77980","4","3","LAD"
"77981","4","1","LAD"
"77982","2","4","HOU"
"77983","4","3","LAD"
"77984","4","2","LAD"
"77985","3","4","HOU"
"77986","4","1","LAD"
"77987","3","4","HOU"
"77988","4","2","LAD"
"77989","4","3","LAD"
"77990","3","4","HOU"
"77991","4","0","LAD"
"77992","4","3","LAD"
"77993","0","4","HOU"
"77994","2","4","HOU"
"77995","4","1","LAD"
"77996","2","4","HOU"
"77997","2","4","HOU"
"77998","2","4","HOU"
"77999","0","4","HOU"
"78000","4","1","LAD"
"78001","1","4","HOU"
"78002","4","2","LAD"
"78003","2","4","HOU"
"78004","4","3","LAD"
"78005","4","2","LAD"
"78006","4","3","LAD"
"78007","0","4","HOU"
"78008","4","3","LAD"
"78009","4","3","LAD"
"78010","4","2","LAD"
"78011","4","1","LAD"
"78012","3","4","HOU"
"78013","3","4","HOU"
"78014","1","4","HOU"
"78015","1","4","HOU"
"78016","4","0","LAD"
"78017","4","0","LAD"
"78018","2","4","HOU"
"78019","4","1","LAD"
"78020","3","4","HOU"
"78021","4","3","LAD"
"78022","4","3","LAD"
"78023","4","2","LAD"
"78024","4","1","LAD"
"78025","3","4","HOU"
"78026","4","3","LAD"
"78027","3","4","HOU"
"78028","4","0","LAD"
"78029","4","3","LAD"
"78030","4","3","LAD"
"78031","2","4","HOU"
"78032","1","4","HOU"
"78033","2","4","HOU"
"78034","4","1","LAD"
"78035","4","2","LAD"
"78036","4","3","LAD"
"78037","4","3","LAD"
"78038","0","4","HOU"
"78039","3","4","HOU"
"78040","4","1","LAD"
"78041","4","2","LAD"
"78042","4","1","LAD"
"78043","3","4","HOU"
"78044","4","3","LAD"
"78045","3","4","HOU"
"78046","3","4","HOU"
"78047","3","4","HOU"
"78048","4","3","LAD"
"78049","1","4","HOU"
"78050","4","2","LAD"
"78051","4","1","LAD"
"78052","2","4","HOU"
"78053","4","2","LAD"
"78054","3","4","HOU"
"78055","4","2","LAD"
"78056","4","0","LAD"
"78057","2","4","HOU"
"78058","2","4","HOU"
"78059","4","1","LAD"
"78060","2","4","HOU"
"78061","3","4","HOU"
"78062","4","1","LAD"
"78063","4","3","LAD"
"78064","4","1","LAD"
"78065","4","1","LAD"
"78066","2","4","HOU"
"78067","4","1","LAD"
"78068","4","3","LAD"
"78069","4","1","LAD"
"78070","1","4","HOU"
"78071","4","3","LAD"
"78072","3","4","HOU"
"78073","4","3","LAD"
"78074","4","1","LAD"
"78075","4","2","LAD"
"78076","3","4","HOU"
"78077","4","0","LAD"
"78078","4","1","LAD"
"78079","3","4","HOU"
"78080","4","2","LAD"
"78081","2","4","HOU"
"78082","3","4","HOU"
"78083","2","4","HOU"
"78084","4","2","LAD"
"78085","4","0","LAD"
"78086","0","4","HOU"
"78087","4","3","LAD"
"78088","1","4","HOU"
"78089","3","4","HOU"
"78090","4","1","LAD"
"78091","4","2","LAD"
"78092","1","4","HOU"
"78093","4","2","LAD"
"78094","3","4","HOU"
"78095","4","2","LAD"
"78096","4","2","LAD"
"78097","4","2","LAD"
"78098","4","3","LAD"
"78099","4","2","LAD"
"78100","2","4","HOU"
"78101","1","4","HOU"
"78102","4","2","LAD"
"78103","4","0","LAD"
"78104","4","2","LAD"
"78105","3","4","HOU"
"78106","4","1","LAD"
"78107","4","3","LAD"
"78108","3","4","HOU"
"78109","4","3","LAD"
"78110","4","2","LAD"
"78111","2","4","HOU"
"78112","4","1","LAD"
"78113","3","4","HOU"
"78114","4","1","LAD"
"78115","4","2","LAD"
"78116","3","4","HOU"
"78117","1","4","HOU"
"78118","4","2","LAD"
"78119","4","2","LAD"
"78120","1","4","HOU"
"78121","4","3","LAD"
"78122","4","1","LAD"
"78123","4","1","LAD"
"78124","3","4","HOU"
"78125","1","4","HOU"
"78126","2","4","HOU"
"78127","4","2","LAD"
"78128","4","3","LAD"
"78129","1","4","HOU"
"78130","4","1","LAD"
"78131","4","2","LAD"
"78132","0","4","HOU"
"78133","3","4","HOU"
"78134","1","4","HOU"
"78135","1","4","HOU"
"78136","2","4","HOU"
"78137","2","4","HOU"
"78138","3","4","HOU"
"78139","3","4","HOU"
"78140","3","4","HOU"
"78141","0","4","HOU"
"78142","3","4","HOU"
"78143","3","4","HOU"
"78144","3","4","HOU"
"78145","4","1","LAD"
