"","OAK","HOU","Series Winner"
"84569","1","3","HOU"
"84570","1","3","HOU"
"84571","1","3","HOU"
"84572","2","3","HOU"
"84573","1","3","HOU"
"84574","0","3","HOU"
"84575","3","1","OAK"
"84576","1","3","HOU"
"84577","1","3","HOU"
"84578","1","3","HOU"
"84579","1","3","HOU"
"84580","1","3","HOU"
"84581","1","3","HOU"
"84582","3","1","OAK"
"84583","3","1","OAK"
"84584","0","3","HOU"
"84585","1","3","HOU"
"84586","0","3","HOU"
"84587","0","3","HOU"
"84588","2","3","HOU"
"84589","0","3","HOU"
"84590","3","1","OAK"
"84591","1","3","HOU"
"84592","2","3","HOU"
"84593","2","3","HOU"
"84594","1","3","HOU"
"84595","0","3","HOU"
"84596","1","3","HOU"
"84597","2","3","HOU"
"84598","3","0","OAK"
"84599","2","3","HOU"
"84600","0","3","HOU"
"84601","2","3","HOU"
"84602","1","3","HOU"
"84603","3","0","OAK"
"84604","2","3","HOU"
"84605","1","3","HOU"
"84606","3","1","OAK"
"84607","2","3","HOU"
"84608","1","3","HOU"
"84609","2","3","HOU"
"84610","3","2","OAK"
"84611","0","3","HOU"
"84612","3","2","OAK"
"84613","0","3","HOU"
"84614","0","3","HOU"
"84615","2","3","HOU"
"84616","2","3","HOU"
"84617","0","3","HOU"
"84618","2","3","HOU"
"84619","0","3","HOU"
"84620","0","3","HOU"
"84621","1","3","HOU"
"84622","2","3","HOU"
"84623","2","3","HOU"
"84624","1","3","HOU"
"84625","3","1","OAK"
"84626","1","3","HOU"
"84627","0","3","HOU"
"84628","1","3","HOU"
"84629","3","1","OAK"
"84630","1","3","HOU"
"84631","1","3","HOU"
"84632","3","1","OAK"
"84633","2","3","HOU"
"84634","0","3","HOU"
"84635","1","3","HOU"
"84636","1","3","HOU"
"84637","0","3","HOU"
"84638","3","1","OAK"
"84639","2","3","HOU"
"84640","3","1","OAK"
"84641","1","3","HOU"
"84642","0","3","HOU"
"84643","1","3","HOU"
"84644","1","3","HOU"
"84645","1","3","HOU"
"84646","0","3","HOU"
"84647","3","1","OAK"
"84648","3","1","OAK"
"84649","2","3","HOU"
"84650","2","3","HOU"
"84651","2","3","HOU"
"84652","0","3","HOU"
"84653","2","3","HOU"
"84654","2","3","HOU"
"84655","0","3","HOU"
"84656","2","3","HOU"
"84657","1","3","HOU"
"84658","2","3","HOU"
"84659","1","3","HOU"
"84660","2","3","HOU"
"84661","2","3","HOU"
"84662","1","3","HOU"
"84663","0","3","HOU"
"84664","1","3","HOU"
"84665","0","3","HOU"
"84666","2","3","HOU"
"84667","1","3","HOU"
"84668","1","3","HOU"
"84669","2","3","HOU"
"84670","2","3","HOU"
"84671","2","3","HOU"
"84672","2","3","HOU"
"84673","2","3","HOU"
"84674","3","1","OAK"
"84675","0","3","HOU"
"84676","2","3","HOU"
"84677","1","3","HOU"
"84678","2","3","HOU"
"84679","1","3","HOU"
"84680","0","3","HOU"
"84681","0","3","HOU"
"84682","3","1","OAK"
"84683","0","3","HOU"
"84684","2","3","HOU"
"84685","2","3","HOU"
"84686","3","1","OAK"
"84687","2","3","HOU"
"84688","2","3","HOU"
"84689","3","1","OAK"
"84690","3","2","OAK"
"84691","1","3","HOU"
"84692","2","3","HOU"
"84693","3","2","OAK"
"84694","1","3","HOU"
"84695","3","2","OAK"
"84696","0","3","HOU"
"84697","1","3","HOU"
"84698","0","3","HOU"
"84699","1","3","HOU"
"84700","3","2","OAK"
"84701","1","3","HOU"
"84702","1","3","HOU"
"84703","1","3","HOU"
"84704","2","3","HOU"
"84705","1","3","HOU"
"84706","1","3","HOU"
"84707","1","3","HOU"
"84708","1","3","HOU"
"84709","0","3","HOU"
"84710","1","3","HOU"
"84711","0","3","HOU"
"84712","0","3","HOU"
"84713","1","3","HOU"
"84714","0","3","HOU"
"84715","1","3","HOU"
"84716","0","3","HOU"
"84717","0","3","HOU"
"84718","0","3","HOU"
"84719","0","3","HOU"
"84720","2","3","HOU"
"84721","2","3","HOU"
"84722","3","1","OAK"
"84723","2","3","HOU"
"84724","1","3","HOU"
"84725","0","3","HOU"
"84726","0","3","HOU"
"84727","3","1","OAK"
"84728","2","3","HOU"
"84729","3","2","OAK"
"84730","2","3","HOU"
"84731","1","3","HOU"
"84732","3","1","OAK"
"84733","2","3","HOU"
"84734","1","3","HOU"
"84735","3","1","OAK"
"84736","2","3","HOU"
"84737","1","3","HOU"
"84738","1","3","HOU"
"84739","1","3","HOU"
"84740","3","1","OAK"
"84741","2","3","HOU"
"84742","1","3","HOU"
"84743","0","3","HOU"
"84744","2","3","HOU"
"84745","2","3","HOU"
"84746","2","3","HOU"
"84747","3","2","OAK"
"84748","3","0","OAK"
"84749","2","3","HOU"
"84750","1","3","HOU"
"84751","1","3","HOU"
"84752","1","3","HOU"
"84753","1","3","HOU"
"84754","1","3","HOU"
"84755","3","2","OAK"
"84756","1","3","HOU"
"84757","2","3","HOU"
"84758","0","3","HOU"
"84759","0","3","HOU"
"84760","1","3","HOU"
"84761","2","3","HOU"
"84762","0","3","HOU"
"84763","2","3","HOU"
"84764","3","1","OAK"
"84765","3","2","OAK"
"84766","1","3","HOU"
"84767","1","3","HOU"
"84768","0","3","HOU"
"84769","0","3","HOU"
"84770","0","3","HOU"
"84771","1","3","HOU"
"84772","1","3","HOU"
"84773","3","1","OAK"
"84774","2","3","HOU"
"84775","1","3","HOU"
"84776","2","3","HOU"
"84777","0","3","HOU"
"84778","1","3","HOU"
"84779","1","3","HOU"
"84780","2","3","HOU"
"84781","2","3","HOU"
"84782","2","3","HOU"
"84783","1","3","HOU"
"84784","0","3","HOU"
"84785","0","3","HOU"
"84786","1","3","HOU"
"84787","1","3","HOU"
"84788","3","2","OAK"
"84789","2","3","HOU"
"84790","1","3","HOU"
"84791","1","3","HOU"
"84792","1","3","HOU"
"84793","1","3","HOU"
"84794","0","3","HOU"
"84795","1","3","HOU"
"84796","0","3","HOU"
"84797","2","3","HOU"
"84798","3","2","OAK"
"84799","3","1","OAK"
"84800","1","3","HOU"
"84801","1","3","HOU"
"84802","0","3","HOU"
"84803","3","2","OAK"
"84804","0","3","HOU"
"84805","1","3","HOU"
"84806","0","3","HOU"
"84807","2","3","HOU"
"84808","0","3","HOU"
"84809","0","3","HOU"
"84810","0","3","HOU"
"84811","0","3","HOU"
"84812","1","3","HOU"
"84813","1","3","HOU"
"84814","1","3","HOU"
"84815","0","3","HOU"
"84816","1","3","HOU"
"84817","1","3","HOU"
"84818","3","1","OAK"
"84819","0","3","HOU"
"84820","2","3","HOU"
"84821","0","3","HOU"
"84822","2","3","HOU"
"84823","1","3","HOU"
"84824","1","3","HOU"
"84825","0","3","HOU"
"84826","1","3","HOU"
"84827","1","3","HOU"
"84828","2","3","HOU"
"84829","0","3","HOU"
"84830","1","3","HOU"
"84831","0","3","HOU"
"84832","0","3","HOU"
"84833","1","3","HOU"
"84834","3","2","OAK"
"84835","2","3","HOU"
"84836","1","3","HOU"
"84837","1","3","HOU"
"84838","1","3","HOU"
"84839","1","3","HOU"
"84840","3","2","OAK"
"84841","3","1","OAK"
"84842","0","3","HOU"
"84843","3","2","OAK"
"84844","1","3","HOU"
"84845","0","3","HOU"
"84846","3","1","OAK"
"84847","2","3","HOU"
"84848","2","3","HOU"
"84849","1","3","HOU"
"84850","1","3","HOU"
"84851","3","2","OAK"
"84852","1","3","HOU"
"84853","2","3","HOU"
"84854","0","3","HOU"
"84855","3","1","OAK"
"84856","0","3","HOU"
"84857","1","3","HOU"
"84858","1","3","HOU"
"84859","0","3","HOU"
"84860","3","0","OAK"
"84861","3","0","OAK"
"84862","3","1","OAK"
"84863","0","3","HOU"
"84864","3","1","OAK"
"84865","1","3","HOU"
"84866","2","3","HOU"
"84867","1","3","HOU"
"84868","2","3","HOU"
"84869","0","3","HOU"
"84870","3","1","OAK"
"84871","2","3","HOU"
"84872","2","3","HOU"
"84873","0","3","HOU"
"84874","2","3","HOU"
"84875","1","3","HOU"
"84876","0","3","HOU"
"84877","3","2","OAK"
"84878","0","3","HOU"
"84879","3","1","OAK"
"84880","2","3","HOU"
"84881","2","3","HOU"
"84882","0","3","HOU"
"84883","0","3","HOU"
"84884","1","3","HOU"
"84885","1","3","HOU"
"84886","3","1","OAK"
"84887","1","3","HOU"
"84888","2","3","HOU"
"84889","0","3","HOU"
"84890","2","3","HOU"
"84891","0","3","HOU"
"84892","1","3","HOU"
"84893","0","3","HOU"
"84894","1","3","HOU"
"84895","1","3","HOU"
"84896","1","3","HOU"
"84897","2","3","HOU"
"84898","1","3","HOU"
"84899","0","3","HOU"
"84900","2","3","HOU"
"84901","0","3","HOU"
"84902","1","3","HOU"
"84903","2","3","HOU"
"84904","1","3","HOU"
"84905","1","3","HOU"
"84906","3","0","OAK"
"84907","0","3","HOU"
"84908","1","3","HOU"
"84909","1","3","HOU"
"84910","0","3","HOU"
"84911","0","3","HOU"
"84912","2","3","HOU"
"84913","0","3","HOU"
"84914","0","3","HOU"
"84915","1","3","HOU"
"84916","2","3","HOU"
"84917","3","1","OAK"
"84918","2","3","HOU"
"84919","2","3","HOU"
"84920","3","2","OAK"
"84921","3","2","OAK"
"84922","0","3","HOU"
"84923","1","3","HOU"
"84924","0","3","HOU"
"84925","1","3","HOU"
"84926","0","3","HOU"
"84927","0","3","HOU"
"84928","0","3","HOU"
"84929","2","3","HOU"
"84930","3","0","OAK"
"84931","2","3","HOU"
"84932","0","3","HOU"
"84933","1","3","HOU"
"84934","0","3","HOU"
"84935","1","3","HOU"
"84936","0","3","HOU"
"84937","2","3","HOU"
"84938","1","3","HOU"
"84939","3","0","OAK"
"84940","0","3","HOU"
"84941","0","3","HOU"
"84942","1","3","HOU"
"84943","2","3","HOU"
"84944","1","3","HOU"
"84945","2","3","HOU"
"84946","0","3","HOU"
"84947","1","3","HOU"
"84948","1","3","HOU"
"84949","0","3","HOU"
"84950","0","3","HOU"
"84951","2","3","HOU"
"84952","0","3","HOU"
"84953","0","3","HOU"
"84954","1","3","HOU"
"84955","0","3","HOU"
"84956","1","3","HOU"
"84957","3","0","OAK"
"84958","0","3","HOU"
"84959","0","3","HOU"
"84960","0","3","HOU"
"84961","0","3","HOU"
"84962","1","3","HOU"
"84963","1","3","HOU"
"84964","1","3","HOU"
"84965","0","3","HOU"
"84966","1","3","HOU"
"84967","1","3","HOU"
"84968","1","3","HOU"
"84969","2","3","HOU"
"84970","1","3","HOU"
"84971","0","3","HOU"
"84972","1","3","HOU"
"84973","1","3","HOU"
"84974","1","3","HOU"
"84975","0","3","HOU"
"84976","2","3","HOU"
"84977","2","3","HOU"
"84978","3","2","OAK"
"84979","2","3","HOU"
"84980","3","2","OAK"
"84981","3","2","OAK"
"84982","2","3","HOU"
"84983","3","2","OAK"
"84984","0","3","HOU"
"84985","3","2","OAK"
"84986","0","3","HOU"
"84987","1","3","HOU"
"84988","2","3","HOU"
"84989","2","3","HOU"
"84990","2","3","HOU"
"84991","3","1","OAK"
"84992","1","3","HOU"
"84993","1","3","HOU"
"84994","1","3","HOU"
"84995","3","0","OAK"
"84996","1","3","HOU"
"84997","2","3","HOU"
"84998","0","3","HOU"
"84999","1","3","HOU"
"85000","3","1","OAK"
"85001","1","3","HOU"
"85002","3","1","OAK"
"85003","2","3","HOU"
"85004","2","3","HOU"
"85005","1","3","HOU"
"85006","0","3","HOU"
"85007","2","3","HOU"
"85008","3","1","OAK"
"85009","2","3","HOU"
"85010","1","3","HOU"
"85011","2","3","HOU"
"85012","1","3","HOU"
"85013","1","3","HOU"
"85014","3","1","OAK"
"85015","0","3","HOU"
"85016","2","3","HOU"
"85017","1","3","HOU"
"85018","1","3","HOU"
"85019","0","3","HOU"
"85020","3","1","OAK"
"85021","1","3","HOU"
"85022","0","3","HOU"
"85023","2","3","HOU"
"85024","2","3","HOU"
"85025","2","3","HOU"
"85026","1","3","HOU"
"85027","0","3","HOU"
"85028","0","3","HOU"
"85029","1","3","HOU"
"85030","0","3","HOU"
"85031","0","3","HOU"
"85032","0","3","HOU"
"85033","2","3","HOU"
"85034","0","3","HOU"
"85035","0","3","HOU"
"85036","2","3","HOU"
"85037","2","3","HOU"
"85038","3","1","OAK"
"85039","2","3","HOU"
"85040","0","3","HOU"
"85041","1","3","HOU"
"85042","1","3","HOU"
"85043","3","2","OAK"
"85044","0","3","HOU"
"85045","1","3","HOU"
"85046","1","3","HOU"
"85047","2","3","HOU"
"85048","0","3","HOU"
"85049","1","3","HOU"
"85050","2","3","HOU"
"85051","0","3","HOU"
"85052","1","3","HOU"
"85053","0","3","HOU"
"85054","2","3","HOU"
"85055","2","3","HOU"
"85056","0","3","HOU"
"85057","2","3","HOU"
"85058","3","2","OAK"
"85059","2","3","HOU"
"85060","2","3","HOU"
"85061","1","3","HOU"
"85062","3","1","OAK"
"85063","2","3","HOU"
"85064","1","3","HOU"
"85065","1","3","HOU"
"85066","0","3","HOU"
"85067","1","3","HOU"
"85068","2","3","HOU"
"85069","1","3","HOU"
"85070","3","2","OAK"
"85071","1","3","HOU"
"85072","1","3","HOU"
"85073","3","0","OAK"
"85074","3","1","OAK"
"85075","2","3","HOU"
"85076","0","3","HOU"
"85077","1","3","HOU"
"85078","0","3","HOU"
"85079","0","3","HOU"
"85080","2","3","HOU"
"85081","2","3","HOU"
"85082","1","3","HOU"
"85083","1","3","HOU"
"85084","1","3","HOU"
"85085","1","3","HOU"
"85086","0","3","HOU"
"85087","0","3","HOU"
"85088","2","3","HOU"
"85089","2","3","HOU"
"85090","0","3","HOU"
"85091","3","0","OAK"
"85092","1","3","HOU"
"85093","0","3","HOU"
"85094","0","3","HOU"
"85095","3","1","OAK"
"85096","0","3","HOU"
"85097","0","3","HOU"
"85098","1","3","HOU"
"85099","3","1","OAK"
"85100","2","3","HOU"
"85101","2","3","HOU"
"85102","0","3","HOU"
"85103","2","3","HOU"
"85104","1","3","HOU"
"85105","3","2","OAK"
"85106","3","2","OAK"
"85107","1","3","HOU"
"85108","0","3","HOU"
"85109","3","1","OAK"
"85110","0","3","HOU"
"85111","2","3","HOU"
"85112","1","3","HOU"
"85113","1","3","HOU"
"85114","1","3","HOU"
"85115","2","3","HOU"
"85116","2","3","HOU"
"85117","1","3","HOU"
"85118","3","2","OAK"
"85119","1","3","HOU"
"85120","1","3","HOU"
"85121","0","3","HOU"
"85122","1","3","HOU"
"85123","2","3","HOU"
"85124","1","3","HOU"
"85125","2","3","HOU"
"85126","3","1","OAK"
"85127","3","1","OAK"
"85128","3","2","OAK"
"85129","3","2","OAK"
"85130","0","3","HOU"
"85131","1","3","HOU"
"85132","0","3","HOU"
"85133","1","3","HOU"
"85134","2","3","HOU"
"85135","3","1","OAK"
"85136","1","3","HOU"
"85137","1","3","HOU"
"85138","1","3","HOU"
"85139","2","3","HOU"
"85140","1","3","HOU"
"85141","1","3","HOU"
"85142","1","3","HOU"
"85143","3","1","OAK"
"85144","2","3","HOU"
"85145","1","3","HOU"
"85146","3","0","OAK"
"85147","0","3","HOU"
"85148","0","3","HOU"
"85149","1","3","HOU"
"85150","2","3","HOU"
"85151","2","3","HOU"
"85152","0","3","HOU"
"85153","1","3","HOU"
"85154","3","1","OAK"
"85155","2","3","HOU"
"85156","1","3","HOU"
"85157","0","3","HOU"
"85158","1","3","HOU"
"85159","3","2","OAK"
"85160","3","2","OAK"
"85161","0","3","HOU"
"85162","0","3","HOU"
"85163","0","3","HOU"
"85164","0","3","HOU"
"85165","1","3","HOU"
"85166","1","3","HOU"
"85167","0","3","HOU"
"85168","1","3","HOU"
"85169","1","3","HOU"
"85170","3","2","OAK"
"85171","1","3","HOU"
"85172","3","2","OAK"
"85173","1","3","HOU"
"85174","3","1","OAK"
"85175","2","3","HOU"
"85176","3","1","OAK"
"85177","1","3","HOU"
"85178","1","3","HOU"
"85179","0","3","HOU"
"85180","2","3","HOU"
"85181","3","0","OAK"
"85182","2","3","HOU"
"85183","3","2","OAK"
"85184","1","3","HOU"
"85185","1","3","HOU"
"85186","3","2","OAK"
"85187","0","3","HOU"
"85188","0","3","HOU"
"85189","2","3","HOU"
"85190","3","0","OAK"
"85191","3","2","OAK"
"85192","1","3","HOU"
"85193","2","3","HOU"
"85194","1","3","HOU"
"85195","1","3","HOU"
"85196","2","3","HOU"
"85197","1","3","HOU"
"85198","2","3","HOU"
"85199","3","1","OAK"
"85200","0","3","HOU"
"85201","2","3","HOU"
"85202","1","3","HOU"
"85203","2","3","HOU"
"85204","3","2","OAK"
"85205","0","3","HOU"
"85206","1","3","HOU"
"85207","0","3","HOU"
"85208","1","3","HOU"
"85209","1","3","HOU"
"85210","0","3","HOU"
"85211","0","3","HOU"
"85212","0","3","HOU"
"85213","1","3","HOU"
"85214","2","3","HOU"
"85215","0","3","HOU"
"85216","1","3","HOU"
"85217","1","3","HOU"
"85218","3","1","OAK"
"85219","2","3","HOU"
"85220","0","3","HOU"
"85221","1","3","HOU"
"85222","1","3","HOU"
"85223","0","3","HOU"
"85224","2","3","HOU"
"85225","3","2","OAK"
"85226","3","1","OAK"
"85227","2","3","HOU"
"85228","1","3","HOU"
"85229","2","3","HOU"
"85230","3","2","OAK"
"85231","1","3","HOU"
"85232","1","3","HOU"
"85233","2","3","HOU"
"85234","1","3","HOU"
"85235","3","1","OAK"
"85236","2","3","HOU"
"85237","3","1","OAK"
"85238","3","1","OAK"
"85239","2","3","HOU"
"85240","1","3","HOU"
"85241","1","3","HOU"
"85242","0","3","HOU"
"85243","0","3","HOU"
"85244","0","3","HOU"
"85245","1","3","HOU"
"85246","3","1","OAK"
"85247","0","3","HOU"
"85248","0","3","HOU"
"85249","1","3","HOU"
"85250","3","1","OAK"
"85251","1","3","HOU"
"85252","0","3","HOU"
"85253","2","3","HOU"
"85254","2","3","HOU"
"85255","1","3","HOU"
"85256","1","3","HOU"
"85257","2","3","HOU"
"85258","0","3","HOU"
"85259","0","3","HOU"
"85260","2","3","HOU"
"85261","0","3","HOU"
"85262","1","3","HOU"
"85263","0","3","HOU"
"85264","1","3","HOU"
"85265","1","3","HOU"
"85266","2","3","HOU"
"85267","3","1","OAK"
"85268","0","3","HOU"
"85269","1","3","HOU"
"85270","0","3","HOU"
"85271","2","3","HOU"
"85272","2","3","HOU"
"85273","3","1","OAK"
"85274","1","3","HOU"
"85275","1","3","HOU"
"85276","2","3","HOU"
"85277","0","3","HOU"
"85278","0","3","HOU"
"85279","0","3","HOU"
"85280","2","3","HOU"
"85281","2","3","HOU"
"85282","0","3","HOU"
"85283","1","3","HOU"
"85284","1","3","HOU"
"85285","3","2","OAK"
"85286","1","3","HOU"
"85287","2","3","HOU"
"85288","0","3","HOU"
"85289","1","3","HOU"
"85290","1","3","HOU"
"85291","0","3","HOU"
"85292","2","3","HOU"
"85293","3","0","OAK"
"85294","3","2","OAK"
"85295","2","3","HOU"
"85296","1","3","HOU"
"85297","0","3","HOU"
"85298","3","2","OAK"
"85299","2","3","HOU"
"85300","0","3","HOU"
"85301","0","3","HOU"
"85302","0","3","HOU"
"85303","3","2","OAK"
"85304","1","3","HOU"
"85305","2","3","HOU"
"85306","1","3","HOU"
"85307","1","3","HOU"
"85308","3","2","OAK"
"85309","3","2","OAK"
"85310","2","3","HOU"
"85311","0","3","HOU"
"85312","1","3","HOU"
"85313","1","3","HOU"
"85314","2","3","HOU"
"85315","0","3","HOU"
"85316","0","3","HOU"
"85317","0","3","HOU"
"85318","3","2","OAK"
"85319","1","3","HOU"
"85320","1","3","HOU"
"85321","1","3","HOU"
"85322","3","2","OAK"
"85323","3","2","OAK"
"85324","0","3","HOU"
"85325","3","0","OAK"
"85326","2","3","HOU"
"85327","1","3","HOU"
"85328","2","3","HOU"
"85329","0","3","HOU"
"85330","3","2","OAK"
"85331","0","3","HOU"
"85332","3","1","OAK"
"85333","2","3","HOU"
"85334","3","2","OAK"
"85335","0","3","HOU"
"85336","0","3","HOU"
"85337","3","2","OAK"
"85338","3","2","OAK"
"85339","2","3","HOU"
"85340","1","3","HOU"
"85341","0","3","HOU"
"85342","3","1","OAK"
"85343","0","3","HOU"
"85344","0","3","HOU"
"85345","3","2","OAK"
"85346","1","3","HOU"
"85347","0","3","HOU"
"85348","0","3","HOU"
"85349","1","3","HOU"
"85350","1","3","HOU"
"85351","1","3","HOU"
"85352","3","2","OAK"
"85353","1","3","HOU"
"85354","1","3","HOU"
"85355","3","0","OAK"
"85356","2","3","HOU"
"85357","0","3","HOU"
"85358","3","0","OAK"
"85359","1","3","HOU"
"85360","0","3","HOU"
"85361","2","3","HOU"
"85362","0","3","HOU"
"85363","1","3","HOU"
"85364","1","3","HOU"
"85365","1","3","HOU"
"85366","2","3","HOU"
"85367","1","3","HOU"
"85368","0","3","HOU"
"85369","1","3","HOU"
"85370","3","0","OAK"
"85371","2","3","HOU"
"85372","1","3","HOU"
"85373","1","3","HOU"
"85374","2","3","HOU"
"85375","0","3","HOU"
"85376","2","3","HOU"
"85377","0","3","HOU"
"85378","1","3","HOU"
"85379","2","3","HOU"
"85380","1","3","HOU"
"85381","0","3","HOU"
"85382","3","1","OAK"
"85383","0","3","HOU"
"85384","3","2","OAK"
"85385","2","3","HOU"
"85386","2","3","HOU"
"85387","3","1","OAK"
"85388","0","3","HOU"
"85389","1","3","HOU"
"85390","1","3","HOU"
"85391","1","3","HOU"
"85392","2","3","HOU"
"85393","0","3","HOU"
"85394","0","3","HOU"
"85395","2","3","HOU"
"85396","1","3","HOU"
"85397","1","3","HOU"
"85398","2","3","HOU"
"85399","0","3","HOU"
"85400","3","1","OAK"
"85401","0","3","HOU"
"85402","0","3","HOU"
"85403","2","3","HOU"
"85404","2","3","HOU"
"85405","2","3","HOU"
"85406","1","3","HOU"
"85407","1","3","HOU"
"85408","1","3","HOU"
"85409","0","3","HOU"
"85410","3","2","OAK"
"85411","1","3","HOU"
"85412","1","3","HOU"
"85413","1","3","HOU"
"85414","2","3","HOU"
"85415","0","3","HOU"
"85416","0","3","HOU"
"85417","0","3","HOU"
"85418","0","3","HOU"
"85419","0","3","HOU"
"85420","0","3","HOU"
"85421","2","3","HOU"
"85422","1","3","HOU"
"85423","3","2","OAK"
"85424","1","3","HOU"
"85425","2","3","HOU"
"85426","1","3","HOU"
"85427","2","3","HOU"
"85428","0","3","HOU"
"85429","1","3","HOU"
"85430","3","1","OAK"
"85431","0","3","HOU"
"85432","3","1","OAK"
"85433","1","3","HOU"
"85434","1","3","HOU"
"85435","3","0","OAK"
"85436","3","2","OAK"
"85437","0","3","HOU"
"85438","3","0","OAK"
"85439","1","3","HOU"
"85440","2","3","HOU"
"85441","3","1","OAK"
"85442","1","3","HOU"
"85443","3","1","OAK"
"85444","1","3","HOU"
"85445","0","3","HOU"
"85446","2","3","HOU"
"85447","0","3","HOU"
"85448","3","1","OAK"
"85449","2","3","HOU"
"85450","0","3","HOU"
"85451","1","3","HOU"
"85452","0","3","HOU"
"85453","1","3","HOU"
"85454","0","3","HOU"
"85455","0","3","HOU"
"85456","1","3","HOU"
"85457","1","3","HOU"
"85458","1","3","HOU"
"85459","2","3","HOU"
"85460","0","3","HOU"
"85461","0","3","HOU"
"85462","2","3","HOU"
"85463","1","3","HOU"
"85464","3","2","OAK"
"85465","1","3","HOU"
"85466","2","3","HOU"
"85467","3","2","OAK"
"85468","1","3","HOU"
"85469","0","3","HOU"
"85470","1","3","HOU"
"85471","2","3","HOU"
"85472","2","3","HOU"
"85473","0","3","HOU"
"85474","3","2","OAK"
"85475","2","3","HOU"
"85476","3","2","OAK"
"85477","0","3","HOU"
"85478","3","1","OAK"
"85479","0","3","HOU"
"85480","3","1","OAK"
"85481","0","3","HOU"
"85482","0","3","HOU"
"85483","0","3","HOU"
"85484","3","1","OAK"
"85485","1","3","HOU"
"85486","1","3","HOU"
"85487","1","3","HOU"
"85488","3","0","OAK"
"85489","3","1","OAK"
"85490","0","3","HOU"
"85491","1","3","HOU"
"85492","0","3","HOU"
"85493","0","3","HOU"
"85494","1","3","HOU"
"85495","0","3","HOU"
"85496","0","3","HOU"
"85497","2","3","HOU"
"85498","3","2","OAK"
"85499","2","3","HOU"
"85500","0","3","HOU"
"85501","0","3","HOU"
"85502","0","3","HOU"
"85503","2","3","HOU"
"85504","2","3","HOU"
"85505","0","3","HOU"
"85506","1","3","HOU"
"85507","2","3","HOU"
"85508","2","3","HOU"
"85509","3","2","OAK"
"85510","1","3","HOU"
"85511","2","3","HOU"
"85512","1","3","HOU"
"85513","3","1","OAK"
"85514","3","2","OAK"
"85515","1","3","HOU"
"85516","3","2","OAK"
"85517","3","2","OAK"
"85518","1","3","HOU"
"85519","3","0","OAK"
"85520","1","3","HOU"
"85521","1","3","HOU"
"85522","3","1","OAK"
"85523","3","1","OAK"
"85524","2","3","HOU"
"85525","2","3","HOU"
"85526","2","3","HOU"
"85527","1","3","HOU"
"85528","0","3","HOU"
"85529","3","2","OAK"
"85530","1","3","HOU"
"85531","1","3","HOU"
"85532","1","3","HOU"
"85533","1","3","HOU"
"85534","0","3","HOU"
"85535","0","3","HOU"
"85536","2","3","HOU"
"85537","2","3","HOU"
"85538","3","2","OAK"
"85539","3","1","OAK"
